processor,node,bw
0-1,1,14061.574999999999
0-1,2,10372.075
0-1,3,10192.05
0-2,1,10782.3
0-2,2,10813.775
0-2,3,10925.3
0-3,1,8541.974999999999
0-3,2,9235.725
0-3,3,13946.125
1-2,1,9066.075
1-2,2,9768.95
1-2,3,9317.525
1-3,1,10689.575
1-3,2,9639.4
1-3,3,10674.8
2-3,1,9618.800000000001
2-3,2,10062.625
2-3,3,10531.35
