Sockets\Mem_Nodes,0,1,2,3
0-1,13090.725,10334.975,10178.324999999999
0-2,10845.075,10724.825,10894.3
0-3,8716.05,9595.925,12874.25
1-2,9742.225,9376.724999999999,8441.45
1-3,10694.275000000001,9581.775,10701.1
2-3,9582.725,10369.650000000001,10246.925
