processor,node,bw
0-1,0,8470.85
0-1,1,9141.775
0-1,2,4106.8
0-1,3,4099.825000000001
0-1,4,5902.575
0-1,5,3876.7
0-1,6,2424.6
0-1,7,2428.75
0-2,0,5874.224999999999
0-2,1,3765.9750000000004
0-2,2,7627.0
0-2,3,4946.95
0-2,4,5979.724999999999
0-2,5,6001.225
0-2,6,4720.1
0-2,7,4172.075000000001
0-3,0,4140.75
0-3,1,6073.4
0-3,2,7318.55
0-3,3,7397.724999999999
0-3,4,5952.549999999999
0-3,5,5299.9
0-3,6,3988.0249999999996
0-3,7,4091.5000000000005
0-4,0,6030.174999999999
0-4,1,6015.125
0-4,2,6262.625
0-4,3,5808.325000000001
0-4,4,5991.575
0-4,5,4458.349999999999
0-4,6,5123.925
0-4,7,3976.3
0-5,0,4080.1499999999996
0-5,1,4092.55
0-5,2,6435.85
0-5,3,6168.075
0-5,4,6029.25
0-5,5,6006.575
0-5,6,6166.775
0-5,7,3636.4750000000004
0-6,0,7803.325000000001
0-6,1,3687.625
0-6,2,6096.525000000001
0-6,3,5561.05
0-6,4,4663.05
0-6,5,4169.125
0-6,6,5965.5
0-6,7,3805.325
0-7,0,6792.4
0-7,1,6135.575000000001
0-7,2,8108.475
0-7,3,5590.775000000001
0-7,4,3424.1749999999997
0-7,5,4968.2
0-7,6,6202.8
0-7,7,4232.625
1-2,0,6042.825000000001
1-2,1,4182.025
1-2,2,6719.924999999999
1-2,3,7587.624999999999
1-2,4,6005.849999999999
1-2,5,6030.425
1-2,6,3461.0750000000003
1-2,7,4690.75
1-3,0,3829.7250000000004
1-3,1,6037.0
1-3,2,4911.25
1-3,3,7067.275
1-3,4,5969.974999999999
1-3,5,5059.400000000001
1-3,6,3113.6000000000004
1-3,7,3398.2000000000003
1-4,0,5968.025
1-4,1,5582.975
1-4,2,5419.275
1-4,3,6140.975
1-4,4,6033.375
1-4,5,4447.9
1-4,6,3657.7500000000005
1-4,7,3429.3749999999995
1-5,0,4054.2
1-5,1,4047.2
1-5,2,7568.625
1-5,3,5072.924999999999
1-5,4,5976.674999999999
1-5,5,5962.075
1-5,6,4231.599999999999
1-5,7,5977.15
1-6,0,7298.175
1-6,1,4231.175
1-6,2,5386.4
1-6,3,5302.2
1-6,4,4670.275
1-6,5,4143.2
1-6,6,4229.225
1-6,7,6139.625
1-7,0,4937.575
1-7,1,5589.625
1-7,2,6008.25
1-7,3,6148.5
1-7,4,3436.8250000000003
1-7,5,4724.225
1-7,6,3582.1749999999997
1-7,7,5594.65
2-3,0,2380.7
2-3,1,2388.6000000000004
2-3,2,8399.475
2-3,3,9132.625
2-3,4,6100.275000000001
2-3,5,7027.349999999999
2-3,6,2409.5
2-3,7,2368.2
2-4,0,4464.75
2-4,1,3459.2
2-4,2,6193.650000000001
2-4,3,6148.35
2-4,4,6171.65
2-4,5,8534.7
2-4,6,6103.224999999999
2-4,7,4189.799999999999
2-5,0,3855.9500000000003
2-5,1,3113.7749999999996
2-5,2,7403.05
2-5,3,6274.174999999999
2-5,4,6159.775000000001
2-5,5,8387.45
2-5,6,5358.125
2-5,7,4672.075
2-6,0,4911.275
2-6,1,3766.975
2-6,2,5992.900000000001
2-6,3,4492.05
2-6,4,4715.65
2-6,5,4141.375
2-6,6,6092.05
2-6,7,6167.224999999999
2-7,0,6056.150000000001
2-7,1,3456.7499999999995
2-7,2,7759.724999999999
2-7,3,4844.6
2-7,4,3450.0
2-7,5,5998.1
2-7,6,6070.6
2-7,7,6028.225
3-4,0,3397.525
3-4,1,4650.849999999999
3-4,2,6148.7
3-4,3,5607.45
3-4,4,6050.0
3-4,5,7605.2
3-4,6,4110.8
3-4,7,4069.025
3-5,0,3064.4500000000003
3-5,1,4024.4
3-5,2,8522.85
3-5,3,6202.849999999999
3-5,4,6084.825000000001
3-5,5,7108.575000000001
3-5,6,4099.7
3-5,7,3428.4
3-6,0,3611.3
3-6,1,4197.85
3-6,2,6026.45
3-6,3,6054.475
3-6,4,4698.575
3-6,5,3748.425
3-6,6,4163.700000000001
3-6,7,4119.05
3-7,0,4010.375
3-7,1,4638.05
3-7,2,7287.549999999999
3-7,3,7311.7
3-7,4,3482.325
3-7,5,6049.724999999999
3-7,6,4165.5
3-7,7,4138.375
4-5,0,2379.95
4-5,1,2375.425
4-5,2,5659.75
4-5,3,4701.9
4-5,4,8399.974999999999
4-5,5,9119.025
4-5,6,4120.599999999999
4-5,7,2400.75
4-6,0,6092.225
4-6,1,3640.175
4-6,2,6034.625
4-6,3,5003.049999999999
4-6,4,5850.5
4-6,5,3724.8
4-6,6,7794.6
4-6,7,3675.975
4-7,0,5328.4
4-7,1,5999.525
4-7,2,6219.424999999999
4-7,3,5635.625
4-7,4,4196.525
4-7,5,6037.425
4-7,6,7267.700000000001
4-7,7,4175.650000000001
5-6,0,4075.625
5-6,1,3252.0
5-6,2,5605.725
5-6,3,5986.925
5-6,4,6086.050000000001
5-6,5,4153.225
5-6,6,6777.05
5-6,7,5990.400000000001
5-7,0,4093.0499999999997
5-7,1,4074.2
5-7,2,6420.0
5-7,3,6219.450000000001
5-7,4,3580.2
5-7,5,5495.825
5-7,6,4917.175
5-7,7,5491.2
6-7,0,4162.4
6-7,1,2438.725
6-7,2,6114.75
6-7,3,3927.85
6-7,4,2401.8
6-7,5,2395.825
6-7,6,8473.025
6-7,7,9157.0
