Sockets\Mem_Nodes,0,1,2,3,4,5,6,7
0-1,10616.7333333,7948.16666667,7907.26666667,11022.1,7427.46666667,4736.86666667,4706.66666667
0-2,7845.46666667,8697.13333333,9107.73333333,10910.5333333,11397.1,10262.8333333,8348.93333333
0-3,8171.63333333,7251.73333333,7454.9,8294.66666667,8331.3,7565.66666667,6843.1
0-4,11177.0333333,10760.8,11279.0666667,8588.66666667,7583.36666667,10583.0666667,7511.7
0-5,7568.8,8212.76666667,8219.66666667,7076.06666667,6983.93333333,8134.26666667,7370.36666667
0-6,7403.93333333,11873.9333333,10308.2666667,10879.0333333,7950.03333333,8688.16666667,8044.2
0-7,8331.76666667,13040.5333333,10352.9333333,8063.43333333,10536.7,9814.46666667,7310.13333333
1-2,8194.36666667,9261.93333333,12043.4666667,11241.7666667,11295.3333333,8119.63333333,11305.3666667
1-3,7877.63333333,8001.06666667,8211.23333333,8334.73333333,8373.06666667,6950.76666667,7613.8
1-4,11373.2,11283.6,11560.7666667,11774.3,8670.7,8164.6,8146.46666667
1-5,7547.8,8232.63333333,8275.33333333,8138.66666667,7929.83333333,7652.5,8149.5
1-6,7792.5,11438.9333333,11391.1333333,11131.5333333,8104.13333333,6997.26666667,12256.6666667
1-7,7603.7,11001.8666667,10371.9333333,8182.03333333,10708.3,7933.86666667,9047.93333333
2-3,4460.43333333,4708.46666667,4555.46666667,4705.6,4721.9,4484.5,4470.1
2-4,8133.56666667,9490.73333333,10607.7666667,11292.5,11296.4,11325.6333333,7918.63333333
2-5,7134.93333333,7560.86666667,8087.03333333,8040.66666667,8070.6,8051.0,8176.93333333
2-6,7540.1,9763.56666667,8751.9,11319.6333333,8193.9,11545.3666667,11529.9333333
2-7,7658.73333333,11007.0666667,9095.2,8129.33333333,10954.3333333,11234.1,11453.3333333
3-4,8134.36666667,8183.26666667,7462.2,8336.86666667,8230.5,7580.06666667,7195.46666667
3-5,7196.93333333,6895.1,6222.36666667,6442.53333333,7025.16666667,7604.53333333,7473.03333333
3-6,7585.1,7941.76666667,7220.63333333,8242.23333333,7855.46666667,7913.76666667,7930.63333333
3-7,7940.0,8149.03333333,7470.96666667,7822.86666667,8142.76666667,7954.0,7899.1
4-5,4483.93333333,4718.83333333,4767.5,4712.7,4607.9,4762.8,4492.63333333
4-6,7590.56666667,11443.0,10871.3,10969.8666667,8327.23333333,11901.4666667,8087.3
4-7,8581.46666667,11459.4666667,11271.4,8255.06666667,11255.4333333,11394.8,8179.06666667
5-6,7419.56666667,8125.83333333,8116.2,7852.6,7359.36666667,8099.36666667,7697.7
5-7,7330.0,8191.9,8247.1,7333.83333333,8009.5,8031.06666667,8118.0
6-7,4673.53333333,8095.33333333,7446.1,4774.43333333,4628.03333333,7912.83333333,8024.26666667
