processor,node,bw
0-1,0,21341.4625
0-1,1,24847.635
0-1,2,14414.9575
0-1,3,14480.0625
0-2,0,17823.7625
0-2,1,16362.7425
0-2,2,21157.675
0-2,3,16323.665
0-3,0,20863.035
0-3,1,13504.2125
0-3,2,13554.0925
0-3,3,29407.305
1-2,0,13848.1525
1-2,1,21774.8675
1-2,2,25406.755
1-2,3,13929.3525
1-3,0,16669.2
1-3,1,17560.225
1-3,2,16399.8625
1-3,3,17865.0875
2-3,0,14436.5625
2-3,1,14376.025
2-3,2,17651.9375
2-3,3,20704.9125
