Sockets\Mem_Nodes,0,1,2,3
0-1,13943.1,10242.15,10231.4
0-2,10574.6,11218.45,10799.45
0-3,9319.775,9376.475,14058.375
1-2,9623.6,10146.0,9266.225
1-3,10901.0,10539.75,10801.075
2-3,9596.4,10263.4,10136.925
