Sockets\Mem_Nodes,0,1,2,3
0-1,13950.575,10236.725,10637.875
0-2,10689.25,11257.575,10810.95
0-3,9307.05,9367.95,14012.9
1-2,9908.975,9623.15,9268.525
1-3,10644.125,10544.075,10810.2
2-3,9599.85,10251.775,10153.275
