Sockets\Mem_Nodes,0,1,2,3
0-1,12000.475,9789.775,10151.975
0-2,10763.475,11615.15,9470.95
0-3,8380.1,9192.375,12223.875
1-2,8817.45,8861.525000000001,8367.0
1-3,9150.425000000001,9606.2,10196.2
2-3,8637.474999999999,9668.975,10350.525
