Sockets\Mem_Nodes,0,1,2,3
0-1,12159.825,9695.375,9089.400000000001
0-2,10816.7,10573.0,9572.4
0-3,8340.625,8881.125,12366.099999999999
1-2,8749.574999999999,9180.125,8364.275
1-3,9280.35,9395.25,10244.125
2-3,8503.55,9702.8,10215.775
