processor,node,bw
0-2-4-7,3,18961.2
0-2-4-7,4,19532.08
0-2-4-7,5,17372.16
0-2-4-7,6,22239.68
0-2-4-7,7,17176.8
0-2-5-6,0,20580.56
0-2-5-6,1,14303.36
0-2-5-6,2,24319.120000000003
0-2-5-6,3,19359.52
0-2-5-6,4,22119.2
0-2-5-6,5,18952.960000000003
0-2-5-6,6,22748.399999999998
0-2-5-6,7,15408.24
0-2-5-7,0,21211.840000000004
0-2-5-7,1,17126.48
0-2-5-7,2,25286.0
0-2-5-7,3,19506.800000000003
0-2-5-7,4,17415.44
0-2-5-7,5,21338.880000000005
0-2-5-7,6,20008.480000000003
0-2-5-7,7,20452.64
0-2-6-7,0,22312.64
0-2-6-7,1,15080.560000000001
0-2-6-7,2,24107.040000000005
0-2-6-7,3,17295.52
0-2-6-7,4,13059.92
0-2-6-7,5,13117.920000000002
0-2-6-7,6,23841.600000000006
0-2-6-7,7,16537.2
0-3-4-5,0,13681.6
0-3-4-5,1,14635.84
0-3-4-5,2,22368.72
0-3-4-5,3,21442.240000000005
0-3-4-5,4,24518.48
0-3-4-5,5,21554.800000000003
0-3-4-5,6,18247.360000000004
0-3-4-5,7,14907.760000000002
0-3-4-6,0,19294.079999999998
0-3-4-6,1,15000.48
0-3-4-6,2,22726.4
0-3-4-6,3,21501.920000000002
0-3-4-6,4,23167.28
0-3-4-6,5,16655.359999999997
0-3-4-6,6,20898.800000000003
0-3-4-6,7,13438.960000000001
0-3-4-7,0,19407.04
0-3-4-7,1,22092.32
0-3-4-7,2,22702.16
0-3-4-7,3,21423.36
0-3-4-7,4,19180.72
0-3-4-7,5,20479.760000000006
0-3-4-7,6,19543.04
0-3-4-7,7,15527.760000000002
0-3-5-6,0,17755.039999999997
0-3-5-6,1,14308.64
0-3-5-6,2,22254.16
0-3-5-6,3,21706.960000000003
0-3-5-6,4,22098.56
0-3-5-6,5,20277.36
0-3-5-6,6,21393.36
0-3-5-6,7,14419.920000000002
0-3-5-7,0,17802.48
0-3-5-7,1,19678.96
0-3-5-7,2,23340.0
0-3-5-7,3,21747.68
0-3-5-7,4,17483.2
0-3-5-7,5,21999.2
0-3-5-7,6,18786.16
0-3-5-7,7,20234.800000000003
0-3-6-7,0,18806.320000000003
0-3-6-7,1,14917.440000000002
0-3-6-7,2,22714.64
0-3-6-7,3,19636.4
0-3-6-7,4,13031.760000000002
0-3-6-7,5,13930.800000000001
0-3-6-7,6,22248.800000000003
0-3-6-7,7,14703.040000000003
0-4-5-6,0,14932.48
0-4-5-6,1,14067.6
0-4-5-6,2,22435.680000000004
0-4-5-6,3,19834.0
0-4-5-6,4,23722.48
0-4-5-6,5,18345.920000000002
0-4-5-6,6,22374.08
0-4-5-6,7,15195.520000000002
0-4-5-7,0,15398.320000000002
0-4-5-7,1,14105.840000000004
0-4-5-7,2,21115.2
0-4-5-7,3,19865.440000000002
0-4-5-7,4,17652.56
0-4-5-7,5,21450.320000000003
0-4-5-7,6,19141.36
0-4-5-7,7,14121.04
0-4-6-7,0,20185.84
0-4-6-7,1,14718.0
0-4-6-7,2,22180.24
0-4-6-7,3,18153.840000000004
0-4-6-7,4,14372.08
0-4-6-7,5,14627.120000000003
