processor,node,bw
1-4-5-6,1,7054.95
1-4-5-6,2,9393.025
1-4-5-6,3,9397.175
1-4-5-6,4,9355.599999999999
1-4-5-6,5,9066.375
1-4-5-6,6,9345.574999999999
1-4-5-6,7,9118.4
1-4-5-7,1,8567.900000000001
1-4-5-7,2,9332.625
1-4-5-7,3,9081.475
1-4-5-7,4,7876.5
1-4-5-7,5,9369.95
1-4-5-7,6,9395.1
1-4-5-7,7,8699.625
1-4-6-7,1,8835.525
1-4-6-7,2,15047.875
1-4-6-7,3,14954.8
1-4-6-7,4,9449.75
1-4-6-7,5,9114.724999999999
1-4-6-7,6,12864.65
1-4-6-7,7,13718.725
1-5-6-7,1,8752.2
1-5-6-7,2,14149.849999999999
1-5-6-7,3,13765.325
1-5-6-7,4,9217.45
1-5-6-7,5,9095.25
1-5-6-7,6,12463.375
1-5-6-7,7,14026.2
2-3-4-5,1,5758.424999999999
2-3-4-5,2,5654.65
2-3-4-5,3,5582.9
2-3-4-5,4,5893.35
2-3-4-5,5,5747.6
2-3-4-5,6,6702.225
2-3-4-5,7,7461.05
2-3-4-6,1,7415.15
2-3-4-6,2,8127.299999999999
2-3-4-6,3,8024.424999999999
2-3-4-6,4,8332.05
2-3-4-6,5,7840.25
2-3-4-6,6,9142.075
2-3-4-6,7,7964.875
2-3-4-7,1,7991.5
2-3-4-7,2,8428.425
2-3-4-7,3,8147.849999999999
2-3-4-7,4,8088.299999999999
2-3-4-7,5,8236.55
2-3-4-7,6,9297.9
2-3-4-7,7,9326.175
2-3-5-6,1,7367.900000000001
2-3-5-6,2,7757.075000000001
2-3-5-6,3,7668.174999999999
2-3-5-6,4,7961.949999999999
2-3-5-6,5,7759.7
2-3-5-6,6,9115.725
2-3-5-6,7,9204.375
2-3-5-7,1,7872.575
2-3-5-7,2,8218.224999999999
2-3-5-7,3,7827.1
2-3-5-7,4,7627.75
2-3-5-7,5,8073.975
2-3-5-7,6,9201.4
2-3-5-7,7,9334.4
2-3-6-7,1,7081.65
2-3-6-7,2,8254.974999999999
2-3-6-7,3,7759.6
2-3-6-7,4,7238.825000000001
2-3-6-7,5,7749.575
2-3-6-7,6,8887.025
2-3-6-7,7,8840.075
2-4-5-6,1,8618.825
2-4-5-6,2,8504.4
2-4-5-6,3,9007.4
2-4-5-6,4,9162.15
2-4-5-6,5,8944.4
2-4-5-6,6,9154.0
2-4-5-6,7,9110.775000000001
2-4-5-7,1,8017.325
2-4-5-7,2,9097.224999999999
2-4-5-7,3,9330.275000000001
2-4-5-7,4,8061.424999999999
2-4-5-7,5,9219.05
2-4-5-7,6,9126.475
2-4-5-7,7,8630.575
2-4-6-7,1,9353.5
2-4-6-7,2,14298.625
2-4-6-7,3,11064.375
2-4-6-7,4,9430.724999999999
2-4-6-7,5,9601.25
2-4-6-7,6,14459.65
2-4-6-7,7,12880.7
2-5-6-7,1,9260.85
2-5-6-7,2,13245.599999999999
2-5-6-7,3,11332.925
2-5-6-7,4,9422.3
2-5-6-7,5,9492.0
2-5-6-7,6,13042.75
2-5-6-7,7,13250.375
3-4-5-6,1,7913.599999999999
3-4-5-6,2,7564.725
3-4-5-6,3,7125.55
3-4-5-6,4,7778.4
3-4-5-6,5,7681.775
3-4-5-6,6,8677.0
3-4-5-6,7,8732.875
3-4-5-7,1,8239.025000000001
3-4-5-7,2,8954.8
3-4-5-7,3,8292.2
3-4-5-7,4,7350.474999999999
3-4-5-7,5,8877.3
3-4-5-7,6,9049.025
3-4-5-7,7,8418.650000000001
3-4-6-7,1,9049.4
3-4-6-7,2,12686.849999999999
3-4-6-7,3,11867.225
3-4-6-7,4,9388.875
3-4-6-7,5,9518.925
3-4-6-7,6,13281.975
3-4-6-7,7,11935.949999999999
3-5-6-7,1,8850.075
3-5-6-7,2,12308.9
3-5-6-7,3,11545.25
3-5-6-7,4,9296.175
3-5-6-7,5,8884.125
3-5-6-7,6,12700.6
3-5-6-7,7,13003.75
4-5-6-7,1,6284.25
4-5-6-7,2,8298.125
4-5-6-7,3,8833.25
4-5-6-7,4,8045.775
4-5-6-7,5,9330.825
4-5-6-7,6,7799.175
4-5-6-7,7,7136.0
