processor,node,bw
0-3-6-7,1,15375.760000000002
0-3-6-7,2,22535.28
0-3-6-7,3,18710.48
0-3-6-7,4,12994.32
0-3-6-7,5,14027.920000000002
0-3-6-7,6,22245.040000000005
0-3-6-7,7,14620.560000000001
0-4-5-6,0,14805.520000000002
0-4-5-6,1,15192.400000000001
0-4-5-6,2,22295.920000000002
0-4-5-6,3,19826.640000000003
0-4-5-6,4,23581.760000000002
0-4-5-6,5,18353.039999999997
0-4-5-6,6,22231.52
0-4-5-6,7,15263.120000000003
0-4-5-7,0,15271.440000000002
0-4-5-7,1,14088.48
0-4-5-7,2,22292.4
0-4-5-7,3,19874.24
0-4-5-7,4,16341.2
0-4-5-7,5,21464.160000000003
0-4-5-7,6,19064.719999999998
0-4-5-7,7,14111.2
0-4-6-7,0,21168.559999999998
0-4-6-7,1,14670.160000000002
0-4-6-7,2,22066.56
0-4-6-7,3,18220.8
0-4-6-7,4,14368.64
0-4-6-7,5,14662.48
0-4-6-7,6,23649.12
0-4-6-7,7,17550.320000000003
0-5-6-7,0,19192.72
0-5-6-7,1,14350.24
0-5-6-7,2,22338.96
0-5-6-7,3,18425.359999999997
0-5-6-7,4,14831.520000000002
0-5-6-7,5,14584.64
0-5-6-7,6,20999.600000000002
0-5-6-7,7,18410.559999999998
1-2-3-4,0,14885.84
1-2-3-4,1,13724.560000000001
1-2-3-4,2,20903.040000000005
1-2-3-4,3,23850.4
1-2-3-4,4,23873.120000000003
1-2-3-4,5,17458.16
1-2-3-4,6,11758.560000000001
1-2-3-4,7,13572.88
1-2-3-5,0,14436.240000000003
1-2-3-5,1,13537.84
1-2-3-5,2,22027.520000000004
1-2-3-5,3,23795.600000000002
1-2-3-5,4,22542.559999999998
1-2-3-5,5,22297.600000000002
1-2-3-5,6,13503.520000000002
1-2-3-5,7,15343.920000000002
1-2-3-6,0,14845.84
1-2-3-6,1,12570.32
1-2-3-6,2,20884.880000000005
1-2-3-6,3,21547.36
1-2-3-6,4,21860.32
1-2-3-6,5,16784.960000000003
1-2-3-6,6,13002.8
1-2-3-6,7,14342.800000000001
1-2-3-7,0,14429.04
1-2-3-7,1,13199.44
1-2-3-7,2,20849.840000000004
1-2-3-7,3,23797.440000000002
1-2-3-7,4,17896.320000000003
1-2-3-7,5,20659.2
1-2-3-7,6,13324.48
1-2-3-7,7,16450.64
1-2-4-5,0,13859.359999999999
1-2-4-5,1,11954.160000000002
1-2-4-5,2,23322.88
1-2-4-5,3,22170.32
1-2-4-5,4,24076.399999999998
1-2-4-5,5,19389.28
1-2-4-5,6,19527.52
1-2-4-5,7,15189.120000000003
1-2-4-6,0,21929.2
1-2-4-6,1,18492.320000000003
1-2-4-6,2,22824.640000000003
1-2-4-6,3,20465.440000000002
1-2-4-6,4,22882.08
1-2-4-6,5,17494.8
1-2-4-6,6,19410.16
1-2-4-6,7,15906.88
1-2-4-7,0,19208.24
1-2-4-7,1,18621.200000000004
1-2-4-7,2,22869.920000000002
1-2-4-7,3,21132.4
1-2-4-7,4,19392.640000000003
1-2-4-7,5,17358.48
1-2-4-7,6,17564.0
1-2-4-7,7,20391.920000000002
1-2-5-6,0,19422.960000000003
1-2-5-6,1,17544.48
1-2-5-6,2,23336.640000000003
1-2-5-6,3,18914.24
1-2-5-6,4,22034.48
1-2-5-6,5,18992.24
1-2-5-6,6,19561.2
1-2-5-6,7,21976.880000000005
1-2-5-7,0,18132.480000000003
1-2-5-7,1,16371.2
1-2-5-7,2,23275.920000000002
1-2-5-7,3,18801.44
1-2-5-7,4,17475.920000000002
1-2-5-7,5,21293.040000000005
1-2-5-7,6,18021.6
1-2-5-7,7,22616.880000000005
1-2-6-7,0,19058.16
1-2-6-7,1,14281.440000000002
1-2-6-7,2,22863.68
1-2-6-7,3,17065.2
1-2-6-7,4,12991.120000000003
1-2-6-7,5,13139.520000000002
1-2-6-7,6,16108.720000000001
1-2-6-7,7,22981.600000000002
1-3-4-5,0,13838.400000000001
1-3-4-5,1,13573.120000000003
1-3-4-5,2,18366.56
1-3-4-5,3,22985.760000000002
1-3-4-5,4,24254.800000000003
1-3-4-5,5,21544.160000000003
1-3-4-5,6,18446.8
1-3-4-5,7,15236.64
1-3-4-6,0,16889.84
1-3-4-6,1,20575.28
1-3-4-6,2,21510.0
1-3-4-6,3,21099.440000000002
1-3-4-6,4,23165.600000000002
1-3-4-6,5,17392.4
1-3-4-6,6,17945.359999999997
1-3-4-6,7,13901.2
1-3-4-7,0,17280.960000000003
1-3-4-7,1,22625.280000000002
1-3-4-7,2,21650.880000000005
1-3-4-7,3,22391.760000000002
1-3-4-7,4,19415.52
1-3-4-7,5,20460.48
1-3-4-7,6,16969.600000000002
1-3-4-7,7,20085.840000000004
1-3-5-6,0,17296.88
1-3-5-6,1,18998.640000000003
1-3-5-6,2,19226.480000000003
1-3-5-6,3,22219.840000000004
1-3-5-6,4,21986.56
1-3-5-6,5,20302.640000000003
1-3-5-6,6,18367.199999999997
1-3-5-6,7,20754.72
1-3-5-7,0,15232.24
1-3-5-7,1,19141.28
1-3-5-7,2,18345.44
1-3-5-7,3,22232.64
1-3-5-7,4,17345.040000000005
1-3-5-7,5,21983.120000000003
1-3-5-7,6,15711.760000000002
1-3-5-7,7,18864.560000000005
1-3-6-7,0,17308.96
1-3-6-7,1,15419.68
1-3-6-7,2,21506.4
1-3-6-7,3,21111.2
1-3-6-7,4,13069.2
1-3-6-7,5,13970.160000000002
1-3-6-7,6,15457.68
1-3-6-7,7,20404.559999999998
1-4-5-6,0,13868.320000000002
1-4-5-6,1,12215.92
1-4-5-6,2,20688.08
1-4-5-6,3,20736.640000000003
1-4-5-6,4,23537.2
1-4-5-6,5,19496.4
1-4-5-6,6,19537.52
1-4-5-6,7,14535.040000000003
1-4-5-7,0,16059.84
1-4-5-7,1,15174.960000000001
1-4-5-7,2,20796.56
1-4-5-7,3,20793.600000000002
1-4-5-7,4,16258.400000000001
1-4-5-7,5,21423.04
1-4-5-7,6,18041.84
1-4-5-7,7,15270.159999999998
1-4-6-7,0,20024.64
1-4-6-7,1,16670.079999999998
1-4-6-7,2,20703.2
1-4-6-7,3,19640.48
1-4-6-7,4,14576.32
1-4-6-7,5,14609.760000000002
1-4-6-7,6,16415.12
1-4-6-7,7,17982.48
1-5-6-7,0,19409.2
1-5-6-7,1,13962.08
1-5-6-7,2,20741.36
1-5-6-7,3,17904.72
1-5-6-7,4,14837.04
1-5-6-7,5,14604.960000000001
1-5-6-7,6,18730.88
1-5-6-7,7,23490.160000000003
2-3-4-5,0,8889.920000000002
2-3-4-5,1,8974.000000000002
2-3-4-5,2,24825.120000000003
2-3-4-5,3,23034.320000000003
2-3-4-5,4,24325.68
2-3-4-5,5,23848.16
2-3-4-5,6,12659.68
2-3-4-5,7,10645.12
2-3-4-6,0,12849.68
2-3-4-6,1,12374.720000000001
2-3-4-6,2,24304.240000000005
2-3-4-6,3,21611.360000000004
2-3-4-6,4,23228.64
2-3-4-6,5,15349.84
2-3-4-6,6,14420.560000000001
2-3-4-6,7,14280.720000000001
2-3-4-7,0,13500.960000000001
2-3-4-7,1,13007.12
2-3-4-7,2,24344.0
2-3-4-7,3,23640.880000000005
2-3-4-7,4,19407.359999999997
2-3-4-7,5,22103.520000000004
2-3-4-7,6,14008.88
2-3-4-7,7,13765.6
2-3-5-6,0,12043.279999999999
2-3-5-6,1,12307.920000000002
2-3-5-6,2,24903.28
2-3-5-6,3,18585.68
2-3-5-6,4,22107.920000000002
2-3-5-6,5,21325.600000000002
2-3-5-6,6,15186.559999999998
2-3-5-6,7,14371.440000000002
2-3-5-7,0,13440.640000000003
2-3-5-7,1,12213.440000000002
2-3-5-7,2,24929.68
2-3-5-7,3,20161.28
2-3-5-7,4,17302.24
2-3-5-7,5,23176.960000000003
2-3-5-7,6,15260.480000000003
2-3-5-7,7,15298.320000000002
2-3-6-7,0,13466.0
2-3-6-7,1,11930.08
2-3-6-7,2,24300.800000000003
2-3-6-7,3,17597.68
2-3-6-7,4,13051.04
2-3-6-7,5,15195.279999999999
2-3-6-7,6,16750.320000000003
2-3-6-7,7,14997.68
2-4-5-6,0,13061.84
2-4-5-6,1,13623.84
2-4-5-6,2,24116.160000000003
2-4-5-6,3,17304.72
2-4-5-6,4,23614.640000000003
2-4-5-6,5,16819.68
2-4-5-6,6,21121.520000000004
2-4-5-6,7,14810.88
2-4-5-7,0,13284.960000000001
2-4-5-7,1,11635.920000000002
2-4-5-7,2,24100.0
2-4-5-7,3,18775.920000000002
2-4-5-7,4,16277.68
2-4-5-7,5,21506.800000000003
2-4-5-7,6,19911.520000000004
2-4-5-7,7,15062.96
2-4-6-7,0,20428.48
2-4-6-7,1,15302.48
2-4-6-7,2,23864.24
2-4-6-7,3,16929.600000000002
2-4-6-7,4,14499.2
2-4-6-7,5,15014.24
2-4-6-7,6,24153.6
2-4-6-7,7,17044.56
2-5-6-7,0,18077.04
2-5-6-7,1,15202.720000000001
2-5-6-7,2,24091.040000000005
2-5-6-7,3,16354.08
2-5-6-7,4,14862.400000000001
2-5-6-7,5,15113.120000000003
2-5-6-7,6,19546.72
2-5-6-7,7,22825.600000000002
3-4-5-6,0,11443.36
3-4-5-6,1,13166.960000000001
3-4-5-6,2,22069.28
3-4-5-6,3,21433.04
3-4-5-6,4,23610.08
3-4-5-6,5,18216.079999999998
3-4-5-6,6,19329.52
3-4-5-6,7,13707.359999999999
3-4-5-7,0,13581.84
3-4-5-7,1,13635.120000000003
3-4-5-7,2,22187.12
3-4-5-7,3,21416.800000000003
3-4-5-7,4,16368.160000000002
3-4-5-7,5,24060.800000000003
3-4-5-7,6,19313.28
3-4-5-7,7,15007.44
3-4-6-7,0,18763.76
3-4-6-7,1,15367.920000000002
3-4-6-7,2,22541.520000000004
3-4-6-7,3,21035.28
3-4-6-7,4,15461.68
3-4-6-7,5,14660.960000000001
3-4-6-7,6,21404.4
3-4-6-7,7,14647.6
3-5-6-7,0,18184.08
3-5-6-7,1,14262.160000000002
3-5-6-7,2,22140.4
3-5-6-7,3,18104.32
3-5-6-7,4,14851.68
3-5-6-7,5,15280.720000000001
3-5-6-7,6,19034.8
3-5-6-7,7,20368.48
4-5-6-7,0,12593.6
4-5-6-7,1,9441.68
4-5-6-7,2,22249.120000000003
4-5-6-7,3,17875.76
4-5-6-7,4,15161.040000000003
4-5-6-7,5,13629.84
4-5-6-7,6,20883.36
4-5-6-7,7,14035.920000000002
