processor,node,bw
0-1-2-3,1,27020.239999999998
0-1-2-3,2,25707.36
0-1-2-3,3,26479.76
0-1-2-3,4,29319.44
0-1-2-3,5,30221.280000000006
0-1-2-3,6,17200.320000000003
0-1-2-3,7,21172.72
0-1-2-4,1,36009.68000000001
0-1-2-4,2,37163.840000000004
0-1-2-4,3,47894.48
0-1-2-4,4,47569.68
0-1-2-4,5,35137.44
0-1-2-4,6,26044.72
0-1-2-4,7,25556.24
0-1-2-5,1,35352.64000000001
0-1-2-5,2,38146.240000000005
0-1-2-5,3,46714.8
0-1-2-5,4,37998.08000000001
0-1-2-5,5,37552.240000000005
0-1-2-5,6,28750.240000000005
0-1-2-5,7,28585.520000000004
0-1-2-6,1,31366.559999999998
0-1-2-6,2,37285.920000000006
0-1-2-6,3,42695.600000000006
0-1-2-6,4,51337.200000000004
0-1-2-6,5,38333.520000000004
0-1-2-6,6,27178.080000000005
0-1-2-6,7,30910.64
0-1-2-7,1,32824.32
0-1-2-7,2,36480.08
0-1-2-7,3,39200.32
0-1-2-7,4,40859.36
0-1-2-7,5,44333.840000000004
0-1-2-7,6,29899.28
0-1-2-7,7,27103.44
0-1-3-4,1,36585.840000000004
0-1-3-4,2,40617.520000000004
0-1-3-4,3,37377.52
0-1-3-4,4,38348.560000000005
0-1-3-4,5,36074.32
0-1-3-4,6,24347.440000000002
0-1-3-4,7,25032.24
0-1-3-5,1,35121.840000000004
0-1-3-5,2,36687.76
0-1-3-5,3,39004.88
0-1-3-5,4,31442.64
0-1-3-5,5,33511.439999999995
0-1-3-5,6,28983.600000000002
0-1-3-5,7,27762.0
0-1-3-6,1,33388.96
0-1-3-6,2,40071.520000000004
0-1-3-6,3,39144.0
0-1-3-6,4,46489.119999999995
0-1-3-6,5,40383.36
0-1-3-6,6,26608.96
0-1-3-6,7,29811.28
0-1-3-7,1,30486.0
0-1-3-7,2,38185.840000000004
0-1-3-7,3,34474.72
0-1-3-7,4,38983.280000000006
0-1-3-7,5,44259.920000000006
0-1-3-7,6,29754.800000000003
0-1-3-7,7,26491.360000000004
0-1-4-5,1,24589.04
0-1-4-5,2,30108.800000000003
0-1-4-5,3,28860.640000000003
0-1-4-5,4,26044.800000000003
0-1-4-5,5,25514.4
0-1-4-5,6,26775.440000000002
0-1-4-5,7,23755.44
0-1-4-6,1,35816.88
0-1-4-6,2,42430.240000000005
0-1-4-6,3,48193.840000000004
0-1-4-6,4,49453.600000000006
