processor,node,bw
0-1-2-3,1,8443.824999999999
0-1-2-3,2,8033.55
0-1-2-3,3,8274.925
0-1-2-3,4,9162.324999999999
0-1-2-3,5,9444.150000000001
0-1-2-3,6,5375.1
0-1-2-3,7,6616.475
0-1-2-4,1,11253.025000000001
0-1-2-4,2,11613.7
0-1-2-4,3,14967.025
0-1-2-4,4,14865.525
0-1-2-4,5,10980.45
0-1-2-4,6,8138.975
0-1-2-4,7,7986.325
0-1-2-5,1,11047.7
0-1-2-5,2,11920.7
0-1-2-5,3,14598.375
0-1-2-5,4,11874.400000000001
0-1-2-5,5,11735.075
0-1-2-5,6,8984.45
0-1-2-5,7,8932.975
0-1-2-6,1,9802.05
0-1-2-6,2,11651.85
0-1-2-6,3,13342.375
0-1-2-6,4,16042.875
0-1-2-6,5,11979.225
0-1-2-6,6,8493.150000000001
0-1-2-6,7,9659.574999999999
0-1-2-7,1,10257.599999999999
0-1-2-7,2,11400.025
0-1-2-7,3,12250.1
0-1-2-7,4,12768.55
0-1-2-7,5,13854.325
0-1-2-7,6,9343.525
0-1-2-7,7,8469.824999999999
0-1-3-4,1,11433.075
0-1-3-4,2,12692.975
0-1-3-4,3,11680.474999999999
0-1-3-4,4,11983.925000000001
0-1-3-4,5,11273.225
0-1-3-4,6,7608.575
0-1-3-4,7,7822.575
0-1-3-5,1,10975.575
0-1-3-5,2,11464.925000000001
0-1-3-5,3,12189.024999999998
0-1-3-5,4,9825.824999999999
0-1-3-5,5,10472.324999999999
0-1-3-5,6,9057.375
0-1-3-5,7,8675.625
0-1-3-6,1,10434.05
0-1-3-6,2,12522.35
0-1-3-6,3,12232.5
0-1-3-6,4,14527.849999999999
0-1-3-6,5,12619.8
0-1-3-6,6,8315.3
0-1-3-6,7,9316.025
0-1-3-7,1,9526.875
0-1-3-7,2,11933.075
0-1-3-7,3,10773.35
0-1-3-7,4,12182.275000000001
0-1-3-7,5,13831.225
0-1-3-7,6,9298.375
0-1-3-7,7,8278.550000000001
0-1-4-5,1,7684.075
0-1-4-5,2,9409.0
0-1-4-5,3,9018.95
0-1-4-5,4,8139.0
0-1-4-5,5,7973.25
0-1-4-5,6,8367.325
0-1-4-5,7,7423.574999999999
0-1-4-6,1,11192.774999999998
0-1-4-6,2,13259.45
0-1-4-6,3,15060.575
0-1-4-6,4,15454.25
0-1-4-6,5,10100.95
0-1-4-6,6,8466.625
0-1-4-6,7,8671.025000000001
0-1-4-7,1,10847.85
0-1-4-7,2,13567.575
0-1-4-7,3,14473.5
0-1-4-7,4,12622.65
0-1-4-7,5,11213.225
0-1-4-7,6,9261.400000000001
0-1-4-7,7,7628.85
0-1-5-6,1,10601.55
0-1-5-6,2,13847.875
0-1-5-6,3,13915.775
0-1-5-6,4,12369.925
0-1-5-6,5,11036.775000000001
0-1-5-6,6,7953.225
0-1-5-6,7,9625.825
0-1-5-7,1,10031.825
0-1-5-7,2,13088.675
0-1-5-7,3,12528.425
0-1-5-7,4,9302.2
0-1-5-7,5,10863.2
0-1-5-7,6,8737.0
0-1-5-7,7,7954.049999999999
0-1-6-7,1,8463.525
0-1-6-7,2,12664.824999999999
0-1-6-7,3,12297.275
0-1-6-7,4,8528.025000000001
0-1-6-7,5,7782.9
0-1-6-7,6,8353.325
0-1-6-7,7,8472.95
0-2-3-4,1,8732.5
0-2-3-4,2,8373.55
0-2-3-4,3,8233.175
0-2-3-4,4,9247.55
0-2-3-4,5,9233.75
0-2-3-4,6,9105.4
0-2-3-4,7,9096.2
0-2-3-5,1,8992.95
0-2-3-5,2,8232.900000000001
0-2-3-5,3,8148.674999999999
0-2-3-5,4,8944.525
0-2-3-5,5,8967.575
0-2-3-5,6,9190.325
0-2-3-5,7,8723.025000000001
0-2-3-6,1,7545.799999999999
0-2-3-6,2,8338.025000000001
0-2-3-6,3,8165.924999999999
0-2-3-6,4,9068.1
0-2-3-6,5,9202.35
0-2-3-6,6,8037.874999999999
0-2-3-6,7,8786.65
0-2-3-7,1,8005.35
0-2-3-7,2,7925.5
0-2-3-7,3,7615.625
0-2-3-7,4,8202.725
0-2-3-7,5,8567.575
0-2-3-7,6,9224.075
0-2-3-7,7,8356.800000000001
0-2-4-5,1,8471.224999999999
0-2-4-5,2,8735.95
0-2-4-5,3,8405.1
0-2-4-5,4,8224.625
0-2-4-5,5,8176.4
0-2-4-5,6,9296.525
0-2-4-5,7,9002.1
0-2-4-6,1,11790.8
0-2-4-6,2,13677.949999999999
0-2-4-6,3,12902.675
0-2-4-6,4,15242.925
0-2-4-6,5,12360.875
0-2-4-6,6,14289.275
0-2-4-6,7,11140.9
0-2-4-7,1,13348.625
0-2-4-7,2,16208.949999999999
0-2-4-7,3,14022.625
0-2-4-7,4,14282.975
0-2-4-7,5,13717.300000000001
0-2-4-7,6,16009.25
0-2-4-7,7,10945.974999999999
0-2-5-6,1,10578.175
0-2-5-6,2,12949.725
0-2-5-6,3,12819.95
0-2-5-6,4,12232.974999999999
0-2-5-6,5,12042.25
0-2-5-6,6,14195.675
0-2-5-6,7,14387.500000000002
0-2-5-7,1,11879.800000000001
0-2-5-7,2,13686.099999999999
0-2-5-7,3,13087.175
0-2-5-7,4,10470.775000000001
0-2-5-7,5,12395.575
0-2-5-7,6,12916.55
0-2-5-7,7,11020.3
0-2-6-7,1,9308.025
0-2-6-7,2,14962.775000000001
0-2-6-7,3,10541.95
0-2-6-7,4,8588.925
0-2-6-7,5,8992.650000000001
0-2-6-7,6,12340.875
0-2-6-7,7,12444.025
0-3-4-5,1,8513.025
0-3-4-5,2,7663.400000000001
0-3-4-5,3,7496.3
0-3-4-5,4,8017.925
0-3-4-5,5,7950.5
0-3-4-5,6,8935.65
0-3-4-5,7,8937.7
0-3-4-6,1,11427.5
0-3-4-6,2,11664.0
0-3-4-6,3,11203.9
0-3-4-6,4,13514.075
0-3-4-6,5,12218.975
0-3-4-6,6,12894.675
0-3-4-6,7,9421.0
0-3-4-7,1,12044.05
0-3-4-7,2,11932.224999999999
0-3-4-7,3,11551.325
0-3-4-7,4,12818.85
0-3-4-7,5,14046.125
0-3-4-7,6,14190.5
0-3-4-7,7,10629.375
0-3-5-6,1,10805.55
0-3-5-6,2,10732.900000000001
0-3-5-6,3,10633.025000000001
0-3-5-6,4,11655.599999999999
0-3-5-6,5,11377.024999999998
0-3-5-6,6,12506.275000000001
0-3-5-6,7,12053.125
0-3-5-7,1,10708.474999999999
0-3-5-7,2,10576.025000000001
0-3-5-7,3,10698.849999999999
0-3-5-7,4,9461.625
0-3-5-7,5,10255.625
0-3-5-7,6,12455.675
0-3-5-7,7,10428.375
0-3-6-7,1,9336.650000000001
0-3-6-7,2,11906.25
0-3-6-7,3,10553.325
0-3-6-7,4,8080.5
0-3-6-7,5,9239.95
0-3-6-7,6,11369.95
0-3-6-7,7,12196.8
0-4-5-6,1,8893.225
0-4-5-6,2,9429.425
0-4-5-6,3,9272.074999999999
0-4-5-6,4,8239.725
0-4-5-6,5,8015.6
0-4-5-6,6,9309.5
0-4-5-6,7,9225.575
0-4-5-7,1,8396.525
0-4-5-7,2,9393.125
0-4-5-7,3,9027.8
0-4-5-7,4,7243.025
0-4-5-7,5,8164.375
0-4-5-7,6,8808.775
0-4-5-7,7,8909.425
0-4-6-7,1,9418.0
0-4-6-7,2,14874.5
0-4-6-7,3,13456.675
0-4-6-7,4,9435.95
0-4-6-7,5,9003.050000000001
0-4-6-7,6,11729.475
0-4-6-7,7,10261.825
0-5-6-7,1,9291.025
0-5-6-7,2,13811.55
0-5-6-7,3,13232.475000000002
0-5-6-7,4,9211.275
0-5-6-7,5,9319.85
0-5-6-7,6,10851.375
0-5-6-7,7,11323.7
1-2-3-4,1,8609.1
1-2-3-4,2,9019.875
1-2-3-4,3,9288.3
1-2-3-4,4,8997.9
1-2-3-4,5,9222.25
1-2-3-4,6,7845.375
1-2-3-4,7,8899.05
1-2-3-5,1,8318.8
1-2-3-5,2,9087.525000000001
1-2-3-5,3,9084.35
1-2-3-5,4,8672.775
1-2-3-5,5,9067.699999999999
1-2-3-5,6,8793.425
1-2-3-5,7,9282.0
1-2-3-6,1,7479.975
1-2-3-6,2,9047.9
1-2-3-6,3,9289.725
1-2-3-6,4,9213.224999999999
1-2-3-6,5,9263.675
1-2-3-6,6,7228.700000000001
1-2-3-6,7,8665.2
1-2-3-7,1,7932.025
1-2-3-7,2,8663.175
1-2-3-7,3,8520.95
1-2-3-7,4,7980.424999999999
1-2-3-7,5,8188.625
1-2-3-7,6,9065.699999999999
1-2-3-7,7,9306.7
1-2-4-5,1,7647.1
1-2-4-5,2,8809.725
1-2-4-5,3,9194.5
1-2-4-5,4,9250.6
1-2-4-5,5,9282.099999999999
1-2-4-5,6,9256.025000000001
1-2-4-5,7,8867.725
1-2-4-6,1,11350.1
1-2-4-6,2,14988.150000000001
1-2-4-6,3,15672.875
1-2-4-6,4,16947.4
1-2-4-6,5,12768.175
1-2-4-6,6,11564.875
1-2-4-6,7,12572.425000000001
1-2-4-7,1,10814.975
1-2-4-7,2,14109.5
1-2-4-7,3,15048.525
1-2-4-7,4,14300.400000000001
1-2-4-7,5,15235.6
1-2-4-7,6,14879.150000000001
1-2-4-7,7,14012.325
1-2-5-6,1,10870.45
1-2-5-6,2,13971.849999999999
1-2-5-6,3,14332.575
1-2-5-6,4,14385.3
1-2-5-6,5,13643.65
1-2-5-6,6,12533.9
1-2-5-6,7,14528.2
1-2-5-7,1,10263.8
1-2-5-7,2,12438.325
1-2-5-7,3,11807.675
1-2-5-7,4,10674.725
1-2-5-7,5,11406.5
1-2-5-7,6,12884.150000000001
1-2-5-7,7,13464.625
1-2-6-7,1,8741.325
1-2-6-7,2,13480.775
1-2-6-7,3,11184.9
1-2-6-7,4,8574.925000000001
1-2-6-7,5,8605.05
1-2-6-7,6,12950.275
1-2-6-7,7,14355.175
1-3-4-5,1,8556.925
1-3-4-5,2,9082.25
1-3-4-5,3,8691.95
1-3-4-5,4,8953.625
1-3-4-5,5,9019.6
1-3-4-5,6,9266.349999999999
1-3-4-5,7,8942.75
1-3-4-6,1,12628.975
1-3-4-6,2,14530.900000000001
1-3-4-6,3,14340.75
1-3-4-6,4,14690.550000000001
1-3-4-6,5,13513.024999999998
1-3-4-6,6,10762.625
