Sockets\Mem_Nodes,0,1,2,3,4,5,6,7
0-1-2-3,8358.46666667,8196.53333333,8813.96666667,8856.56666667,9876.93333333,5772.4,6641.6
0-1-2-4,11193.8333333,11279.8666667,14261.9,12352.1,10350.7666667,8130.93333333,7979.36666667
0-1-2-5,11266.6,11495.2333333,13393.2666667,11708.5,10706.8,9141.06666667,8677.6
0-1-2-6,9291.3,11027.7666667,12651.0,14989.6333333,11447.6,8483.7,9432.03333333
0-1-2-7,10094.8,11273.5666667,10935.3,12015.9,13273.7333333,8965.7,8206.1
0-1-3-4,12333.8333333,11400.3333333,10600.7333333,11177.0,10502.0666667,7396.96666667,7686.23333333
0-1-3-5,9887.2,10146.8333333,10712.0333333,9506.96666667,9477.7,8623.3,8133.83333333
0-1-3-6,10742.2666667,11554.7666667,11187.3666667,11926.1333333,11309.4666667,8522.83333333,8861.53333333
0-1-3-7,9589.86666667,10603.3333333,9617.53333333,10625.3333333,11448.9333333,8411.36666667,7741.63333333
0-1-4-5,9401.5,10204.4,10362.9333333,8063.73333333,7856.16666667,8446.33333333,7378.4
0-1-4-6,12098.2,12821.6333333,13599.4666667,13593.4666667,9431.9,9107.8,8709.2
0-1-4-7,10827.7,12445.3666667,12775.5,11119.2,10091.6,8878.03333333,7932.0
0-1-5-6,10647.6333333,13316.0,13086.5666667,11940.6333333,10471.0666667,8762.46666667,9407.2
0-1-5-7,11278.5,12080.5666667,11849.6,9820.6,10018.1333333,8147.6,7677.23333333
0-1-6-7,9938.0,12088.0333333,11363.6,8385.23333333,8156.8,9102.23333333,8710.63333333
0-2-3-4,8231.13333333,8005.9,8785.83333333,9475.46666667,9058.23333333,8789.9,7922.96666667
0-2-3-5,7385.96666667,8252.9,8297.96666667,8976.06666667,8961.83333333,8568.1,8986.53333333
0-2-3-6,9245.8,9033.3,8860.33333333,9577.33333333,9667.66666667,9716.03333333,9186.0
0-2-3-7,8853.33333333,8397.36666667,7704.06666667,8658.0,8870.23333333,9407.33333333,8114.03333333
0-2-4-5,8345.66666667,9252.46666667,8830.03333333,8568.3,8341.7,9053.23333333,10365.0
0-2-4-6,10864.9,13058.4,11896.6333333,13748.7,11304.9,13140.7,9700.56666667
0-2-4-7,13326.3,13869.6,12200.0333333,11943.6,12185.6666667,14026.1666667,10318.3666667
0-2-5-6,10430.5,12745.5,11554.0666667,11855.5,11249.6333333,12722.4,13167.3
0-2-5-7,11319.2666667,13130.1333333,12213.1666667,10442.5666667,12020.3,14075.5,10016.9333333
0-2-6-7,8482.53333333,13344.2333333,10269.9,8462.43333333,8975.53333333,11600.5666667,11169.4666667
0-3-4-5,8223.6,8303.56666667,7928.43333333,8088.96666667,8141.63333333,9347.46666667,8924.73333333
0-3-4-6,10556.6333333,10671.6,10189.6666667,11964.0666667,10446.3333333,11652.3333333,8835.46666667
0-3-4-7,12307.7,12570.2666667,10515.6,10517.7666667,11899.6,12332.7666667,9575.1
0-3-5-6,9511.8,10261.6,10103.7,10819.9666667,10454.1,11299.2333333,11433.0666667
0-3-5-7,10038.1666667,10205.1333333,9911.63333333,9880.8,9713.63333333,13073.0,9379.56666667
0-3-6-7,8179.9,11957.4,9714.2,8155.9,8576.16666667,11293.9666667,10862.7333333
0-4-5-6,8835.96666667,10051.1666667,9827.53333333,8366.4,7773.7,9344.86666667,9788.36666667
0-4-5-7,9132.5,10361.0333333,9859.0,7131.7,7885.4,9535.13333333,8258.33333333
0-4-6-7,8728.63333333,13531.0333333,12596.8333333,10376.4333333,8863.5,11227.7,9212.1
0-5-6-7,8676.13333333,13278.1666667,12103.1666667,8205.4,9145.0,10018.1666667,10364.4666667
1-2-3-4,8936.66666667,9445.4,8802.86666667,9063.06666667,9794.0,7476.66666667,9424.96666667
1-2-3-5,7293.9,8345.26666667,8736.53333333,8684.1,8808.06666667,7767.56666667,8385.8
1-2-3-6,7131.86666667,8913.53333333,9277.83333333,9183.7,8906.43333333,7988.4,9139.63333333
1-2-3-7,7681.7,8322.36666667,8333.33333333,8020.26666667,8157.96666667,7576.93333333,8181.16666667
1-2-4-5,7621.13333333,9763.9,9313.93333333,9658.13333333,9242.76666667,9151.8,8587.6
1-2-4-6,11382.3,14703.8333333,15036.2333333,15944.3333333,12495.0,11109.7,12001.1
1-2-4-7,10118.3,12845.7333333,13175.9,12759.4333333,13814.3333333,12827.2666667,12557.2
1-2-5-6,9992.76666667,13699.7333333,13542.9333333,13914.9,14034.2666667,11265.4666667,13970.8
1-2-5-7,9230.1,12003.4333333,11118.9333333,12704.3,11783.7333333,12416.5,12936.9
1-2-6-7,9393.9,12410.9333333,10926.5666667,8405.96666667,8759.76666667,11218.9333333,13163.7
1-3-4-5,9339.63333333,10230.7666667,9605.9,10173.6666667,9066.3,10021.4666667,8104.0
1-3-4-6,10861.7333333,13082.1,13036.1,12354.4,12331.4666667,11680.6,10875.5333333
1-3-4-7,10357.4,11616.6666667,11854.8666667,10739.2666667,11675.1333333,11341.6333333,11703.0666667
1-3-5-6,9480.23333333,12905.4333333,12447.8333333,12088.6666667,11960.6666667,10145.3333333,11674.0666667
1-3-5-7,9375.06666667,10214.0,10218.6,9885.6,9536.46666667,10666.3666667,10329.4666667
1-3-6-7,8125.9,11366.3,10975.2,8181.1,8627.36666667,10882.9,11657.2
1-4-5-6,8253.5,9832.9,9723.43333333,10067.3,8678.36666667,10173.9,11141.4333333
1-4-5-7,8245.13333333,10023.3333333,10865.7333333,8014.6,9302.86666667,9292.1,8363.56666667
1-4-6-7,8821.26666667,13098.6,12930.0,9617.66666667,8830.8,12586.3666667,11266.6
1-5-6-7,8757.43333333,12940.2666667,12419.3666667,8768.6,9552.43333333,11702.1666667,12433.8666667
2-3-4-5,6030.93333333,6164.86666667,6193.26666667,6526.73333333,6410.66666667,6620.73333333,6043.8
2-3-4-6,7147.63333333,8028.83333333,7805.03333333,8569.53333333,8006.26666667,8199.73333333,7244.73333333
2-3-4-7,7144.56666667,8388.73333333,8083.73333333,8190.23333333,8494.33333333,8297.8,8612.0
2-3-5-6,6967.23333333,7797.9,7462.5,8106.06666667,7827.26666667,8786.73333333,7590.2
2-3-5-7,7010.3,8297.16666667,7976.1,7425.66666667,8310.23333333,7717.9,8020.03333333
2-3-6-7,7007.3,8245.3,7599.2,7108.16666667,7373.26666667,9077.5,9303.5
2-4-5-6,7613.73333333,8256.53333333,9559.36666667,9398.8,8519.76666667,9601.66666667,7667.86666667
2-4-5-7,7832.86666667,10877.8666667,9611.4,7977.73333333,10094.5666667,9778.03333333,9896.96666667
2-4-6-7,9092.93333333,13376.8666667,10411.5333333,9055.26666667,9240.7,13787.9333333,11762.3666667
2-5-6-7,8747.56666667,12689.9,10947.1,8651.33333333,9801.5,12732.1333333,12447.1
3-4-5-6,7674.4,8122.23333333,7310.6,8317.66666667,8144.5,9074.83333333,9148.9
3-4-5-7,8477.46666667,8993.63333333,8483.33333333,7276.16666667,9131.4,9739.26666667,8406.9
3-4-6-7,8516.36666667,11887.5,10787.5666667,9563.03333333,8717.93333333,12847.6666667,10507.6333333
3-5-6-7,8320.7,11550.1333333,10389.8,8354.5,8790.23333333,11769.3666667,11875.6
4-5-6-7,6159.7,8918.5,8732.53333333,7923.03333333,8864.26666667,8481.4,7835.46666667
