processor,node,bw
0-1-2-3,1,26948.08
0-1-2-3,2,26067.12
0-1-2-3,3,27983.440000000002
0-1-2-3,4,28533.040000000005
0-1-2-3,5,31589.039999999997
0-1-2-3,6,18277.920000000002
0-1-2-3,7,21341.760000000002
0-1-2-4,1,35547.68
0-1-2-4,2,35796.88
0-1-2-4,3,45128.96
0-1-2-4,4,38839.76
0-1-2-4,5,32949.119999999995
0-1-2-4,6,26008.239999999998
0-1-2-4,7,25509.039999999997
0-1-2-5,1,35793.12
0-1-2-5,2,36367.280000000006
0-1-2-5,3,42701.36
0-1-2-5,4,37097.280000000006
0-1-2-5,5,33642.64000000001
0-1-2-5,6,29214.800000000003
0-1-2-5,7,27712.800000000003
0-1-2-6,1,29741.76
0-1-2-6,2,35006.48
0-1-2-6,3,40166.0
0-1-2-6,4,47407.119999999995
0-1-2-6,5,36297.28
0-1-2-6,6,26922.800000000003
0-1-2-6,7,30152.0
0-1-2-7,1,32015.68
0-1-2-7,2,35527.76
0-1-2-7,3,34580.4
0-1-2-7,4,38170.56
0-1-2-7,5,42091.52
0-1-2-7,6,28535.36
0-1-2-7,7,26060.960000000003
0-1-3-4,1,39282.96
0-1-3-4,2,36228.8
0-1-3-4,3,33663.280000000006
0-1-3-4,4,35222.8
0-1-3-4,5,33409.920000000006
0-1-3-4,6,23764.160000000003
0-1-3-4,7,24686.640000000003
0-1-3-5,1,31396.88
0-1-3-5,2,32221.2
0-1-3-5,3,34182.159999999996
0-1-3-5,4,30167.28
0-1-3-5,5,29702.559999999998
0-1-3-5,6,27264.0
0-1-3-5,7,25898.559999999998
0-1-3-6,1,34224.88
0-1-3-6,2,36844.72000000001
0-1-3-6,3,35261.68
0-1-3-6,4,38294.880000000005
0-1-3-6,5,35785.84
0-1-3-6,6,27165.840000000004
0-1-3-6,7,28322.0
0-1-3-7,1,30818.319999999996
0-1-3-7,2,33546.72
0-1-3-7,3,30628.880000000005
0-1-3-7,4,33589.12
0-1-3-7,5,36631.04
0-1-3-7,6,26712.08
0-1-3-7,7,24668.800000000003
0-1-4-5,1,30058.080000000005
0-1-4-5,2,32548.16
0-1-4-5,3,33099.200000000004
0-1-4-5,4,25766.08
0-1-4-5,5,24934.960000000003
0-1-4-5,6,26873.76
0-1-4-5,7,23425.28
0-1-4-6,1,38784.159999999996
0-1-4-6,2,40838.96
0-1-4-6,3,43203.36
0-1-4-6,4,42915.92
0-1-4-6,5,29975.68
0-1-4-6,6,28938.880000000005
0-1-4-6,7,27958.0
0-1-4-7,1,34369.04
0-1-4-7,2,39268.88
0-1-4-7,3,40597.28
0-1-4-7,4,35196.96000000001
0-1-4-7,5,31956.079999999994
0-1-4-7,6,28383.76
0-1-4-7,7,25248.320000000003
0-1-5-6,1,33962.0
0-1-5-6,2,42474.8
0-1-5-6,3,41750.880000000005
0-1-5-6,4,37917.36
0-1-5-6,5,33136.56
0-1-5-6,6,27906.96
0-1-5-6,7,30071.280000000006
0-1-5-7,1,35737.6
0-1-5-7,2,38117.200000000004
0-1-5-7,3,37421.36
0-1-5-7,4,31018.719999999998
0-1-5-7,5,31522.96
0-1-5-7,6,26100.16
0-1-5-7,7,24400.96
0-1-6-7,1,31996.480000000007
0-1-6-7,2,38321.92
0-1-6-7,3,36134.08
0-1-6-7,4,26660.96
0-1-6-7,5,25974.88
0-1-6-7,6,28989.28
0-1-6-7,7,27687.920000000002
0-2-3-4,1,26279.76
0-2-3-4,2,25436.559999999998
0-2-3-4,3,27889.119999999995
0-2-3-4,4,30345.36
0-2-3-4,5,28916.4
0-2-3-4,6,28160.96
0-2-3-4,7,25392.240000000005
0-2-3-5,1,23554.240000000005
0-2-3-5,2,26323.76
0-2-3-5,3,26410.72
0-2-3-5,4,28586.72
0-2-3-5,5,28621.519999999997
0-2-3-5,6,27448.4
0-2-3-5,7,28719.2
0-2-3-6,1,29595.28
0-2-3-6,2,28727.2
0-2-3-6,3,28244.800000000003
0-2-3-6,4,30620.319999999996
0-2-3-6,5,30948.96
0-2-3-6,6,31102.560000000005
0-2-3-6,7,29440.880000000005
0-2-3-7,1,28257.2
0-2-3-7,2,26605.520000000004
0-2-3-7,3,24473.600000000002
0-2-3-7,4,27517.680000000008
0-2-3-7,5,28257.600000000002
0-2-3-7,6,30078.48
0-2-3-7,7,25639.840000000004
0-2-4-5,1,26422.4
0-2-4-5,2,29312.480000000007
0-2-4-5,3,27647.440000000002
0-2-4-5,4,27162.72
0-2-4-5,5,26280.0
0-2-4-5,6,29348.240000000005
0-2-4-5,7,32945.920000000006
0-2-4-6,1,34264.880000000005
0-2-4-6,2,41190.240000000005
0-2-4-6,3,37533.52
0-2-4-6,4,43172.08
0-2-4-6,5,35874.96
0-2-4-6,6,41722.72
0-2-4-6,7,31047.840000000004
0-2-4-7,1,42134.240000000005
0-2-4-7,2,43721.840000000004
0-2-4-7,3,38750.719999999994
0-2-4-7,4,37877.27999999999
0-2-4-7,5,38509.12
0-2-4-7,6,44571.200000000004
0-2-4-7,7,32867.76
0-2-5-6,1,32911.28
0-2-5-6,2,40179.36
0-2-5-6,3,36424.72
0-2-5-6,4,37650.880000000005
0-2-5-6,5,35495.44
0-2-5-6,6,40551.36000000001
0-2-5-6,7,42132.4
0-2-5-7,1,36097.36
0-2-5-7,2,41565.84
0-2-5-7,3,39085.200000000004
0-2-5-7,4,33045.68000000001
0-2-5-7,5,37882.32
0-2-5-7,6,44700.16
0-2-5-7,7,31819.36
0-2-6-7,1,27134.559999999998
0-2-6-7,2,42052.16
0-2-6-7,3,32346.800000000003
0-2-6-7,4,27013.520000000004
0-2-6-7,5,28701.120000000003
0-2-6-7,6,36679.36
0-2-6-7,7,35332.159999999996
0-3-4-5,1,25974.88
0-3-4-5,2,26377.76
0-3-4-5,3,25110.240000000005
0-3-4-5,4,25504.72
0-3-4-5,5,25848.88
0-3-4-5,6,29666.800000000003
0-3-4-5,7,28651.520000000008
0-3-4-6,1,33872.96
0-3-4-6,2,33947.28
0-3-4-6,3,32168.800000000003
0-3-4-6,4,37842.24
0-3-4-6,5,33268.8
0-3-4-6,6,36713.840000000004
0-3-4-6,7,27870.640000000003
0-3-4-7,1,39225.04
0-3-4-7,2,39456.56
0-3-4-7,3,33321.36
0-3-4-7,4,33442.240000000005
0-3-4-7,5,37594.80000000001
0-3-4-7,6,39082.08
0-3-4-7,7,30314.96
0-3-5-6,1,30296.880000000005
0-3-5-6,2,32515.840000000004
0-3-5-6,3,31997.840000000004
0-3-5-6,4,34401.200000000004
0-3-5-6,5,33050.56
0-3-5-6,6,36018.64000000001
0-3-5-6,7,36182.96
0-3-5-7,1,31931.120000000003
0-3-5-7,2,32294.800000000003
0-3-5-7,3,31346.16
0-3-5-7,4,31413.36
0-3-5-7,5,30785.2
0-3-5-7,6,41486.56
0-3-5-7,7,29926.240000000005
0-3-6-7,1,26018.800000000003
0-3-6-7,2,37847.04
0-3-6-7,3,30857.28
0-3-6-7,4,26051.76
0-3-6-7,5,27458.48
0-3-6-7,6,35831.920000000006
0-3-6-7,7,34064.48
0-4-5-6,1,27920.880000000005
