processor,node,bw
0-4-5-6,6,22458.960000000003
0-4-5-6,7,15508.400000000001
0-4-5-7,0,16274.480000000003
0-4-5-7,1,15570.400000000001
0-4-5-7,2,21655.92
0-4-5-7,3,20094.56
0-4-5-7,4,17153.600000000002
0-4-5-7,5,22209.28
0-4-5-7,6,19282.480000000003
0-4-5-7,7,15595.04
0-4-6-7,0,20499.68
0-4-6-7,1,15864.96
0-4-6-7,2,22112.64
0-4-6-7,3,18348.4
0-4-6-7,4,16086.400000000001
0-4-6-7,5,15046.800000000001
0-4-6-7,6,23075.600000000002
0-4-6-7,7,19589.440000000002
0-5-6-7,0,19011.840000000004
0-5-6-7,1,15520.080000000002
0-5-6-7,2,22362.16
0-5-6-7,3,18908.16
0-5-6-7,4,16436.079999999998
0-5-6-7,5,14892.720000000001
0-5-6-7,6,21732.960000000006
0-5-6-7,7,19646.88
1-2-3-4,0,16254.080000000002
1-2-3-4,1,15425.68
1-2-3-4,2,20838.08
1-2-3-4,3,23701.68
1-2-3-4,4,23772.24
1-2-3-4,5,18163.68
1-2-3-4,6,12069.36
1-2-3-4,7,14094.96
1-2-3-5,0,14379.279999999999
1-2-3-5,1,14720.720000000001
1-2-3-5,2,22314.4
1-2-3-5,3,23277.92
1-2-3-5,4,21995.68
1-2-3-5,5,22192.4
1-2-3-5,6,14008.0
1-2-3-5,7,15548.960000000001
1-2-3-6,0,16617.28
1-2-3-6,1,15586.960000000001
1-2-3-6,2,21569.520000000004
1-2-3-6,3,21163.440000000002
1-2-3-6,4,21112.0
1-2-3-6,5,17773.36
1-2-3-6,6,16441.2
1-2-3-6,7,17051.440000000002
1-2-3-7,0,14570.96
1-2-3-7,1,15358.08
1-2-3-7,2,21167.600000000002
1-2-3-7,3,23524.880000000005
1-2-3-7,4,17878.96
1-2-3-7,5,20539.68
1-2-3-7,6,15016.720000000001
1-2-3-7,7,16992.0
1-2-4-5,0,15884.640000000003
1-2-4-5,1,13414.0
1-2-4-5,2,23539.04
1-2-4-5,3,22156.72
1-2-4-5,4,23680.48
1-2-4-5,5,20003.68
1-2-4-5,6,19576.88
1-2-4-5,7,15177.840000000004
1-2-4-6,0,21963.2
1-2-4-6,1,19028.4
1-2-4-6,2,22636.64
1-2-4-6,3,20509.2
1-2-4-6,4,23301.2
1-2-4-6,5,18215.92
1-2-4-6,6,20723.199999999997
1-2-4-6,7,17021.68
1-2-4-7,0,19524.16
1-2-4-7,1,19158.0
1-2-4-7,2,23050.08
1-2-4-7,3,20331.120000000003
1-2-4-7,4,20277.84
1-2-4-7,5,20499.84
1-2-4-7,6,17677.52
1-2-4-7,7,20654.96
1-2-5-6,0,19441.920000000002
1-2-5-6,1,18536.88
1-2-5-6,2,24323.84
1-2-5-6,3,18674.24
1-2-5-6,4,21681.440000000002
1-2-5-6,5,19356.960000000003
1-2-5-6,6,19046.24
1-2-5-6,7,21970.64
1-2-5-7,0,18462.559999999998
1-2-5-7,1,17193.68
1-2-5-7,2,23053.920000000002
1-2-5-7,3,19119.840000000004
1-2-5-7,4,17320.72
1-2-5-7,5,20385.440000000002
1-2-5-7,6,17696.48
1-2-5-7,7,22921.76
1-2-6-7,0,19432.480000000003
1-2-6-7,1,17554.320000000003
1-2-6-7,2,23506.24
1-2-6-7,3,18510.0
1-2-6-7,4,13011.520000000002
1-2-6-7,5,14335.920000000002
1-2-6-7,6,18224.320000000003
1-2-6-7,7,22801.120000000003
1-3-4-5,0,14928.64
1-3-4-5,1,15058.800000000001
1-3-4-5,2,21335.28
1-3-4-5,3,22401.2
1-3-4-5,4,23876.160000000003
1-3-4-5,5,22214.08
1-3-4-5,6,18458.24
1-3-4-5,7,15199.36
1-3-4-6,0,17885.68
1-3-4-6,1,20719.920000000002
1-3-4-6,2,21508.48
1-3-4-6,3,22077.76
1-3-4-6,4,23926.4
1-3-4-6,5,17760.320000000003
1-3-4-6,6,20965.440000000002
1-3-4-6,7,16469.84
1-3-4-7,0,18268.719999999998
1-3-4-7,1,22340.32
1-3-4-7,2,21001.520000000004
1-3-4-7,3,22333.600000000002
1-3-4-7,4,20027.120000000003
1-3-4-7,5,18597.84
1-3-4-7,6,16215.44
1-3-4-7,7,19763.520000000004
1-3-5-6,0,16516.88
1-3-5-6,1,18082.48
1-3-5-6,2,20953.520000000004
1-3-5-6,3,22301.28
1-3-5-6,4,21862.160000000003
1-3-5-6,5,21512.480000000003
1-3-5-6,6,19161.44
1-3-5-6,7,20731.600000000002
1-3-5-7,0,16051.919999999998
1-3-5-7,1,19478.0
1-3-5-7,2,19183.92
1-3-5-7,3,22348.24
1-3-5-7,4,17354.16
1-3-5-7,5,22074.72
1-3-5-7,6,16031.920000000002
1-3-5-7,7,19999.28
1-3-6-7,0,18643.04
1-3-6-7,1,18012.640000000003
1-3-6-7,2,21530.72
1-3-6-7,3,21937.76
1-3-6-7,4,12996.080000000002
1-3-6-7,5,13855.36
1-3-6-7,6,15679.920000000002
1-3-6-7,7,20651.68
1-4-5-6,0,16976.88
1-4-5-6,1,13468.560000000001
1-4-5-6,2,20690.56
1-4-5-6,3,20682.08
1-4-5-6,4,24052.48
1-4-5-6,5,19362.08
1-4-5-6,6,20206.4
1-4-5-6,7,16156.24
1-4-5-7,0,16143.84
1-4-5-7,1,14938.24
1-4-5-7,2,20790.4
1-4-5-7,3,20791.280000000002
1-4-5-7,4,17368.079999999998
1-4-5-7,5,20942.640000000003
1-4-5-7,6,18976.640000000003
1-4-5-7,7,16347.36
1-4-6-7,0,19999.04
1-4-6-7,1,16825.52
1-4-6-7,2,21091.200000000004
1-4-6-7,3,19557.04
1-4-6-7,4,17008.88
1-4-6-7,5,14874.160000000002
1-4-6-7,6,17864.88
1-4-6-7,7,19072.56
1-5-6-7,0,19326.16
1-5-6-7,1,14033.759999999998
1-5-6-7,2,20716.24
1-5-6-7,3,17835.52
1-5-6-7,4,16293.520000000002
1-5-6-7,5,18503.68
1-5-6-7,6,20827.040000000005
1-5-6-7,7,23344.559999999998
2-3-4-5,0,9553.84
2-3-4-5,1,9655.520000000002
2-3-4-5,2,25479.600000000002
2-3-4-5,3,23096.320000000003
2-3-4-5,4,23972.96
2-3-4-5,5,23765.76
2-3-4-5,6,14036.08
2-3-4-5,7,10976.800000000003
2-3-4-6,0,12985.6
2-3-4-6,1,12329.440000000002
2-3-4-6,2,23504.800000000003
2-3-4-6,3,21791.12
2-3-4-6,4,22998.32
2-3-4-6,5,16143.119999999999
2-3-4-6,6,17211.120000000003
2-3-4-6,7,14193.920000000002
2-3-4-7,0,13173.760000000002
2-3-4-7,1,12886.800000000001
2-3-4-7,2,23751.28
2-3-4-7,3,24369.760000000002
2-3-4-7,4,20261.280000000002
2-3-4-7,5,22022.800000000003
2-3-4-7,6,15039.440000000002
2-3-4-7,7,15051.280000000002
2-3-5-6,0,12004.560000000001
2-3-5-6,1,12022.56
2-3-5-6,2,25580.800000000003
2-3-5-6,3,19556.16
2-3-5-6,4,22076.88
2-3-5-6,5,21921.76
2-3-5-6,6,17009.920000000002
2-3-5-6,7,16403.36
2-3-5-7,0,13240.320000000002
2-3-5-7,1,11970.32
2-3-5-7,2,24826.800000000003
2-3-5-7,3,21332.88
2-3-5-7,4,17130.560000000005
2-3-5-7,5,22693.120000000003
2-3-5-7,6,17833.76
2-3-5-7,7,16712.72
2-3-6-7,0,13476.560000000001
2-3-6-7,1,12239.68
2-3-6-7,2,24904.88
2-3-6-7,3,19664.0
2-3-6-7,4,13161.2
2-3-6-7,5,15090.0
2-3-6-7,6,17700.16
2-3-6-7,7,17214.640000000003
2-4-5-6,0,15344.560000000001
2-4-5-6,1,14663.68
2-4-5-6,2,23629.920000000002
2-4-5-6,3,17326.24
2-4-5-6,4,23045.28
2-4-5-6,5,17499.760000000002
2-4-5-6,6,22392.880000000005
2-4-5-6,7,15777.68
2-4-5-7,0,14765.279999999999
2-4-5-7,1,11823.68
2-4-5-7,2,24021.840000000004
2-4-5-7,3,19505.2
2-4-5-7,4,16974.72
2-4-5-7,5,22027.520000000004
2-4-5-7,6,20505.120000000003
2-4-5-7,7,16748.960000000003
2-4-6-7,0,20442.64
2-4-6-7,1,16491.68
2-4-6-7,2,24033.36
2-4-6-7,3,18296.48
2-4-6-7,4,16940.960000000003
2-4-6-7,5,15935.2
2-4-6-7,6,23661.520000000004
2-4-6-7,7,18728.8
2-5-6-7,0,18896.24
2-5-6-7,1,16880.96
2-5-6-7,2,24261.76
2-5-6-7,3,17647.68
2-5-6-7,4,16344.32
2-5-6-7,5,17704.72
2-5-6-7,6,21229.04
2-5-6-7,7,23397.36
3-4-5-6,0,12831.44
3-4-5-6,1,15839.2
3-4-5-6,2,22102.88
3-4-5-6,3,20905.04
3-4-5-6,4,23015.440000000002
3-4-5-6,5,18782.800000000003
3-4-5-6,6,20204.800000000003
3-4-5-6,7,15138.88
3-4-5-7,0,14296.64
3-4-5-7,1,15351.519999999999
