Sockets\Mem_Nodes,0,1,2,3,4,5,6,7
0-1-2-3,9244.63333333,8686.13333333,7764.0,9708.76666667,8994.23333333,5878.66666667,6466.46666667
0-1-2-4,10325.2333333,11155.3,13503.7,12986.9333333,12065.5333333,8092.66666667,7923.26666667
0-1-2-5,9721.33333333,11249.6333333,12848.4333333,11436.7,10643.6666667,9079.96666667,8601.96666667
0-1-2-6,9250.0,11291.0333333,12263.1,14194.5333333,10972.3666667,8500.76666667,9184.96666667
0-1-2-7,9174.8,10518.6666667,11759.2,11774.8,13114.8666667,8735.06666667,8125.03333333
0-1-3-4,10560.0666667,11453.0333333,10652.7,11006.7333333,10461.0666667,7717.56666667,8127.86666667
0-1-3-5,9769.9,10439.8,10866.5,9080.4,9492.73333333,8707.46666667,8099.4
0-1-3-6,11684.0333333,11559.0,10911.0333333,13620.0333333,11259.7666667,8410.63333333,8834.33333333
0-1-3-7,9472.2,10648.0666667,9832.36666667,10807.9,11745.8,8574.86666667,7749.56666667
0-1-4-5,9223.2,9904.46666667,9728.33333333,8306.93333333,7715.1,8398.3,7474.3
0-1-4-6,12208.9,12764.4333333,13544.5333333,13675.7666667,9403.2,9116.96666667,8040.96666667
0-1-4-7,10705.2,12485.9,12688.3666667,11507.3666667,10398.4666667,8725.33333333,7907.36666667
0-1-5-6,10316.6666667,13823.7666667,13868.9666667,12388.9333333,10565.4,8188.63333333,9565.43333333
0-1-5-7,11244.2333333,12400.0666667,12397.9,9792.3,10687.8666667,8343.7,7966.46666667
0-1-6-7,9682.1,12022.0333333,11257.7,8307.33333333,8003.63333333,8306.96666667,8925.96666667
0-2-3-4,8464.93333333,8401.23333333,8698.16666667,9524.56666667,9089.43333333,7857.46666667,7852.63333333
0-2-3-5,8918.66666667,8325.36666667,8489.43333333,9310.43333333,8632.13333333,8912.83333333,8396.3
0-2-3-6,7929.03333333,8634.73333333,8049.73333333,9538.36666667,10473.0,7810.63333333,9060.86666667
0-2-3-7,8028.63333333,7876.46666667,7618.63333333,8772.53333333,9157.9,8603.7,9529.23333333
0-2-4-5,8583.5,10558.8666667,10218.7,9302.16666667,9920.3,9865.76666667,10212.1333333
0-2-4-6,10184.7,12952.2,11580.8666667,13362.0666667,11537.4333333,13137.3333333,10090.6666667
0-2-4-7,13143.9666667,13721.8333333,12460.9333333,11811.0,12198.8,14277.6,9619.86666667
0-2-5-6,8575.0,11779.9666667,10629.7333333,11160.7,10560.2,12511.2,12417.1333333
0-2-5-7,10021.1333333,12957.5666667,11646.6666667,10916.5,11210.3,11920.8666667,10497.1666667
0-2-6-7,9698.66666667,12943.0666667,9651.73333333,8433.06666667,9053.7,11522.9333333,10941.3
0-3-4-5,7543.1,8695.9,8148.9,8538.93333333,8361.63333333,8688.23333333,9532.26666667
0-3-4-6,11152.5333333,10695.8333333,10195.1333333,11857.5666667,10817.9666667,11474.4666667,8737.16666667
0-3-4-7,12841.7666667,10709.5666667,11380.6,10598.4,11846.3333333,12354.8333333,9089.1
0-3-5-6,9528.13333333,10461.7,10152.9666667,10985.1666667,10613.9333333,11283.4333333,11654.9
0-3-5-7,10503.7333333,10806.4666667,10836.2333333,9680.73333333,10059.3333333,11308.5333333,9651.96666667
0-3-6-7,9306.26666667,10149.6,9726.3,8259.76666667,8738.66666667,10446.2666667,10302.4333333
0-4-5-6,8322.43333333,10434.9,9697.5,8288.8,7674.03333333,9702.56666667,8614.56666667
0-4-5-7,8907.83333333,10418.8333333,10622.4333333,7476.3,7827.23333333,9690.46666667,8608.93333333
0-4-6-7,10174.1333333,13363.4333333,12725.1333333,8928.8,8698.63333333,11015.6666667,9883.7
0-5-6-7,8444.06666667,12923.4,11515.0,8996.36666667,9180.06666667,9656.83333333,10192.7666667
1-2-3-4,7535.06666667,8676.9,9101.23333333,8912.0,9043.1,7975.26666667,7663.83333333
1-2-3-5,7838.03333333,8913.3,8788.2,8828.93333333,8701.4,9423.63333333,7836.6
1-2-3-6,7109.76666667,8704.8,8989.06666667,8865.96666667,9144.7,7528.0,7896.2
1-2-3-7,8011.13333333,8225.43333333,8037.96666667,7872.5,8190.1,8697.1,7448.03333333
1-2-4-5,7243.93333333,9575.5,10145.7,10465.3666667,9766.53333333,11067.1666667,9954.7
1-2-4-6,10734.9,13909.1666667,14389.5,15385.7666667,12000.5333333,11893.9666667,11587.5
1-2-4-7,10070.4,12737.4333333,12776.3,12347.4333333,13434.0333333,12492.6,12209.6333333
1-2-5-6,10438.1,13031.8,12420.7333333,12845.9,12322.5,11110.6666667,13240.4333333
1-2-5-7,8671.1,11310.7666667,10549.7,12183.4666667,12002.2333333,13029.6666667,12723.6666667
1-2-6-7,9618.93333333,11907.2,11584.3666667,8284.66666667,8956.23333333,10991.9333333,13229.4666667
1-3-4-5,10032.7333333,9282.7,9663.5,8316.63333333,10231.3333333,8847.6,7574.6
1-3-4-6,10843.2,13026.2,12440.7666667,12467.2333333,12233.2666667,10732.8,9386.23333333
1-3-4-7,10758.5666667,11506.0333333,11554.6333333,11786.0,11622.4,11252.6,11718.7
1-3-5-6,11318.0666667,12935.3666667,12881.0,12157.8666667,12207.2,10732.4,11233.5666667
1-3-5-7,9476.73333333,10228.5666667,10254.7,10577.5666667,10546.2666667,10967.9666667,9972.3
1-3-6-7,8513.83333333,11102.3333333,10945.9,8174.7,8660.66666667,10820.7666667,11410.0333333
1-4-5-6,8092.16666667,9731.2,10302.0,10097.4666667,8769.86666667,11213.8333333,10248.0666667
1-4-5-7,9908.66666667,10562.6,10521.7666667,7795.43333333,9024.16666667,8999.3,9848.43333333
1-4-6-7,8943.06666667,13866.9,12853.8,10539.0666667,8755.63333333,11245.8,11393.6
1-5-6-7,9121.76666667,13027.9,12337.9666667,8726.7,9530.9,11249.0,12264.6333333
2-3-4-5,5818.16666667,6351.33333333,6200.3,6238.83333333,6537.2,6899.46666667,5976.2
2-3-4-6,7009.96666667,7984.73333333,7675.2,8490.43333333,8015.03333333,8526.2,7344.43333333
2-3-4-7,7108.9,8411.56666667,8135.93333333,8298.33333333,8621.76666667,9761.16666667,8321.73333333
2-3-5-6,6868.06666667,7574.5,7569.43333333,8065.4,7842.66666667,8613.03333333,7564.13333333
2-3-5-7,7261.3,8333.1,7660.7,7506.86666667,8202.53333333,8233.7,7998.86666667
2-3-6-7,6855.96666667,8319.83333333,7471.13333333,6994.3,7247.5,8963.9,8445.36666667
2-4-5-6,8114.13333333,9249.03333333,9062.76666667,10411.6666667,10658.2666667,10714.9666667,10945.0666667
2-4-5-7,8116.3,9105.43333333,9808.53333333,7888.1,10988.6666667,10200.9,7588.26666667
2-4-6-7,8625.3,13077.0333333,12058.2333333,9888.26666667,10814.9333333,13453.0333333,11505.9333333
2-5-6-7,8528.46666667,12322.1666667,9920.73333333,9255.7,9201.66666667,11748.9,11967.9
3-4-5-6,7946.0,8009.2,7657.4,8513.5,8203.3,7942.93333333,7540.93333333
3-4-5-7,8813.43333333,8338.66666667,8543.5,7047.8,8252.0,8896.76666667,8711.0
3-4-6-7,8350.06666667,11680.0333333,10921.2,9548.16666667,9620.36666667,12879.9666667,11188.0333333
3-5-6-7,8309.6,11346.8,10565.0333333,9034.63333333,8484.53333333,11501.9333333,11258.6333333
4-5-6-7,6171.76666667,8639.33333333,9242.03333333,7396.83333333,8778.56666667,9234.33333333,7932.96666667
