processor,node,bw
0-1,0,8479.150000000001
0-1,1,9168.975
0-1,2,4108.7
0-1,3,4104.475
0-1,4,5948.2
0-1,5,3884.325
0-1,6,2436.625
0-1,7,2430.175
0-2,0,5863.15
0-2,1,3769.425
0-2,2,7679.375
0-2,3,5183.424999999999
0-2,4,5963.4
0-2,5,5984.9
0-2,6,4745.525
0-2,7,4199.800000000001
0-3,0,4705.35
0-3,1,6059.075
0-3,2,7319.8
0-3,3,7362.000000000001
0-3,4,6013.650000000001
0-3,5,5326.175
0-3,6,4500.875
0-3,7,4055.925
0-4,0,6044.425
0-4,1,6138.724999999999
0-4,2,6265.775
0-4,3,5811.725
0-4,4,6007.675
0-4,5,4746.875
0-4,6,5148.475
0-4,7,3974.75
0-5,0,5406.725
0-5,1,4640.75
0-5,2,6440.624999999999
0-5,3,6218.725
0-5,4,6000.75
0-5,5,6859.525
0-5,6,6243.025
0-5,7,3640.7999999999997
0-6,0,7842.575
0-6,1,4118.799999999999
0-6,2,6150.475
0-6,3,5563.65
0-6,4,4682.95
0-6,5,4186.25
0-6,6,5987.625
0-6,7,3782.15
0-7,0,6803.375
0-7,1,6149.025
0-7,2,8127.724999999999
0-7,3,5601.575
0-7,4,3439.975
0-7,5,4972.1
0-7,6,6204.325000000001
0-7,7,4229.25
1-2,0,6042.625
1-2,1,4181.0
1-2,2,6706.375
1-2,3,7599.85
1-2,4,5999.949999999999
1-2,5,5985.975
1-2,6,3470.5249999999996
1-2,7,5130.075
1-3,0,3812.5250000000005
1-3,1,6031.7
1-3,2,5110.9
1-3,3,7064.575000000001
1-3,4,6006.4
1-3,5,5143.475
1-3,6,3421.0
1-3,7,3397.625
1-4,0,6030.55
1-4,1,6180.6
1-4,2,5424.0
1-4,3,6161.025000000001
1-4,4,6861.925
1-4,5,4772.175
1-4,6,3699.9750000000004
1-4,7,3430.7250000000004
1-5,0,4109.95
1-5,1,4595.849999999999
1-5,2,7586.925
1-5,3,5123.85
1-5,4,5990.0
1-5,5,5972.875
1-5,6,4291.175
1-5,7,5976.325
1-6,0,7290.424999999999
1-6,1,4812.575
1-6,2,5414.675
1-6,3,5361.1
1-6,4,4691.625
1-6,5,4146.75
1-6,6,4840.3
1-6,7,6147.724999999999
1-7,0,4919.575000000001
1-7,1,6277.325
1-7,2,6020.125
1-7,3,6109.4
1-7,4,3430.525
1-7,5,4724.875
1-7,6,3975.0
1-7,7,6231.55
2-3,0,2355.8999999999996
2-3,1,2375.8
2-3,2,8421.900000000001
2-3,3,9154.575
2-3,4,6031.599999999999
2-3,5,6964.725
2-3,6,2394.5
2-3,7,2371.875
2-4,0,4476.049999999999
2-4,1,3437.525
2-4,2,6194.15
2-4,3,6204.175
2-4,4,7022.025000000001
2-4,5,8545.2
2-4,6,6157.0
2-4,7,4150.2
2-5,0,3873.35
2-5,1,3098.675
2-5,2,7432.025
2-5,3,6201.599999999999
2-5,4,6155.25
2-5,5,8425.6
2-5,6,5398.5
2-5,7,4662.525
2-6,0,4895.45
2-6,1,3779.1499999999996
2-6,2,6057.6
2-6,3,4484.525
2-6,4,4727.475
2-6,5,4179.425
2-6,6,6943.975
2-6,7,6170.475
2-7,0,6022.099999999999
2-7,1,3432.4000000000005
2-7,2,7792.35
2-7,3,4962.7
2-7,4,3443.175
2-7,5,6007.0
2-7,6,6081.825000000001
2-7,7,6083.825
3-4,0,3424.025
3-4,1,4637.575
3-4,2,6158.975
3-4,3,5601.525
3-4,4,6075.325
3-4,5,7612.925000000001
3-4,6,4120.575
3-4,7,4035.1499999999996
3-5,0,3075.6
3-5,1,4028.1749999999997
3-5,2,8574.45
3-5,3,6165.15
3-5,4,6100.775
3-5,5,7759.225
3-5,6,4725.0
3-5,7,3405.075
3-6,0,3616.7000000000003
3-6,1,4186.15
3-6,2,6087.924999999999
3-6,3,6060.575
3-6,4,4715.424999999999
3-6,5,3759.325
3-6,6,4692.925
3-6,7,4094.5
3-7,0,4021.9
3-7,1,4640.675
3-7,2,7280.1
3-7,3,7245.35
3-7,4,3486.5
3-7,5,6052.95
3-7,6,4729.150000000001
3-7,7,4696.65
4-5,0,2382.125
4-5,1,2402.05
4-5,2,5681.3
4-5,3,4745.85
4-5,4,8413.325
4-5,5,9137.175
4-5,6,4135.450000000001
4-5,7,2406.175
4-6,0,6092.2
4-6,1,3639.725
4-6,2,6068.125
4-6,3,5041.35
4-6,4,5861.275
4-6,5,4135.3
4-6,6,7815.25
4-6,7,4051.9750000000004
4-7,0,5405.35
4-7,1,5963.174999999999
4-7,2,6261.650000000001
4-7,3,5667.275
4-7,4,4776.275
4-7,5,5991.175000000001
4-7,6,7277.85
4-7,7,4735.975
5-6,0,4079.2
5-6,1,3580.7
5-6,2,5660.925
5-6,3,6004.6
5-6,4,6103.0
5-6,5,4729.25
5-6,6,7463.4
5-6,7,5988.25
5-7,0,4679.725
5-7,1,4141.775
5-7,2,6432.475
5-7,3,6214.65
5-7,4,3923.35
5-7,5,6115.025
5-7,6,5104.025
5-7,7,6108.749999999999
6-7,0,4158.3
6-7,1,2439.0
6-7,2,6158.599999999999
6-7,3,3915.0
6-7,4,2402.875
6-7,5,2378.8999999999996
6-7,6,8490.3
6-7,7,9178.15
