Number of threads: 
Job ID: 2464
Machine: batman 

/home/jlenis/.bashrc: line 19: .bash_profile: No such file or directory
/usr/lib64/qt-3.3/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/util:/home/jlenis/bin:/opt/intel/bin:/opt/util:/home/jlenis/bin:/opt/intel/bin:/home/jlenis/numa_benchmark/bin/others/pChase/build
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 11: date: command not found
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 14: mkdir: command not found
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 15: cd: chase-: No such file or directory
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 18: uname: command not found
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 19: cat: command not found
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 20: cat: command not found
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 27: date: command not found
Benchmark initiated at
pointer size (bytes),cache line size (bytes),page size (bytes),chain size (bytes),thread size (bytes),test size (bytes),chains per thread,number of threads,iterations,loop length,prefetch hint,experiments,access pattern,stride,numa placement,offset or mask,numa domains,domain map,operations per chain,total operations,elapsed time (seconds),elapsed time (timer ticks),clock resolution (ns),memory latency (ns),memory bandwidth (MB/s)
8,64,4096,65536,65536,65536,1,1,69258,0,nta,5,random,1,local,0,1,"0:0",1024,1024,0.687,30440453,22.58,9.69,6602.173
8,64,4096,65536,65536,65536,1,1,130763,0,t0,5,random,1,local,0,1,"0:0",1024,1024,1.000,45196175,22.12,7.47,8572.340
8,64,4096,65536,65536,65536,1,1,130763,0,t0,5,random,1,local,0,1,"0:0",1024,1024,1.000,45197878,22.12,7.47,8572.017
8,64,4096,65536,65536,65536,1,1,130763,0,t0,5,random,1,local,0,1,"0:0",1024,1024,1.000,45198059,22.12,7.47,8571.982
8,64,4096,65536,65536,65536,1,1,130763,0,t0,5,random,1,local,0,1,"0:0",1024,1024,1.000,45201391,22.12,7.47,8571.351
8,64,4096,65536,65536,65536,1,1,130763,0,t0,5,random,1,local,0,1,"0:0",1024,1024,1.000,45196117,22.12,7.47,8572.351
8,64,4096,65536,65536,65536,1,1,130804,0,t1,5,random,1,local,0,1,"0:0",1024,1024,1.001,45271872,22.12,7.48,8560.690
8,64,4096,65536,65536,65536,1,1,130804,0,t1,5,random,1,local,0,1,"0:0",1024,1024,1.000,45212488,22.12,7.47,8571.934
8,64,4096,65536,65536,65536,1,1,130804,0,t1,5,random,1,local,0,1,"0:0",1024,1024,1.000,45213131,22.12,7.47,8571.812
8,64,4096,65536,65536,65536,1,1,130804,0,t1,5,random,1,local,0,1,"0:0",1024,1024,1.000,45210052,22.12,7.47,8572.396
8,64,4096,65536,65536,65536,1,1,130804,0,t1,5,random,1,local,0,1,"0:0",1024,1024,1.000,45215772,22.12,7.47,8571.311
8,64,4096,65536,65536,65536,1,1,130805,0,t2,5,random,1,local,0,1,"0:0",1024,1024,1.000,45213042,22.12,7.47,8571.894
8,64,4096,65536,65536,65536,1,1,130805,0,t2,5,random,1,local,0,1,"0:0",1024,1024,1.000,45210743,22.12,7.47,8572.330
8,64,4096,65536,65536,65536,1,1,130805,0,t2,5,random,1,local,0,1,"0:0",1024,1024,1.000,45212564,22.12,7.47,8571.985
8,64,4096,65536,65536,65536,1,1,130805,0,t2,5,random,1,local,0,1,"0:0",1024,1024,1.000,45208504,22.12,7.47,8572.755
8,64,4096,65536,65536,65536,1,1,130805,0,t2,5,random,1,local,0,1,"0:0",1024,1024,1.000,45217394,22.12,7.47,8571.069
8,64,4096,65536,65536,65536,1,1,184727,0,none,5,forward,1,local,0,1,"0:0",1024,1024,0.999,45153039,22.12,5.28,12121.590
8,64,4096,65536,65536,65536,1,1,184727,0,none,5,forward,1,local,0,1,"0:0",1024,1024,0.999,45160146,22.12,5.28,12119.682
8,64,4096,65536,65536,65536,1,1,184727,0,none,5,forward,1,local,0,1,"0:0",1024,1024,0.999,45156419,22.12,5.28,12120.682
8,64,4096,65536,65536,65536,1,1,184727,0,none,5,forward,1,local,0,1,"0:0",1024,1024,0.999,45156253,22.12,5.28,12120.727
8,64,4096,65536,65536,65536,1,1,184727,0,none,5,forward,1,local,0,1,"0:0",1024,1024,0.999,45157256,22.12,5.28,12120.458
8,64,4096,65536,65536,65536,1,1,105277,0,nta,5,forward,1,local,0,1,"0:0",1024,1024,0.999,45176951,22.12,9.27,6904.509
8,64,4096,65536,65536,65536,1,1,105277,0,nta,5,forward,1,local,0,1,"0:0",1024,1024,0.999,45176374,22.12,9.27,6904.597
8,64,4096,65536,65536,65536,1,1,105277,0,nta,5,forward,1,local,0,1,"0:0",1024,1024,0.999,45171354,22.12,9.27,6905.364
8,64,4096,65536,65536,65536,1,1,105277,0,nta,5,forward,1,local,0,1,"0:0",1024,1024,0.999,45178476,22.12,9.27,6904.275
8,64,4096,65536,65536,65536,1,1,105277,0,nta,5,forward,1,local,0,1,"0:0",1024,1024,0.999,45172989,22.12,9.27,6905.114
8,64,4096,65536,65536,65536,1,1,186779,0,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.005,45449859,22.12,5.26,12176.198
8,64,4096,65536,65536,65536,1,1,186779,0,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.005,45453803,22.12,5.26,12175.141
8,64,4096,65536,65536,65536,1,1,186779,0,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.005,45449544,22.12,5.26,12176.282
8,64,4096,65536,65536,65536,1,1,186779,0,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.005,45454012,22.12,5.26,12175.085
8,64,4096,65536,65536,65536,1,1,186779,0,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.005,45451706,22.12,5.26,12175.703
8,64,4096,65536,65536,65536,1,1,186642,0,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.005,45419282,22.12,5.26,12175.458
8,64,4096,65536,65536,65536,1,1,186642,0,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.005,45425402,22.12,5.26,12173.817
8,64,4096,65536,65536,65536,1,1,186642,0,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.005,45421745,22.12,5.26,12174.798
8,64,4096,65536,65536,65536,1,1,186642,0,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.005,45450364,22.12,5.26,12167.132
8,64,4096,65536,65536,65536,1,1,186642,0,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.005,45418713,22.12,5.26,12175.610
8,64,4096,65536,65536,65536,1,1,187010,0,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.007,45038574,22.35,5.26,12174.433
8,64,4096,65536,65536,65536,1,1,187010,0,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.007,45032533,22.35,5.26,12176.067
8,64,4096,65536,65536,65536,1,1,187010,0,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.007,45037066,22.35,5.26,12174.841
8,64,4096,65536,65536,65536,1,1,187010,0,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.007,45036042,22.35,5.26,12175.118
8,64,4096,65536,65536,65536,1,1,187010,0,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.007,45038451,22.35,5.26,12174.467
8,64,4096,65536,65536,65536,1,1,131131,25,none,5,random,1,local,0,1,"0:0",1024,1024,0.999,45184231,22.12,7.44,8598.737
8,64,4096,65536,65536,65536,1,1,131131,25,none,5,random,1,local,0,1,"0:0",1024,1024,0.999,45179024,22.12,7.44,8599.728
8,64,4096,65536,65536,65536,1,1,131131,25,none,5,random,1,local,0,1,"0:0",1024,1024,0.999,45179499,22.12,7.44,8599.638
8,64,4096,65536,65536,65536,1,1,131131,25,none,5,random,1,local,0,1,"0:0",1024,1024,0.999,45175246,22.12,7.44,8600.447
8,64,4096,65536,65536,65536,1,1,131131,25,none,5,random,1,local,0,1,"0:0",1024,1024,0.999,45177509,22.12,7.44,8600.016
8,64,4096,65536,65536,65536,1,1,105317,25,nta,5,random,1,local,0,1,"0:0",1024,1024,1.000,44268586,22.58,9.27,6903.525
8,64,4096,65536,65536,65536,1,1,105317,25,nta,5,random,1,local,0,1,"0:0",1024,1024,1.001,44336691,22.58,9.28,6892.920
8,64,4096,65536,65536,65536,1,1,105317,25,nta,5,random,1,local,0,1,"0:0",1024,1024,1.001,44336347,22.58,9.28,6892.974
8,64,4096,65536,65536,65536,1,1,105317,25,nta,5,random,1,local,0,1,"0:0",1024,1024,1.001,44332470,22.58,9.28,6893.577
8,64,4096,65536,65536,65536,1,1,105317,25,nta,5,random,1,local,0,1,"0:0",1024,1024,1.001,44338921,22.58,9.29,6892.574
8,64,4096,65536,65536,65536,1,1,130112,25,t0,5,random,1,local,0,1,"0:0",1024,1024,0.999,42483563,23.52,7.50,8535.222
8,64,4096,65536,65536,65536,1,1,130112,25,t0,5,random,1,local,0,1,"0:0",1024,1024,0.999,42488753,23.52,7.50,8534.180
8,64,4096,65536,65536,65536,1,1,130112,25,t0,5,random,1,local,0,1,"0:0",1024,1024,0.999,42481730,23.52,7.50,8535.591
8,64,4096,65536,65536,65536,1,1,130112,25,t0,5,random,1,local,0,1,"0:0",1024,1024,0.999,42483513,23.52,7.50,8535.232
8,64,4096,65536,65536,65536,1,1,130112,25,t0,5,random,1,local,0,1,"0:0",1024,1024,0.999,42479813,23.52,7.50,8535.976
8,64,4096,65536,65536,65536,1,1,130531,25,t1,5,random,1,local,0,1,"0:0",1024,1024,0.999,29182969,34.23,7.47,8564.591
8,64,4096,65536,65536,65536,1,1,130531,25,t1,5,random,1,local,0,1,"0:0",1024,1024,0.999,29187430,34.23,7.47,8563.282
8,64,4096,65536,65536,65536,1,1,130531,25,t1,5,random,1,local,0,1,"0:0",1024,1024,0.999,29180384,34.23,7.47,8565.350
8,64,4096,65536,65536,65536,1,1,130531,25,t1,5,random,1,local,0,1,"0:0",1024,1024,1.000,29203797,34.23,7.48,8558.483
8,64,4096,65536,65536,65536,1,1,130531,25,t1,5,random,1,local,0,1,"0:0",1024,1024,1.000,29204599,34.23,7.48,8558.248
8,64,4096,65536,65536,65536,1,1,130548,25,t2,5,random,1,local,0,1,"0:0",1024,1024,0.999,45163095,22.12,7.47,8564.514
8,64,4096,65536,65536,65536,1,1,130548,25,t2,5,random,1,local,0,1,"0:0",1024,1024,0.999,45161645,22.12,7.47,8564.789
8,64,4096,65536,65536,65536,1,1,130548,25,t2,5,random,1,local,0,1,"0:0",1024,1024,0.999,45164937,22.12,7.47,8564.165
8,64,4096,65536,65536,65536,1,1,130548,25,t2,5,random,1,local,0,1,"0:0",1024,1024,0.999,45158994,22.12,7.47,8565.292
8,64,4096,65536,65536,65536,1,1,130548,25,t2,5,random,1,local,0,1,"0:0",1024,1024,0.999,45163436,22.12,7.47,8564.449
8,64,4096,65536,65536,65536,1,1,184782,25,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45227386,22.12,5.29,12105.267
8,64,4096,65536,65536,65536,1,1,184782,25,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45223624,22.12,5.29,12106.274
8,64,4096,65536,65536,65536,1,1,184782,25,none,5,forward,1,local,0,1,"0:0",1024,1024,1.001,45232804,22.12,5.29,12103.817
8,64,4096,65536,65536,65536,1,1,184782,25,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45226037,22.12,5.29,12105.628
8,64,4096,65536,65536,65536,1,1,184782,25,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45227148,22.12,5.29,12105.330
8,64,4096,65536,65536,65536,1,1,105282,25,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45201778,22.12,9.27,6901.044
8,64,4096,65536,65536,65536,1,1,105282,25,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45197036,22.12,9.27,6901.768
8,64,4096,65536,65536,65536,1,1,105282,25,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45203994,22.12,9.27,6900.706
8,64,4096,65536,65536,65536,1,1,105282,25,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45201873,22.12,9.27,6901.030
8,64,4096,65536,65536,65536,1,1,105282,25,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45199792,22.12,9.27,6901.347
8,64,4096,65536,65536,65536,1,1,187789,25,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.011,45692521,22.12,5.26,12177.026
8,64,4096,65536,65536,65536,1,1,187789,25,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.011,45694681,22.12,5.26,12176.450
8,64,4096,65536,65536,65536,1,1,187789,25,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.011,45688687,22.12,5.26,12178.047
8,64,4096,65536,65536,65536,1,1,187789,25,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.011,45692688,22.12,5.26,12176.981
8,64,4096,65536,65536,65536,1,1,187789,25,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.011,45688261,22.12,5.26,12178.161
8,64,4096,65536,65536,65536,1,1,187783,25,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.011,45688306,22.12,5.26,12177.760
8,64,4096,65536,65536,65536,1,1,187783,25,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.010,45671161,22.12,5.25,12182.331
8,64,4096,65536,65536,65536,1,1,187783,25,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.011,45691965,22.12,5.26,12176.785
8,64,4096,65536,65536,65536,1,1,187783,25,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.011,45694093,22.12,5.26,12176.218
8,64,4096,65536,65536,65536,1,1,187783,25,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.011,45687878,22.12,5.26,12177.874
8,64,4096,65536,65536,65536,1,1,187806,25,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.011,35299865,28.64,5.26,12175.060
8,64,4096,65536,65536,65536,1,1,187806,25,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.011,35312212,28.64,5.26,12170.803
8,64,4096,65536,65536,65536,1,1,187806,25,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.011,35290573,28.64,5.26,12178.265
8,64,4096,65536,65536,65536,1,1,187806,25,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.011,35293929,28.64,5.26,12177.107
8,64,4096,65536,65536,65536,1,1,187806,25,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.011,35290497,28.64,5.26,12178.292
8,64,4096,65536,65536,65536,1,1,95922,100,none,5,random,1,local,0,1,"0:0",1024,1024,1.001,44323065,22.58,10.19,6279.954
8,64,4096,65536,65536,65536,1,1,95922,100,none,5,random,1,local,0,1,"0:0",1024,1024,1.001,44321911,22.58,10.19,6280.118
8,64,4096,65536,65536,65536,1,1,95922,100,none,5,random,1,local,0,1,"0:0",1024,1024,1.001,44315820,22.58,10.19,6280.981
8,64,4096,65536,65536,65536,1,1,95922,100,none,5,random,1,local,0,1,"0:0",1024,1024,1.001,44326075,22.58,10.19,6279.528
8,64,4096,65536,65536,65536,1,1,95922,100,none,5,random,1,local,0,1,"0:0",1024,1024,1.001,44318138,22.58,10.19,6280.653
8,64,4096,65536,65536,65536,1,1,86590,100,nta,5,random,1,local,0,1,"0:0",1024,1024,1.000,45199447,22.12,11.28,5676.110
8,64,4096,65536,65536,65536,1,1,86590,100,nta,5,random,1,local,0,1,"0:0",1024,1024,1.000,45200994,22.12,11.28,5675.916
8,64,4096,65536,65536,65536,1,1,86590,100,nta,5,random,1,local,0,1,"0:0",1024,1024,1.000,45198766,22.12,11.28,5676.196
8,64,4096,65536,65536,65536,1,1,86590,100,nta,5,random,1,local,0,1,"0:0",1024,1024,1.000,45201386,22.12,11.28,5675.867
8,64,4096,65536,65536,65536,1,1,86590,100,nta,5,random,1,local,0,1,"0:0",1024,1024,1.000,45198669,22.12,11.28,5676.208
8,64,4096,65536,65536,65536,1,1,96506,100,t0,5,random,1,local,0,1,"0:0",1024,1024,1.000,44757781,22.35,10.12,6321.998
8,64,4096,65536,65536,65536,1,1,96506,100,t0,5,random,1,local,0,1,"0:0",1024,1024,1.000,44753186,22.35,10.12,6322.647
8,64,4096,65536,65536,65536,1,1,96506,100,t0,5,random,1,local,0,1,"0:0",1024,1024,1.000,44761417,22.35,10.12,6321.484
8,64,4096,65536,65536,65536,1,1,96506,100,t0,5,random,1,local,0,1,"0:0",1024,1024,1.000,44761256,22.35,10.12,6321.507
8,64,4096,65536,65536,65536,1,1,96506,100,t0,5,random,1,local,0,1,"0:0",1024,1024,1.001,44761791,22.35,10.12,6321.431
8,64,4096,65536,65536,65536,1,1,96526,100,t1,5,random,1,local,0,1,"0:0",1024,1024,1.001,44767821,22.35,10.12,6321.890
8,64,4096,65536,65536,65536,1,1,96526,100,t1,5,random,1,local,0,1,"0:0",1024,1024,1.001,44762745,22.35,10.12,6322.607
8,64,4096,65536,65536,65536,1,1,96526,100,t1,5,random,1,local,0,1,"0:0",1024,1024,1.001,44766589,22.35,10.12,6322.064
8,64,4096,65536,65536,65536,1,1,96526,100,t1,5,random,1,local,0,1,"0:0",1024,1024,1.001,44764401,22.35,10.12,6322.373
8,64,4096,65536,65536,65536,1,1,96526,100,t1,5,random,1,local,0,1,"0:0",1024,1024,1.001,44768237,22.35,10.12,6321.831
8,64,4096,65536,65536,65536,1,1,96415,100,t2,5,random,1,local,0,1,"0:0",1024,1024,1.002,44350710,22.58,10.15,6308.296
8,64,4096,65536,65536,65536,1,1,96415,100,t2,5,random,1,local,0,1,"0:0",1024,1024,1.001,44334683,22.58,10.14,6310.577
8,64,4096,65536,65536,65536,1,1,96415,100,t2,5,random,1,local,0,1,"0:0",1024,1024,1.001,44314949,22.58,10.14,6313.387
8,64,4096,65536,65536,65536,1,1,96415,100,t2,5,random,1,local,0,1,"0:0",1024,1024,1.001,44309894,22.58,10.14,6314.107
8,64,4096,65536,65536,65536,1,1,96415,100,t2,5,random,1,local,0,1,"0:0",1024,1024,1.001,44317665,22.58,10.14,6313.000
8,64,4096,65536,65536,65536,1,1,96903,100,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45204311,22.12,10.08,6351.460
8,64,4096,65536,65536,65536,1,1,96903,100,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45206211,22.12,10.08,6351.193
8,64,4096,65536,65536,65536,1,1,96903,100,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45202729,22.12,10.08,6351.682
8,64,4096,65536,65536,65536,1,1,96903,100,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45206268,22.12,10.08,6351.185
8,64,4096,65536,65536,65536,1,1,96903,100,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45206241,22.12,10.08,6351.189
8,64,4096,65536,65536,65536,1,1,86521,100,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45211595,22.12,11.29,5670.063
8,64,4096,65536,65536,65536,1,1,86521,100,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45211693,22.12,11.29,5670.051
8,64,4096,65536,65536,65536,1,1,86521,100,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.001,45246952,22.12,11.30,5665.632
8,64,4096,65536,65536,65536,1,1,86521,100,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45208212,22.12,11.29,5670.487
8,64,4096,65536,65536,65536,1,1,86521,100,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45204693,22.12,11.29,5670.929
8,64,4096,65536,65536,65536,1,1,97215,100,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.001,44326416,22.58,10.06,6364.125
8,64,4096,65536,65536,65536,1,1,97215,100,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.001,44324382,22.58,10.06,6364.417
8,64,4096,65536,65536,65536,1,1,97215,100,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.001,44319602,22.58,10.05,6365.104
8,64,4096,65536,65536,65536,1,1,97215,100,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.001,44327137,22.58,10.06,6364.022
8,64,4096,65536,65536,65536,1,1,97215,100,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.001,44321859,22.58,10.06,6364.780
8,64,4096,65536,65536,65536,1,1,97184,100,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.001,45237480,22.12,10.05,6365.207
8,64,4096,65536,65536,65536,1,1,97184,100,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.001,45241897,22.12,10.06,6364.586
8,64,4096,65536,65536,65536,1,1,97184,100,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.001,45237403,22.12,10.05,6365.218
8,64,4096,65536,65536,65536,1,1,97184,100,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.001,45241859,22.12,10.06,6364.591
8,64,4096,65536,65536,65536,1,1,97184,100,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.001,45237308,22.12,10.05,6365.232
8,64,4096,65536,65536,65536,1,1,97199,100,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.001,45250362,22.12,10.06,6364.377
8,64,4096,65536,65536,65536,1,1,97199,100,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.001,45249369,22.12,10.06,6364.517
8,64,4096,65536,65536,65536,1,1,97199,100,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.001,45251830,22.12,10.06,6364.171
8,64,4096,65536,65536,65536,1,1,97199,100,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.001,45274189,22.12,10.06,6361.028
8,64,4096,65536,65536,65536,1,1,97199,100,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.001,45249409,22.12,10.06,6364.511
8,64,4096,65536,65536,65536,1,1,19985,500,none,5,random,1,local,0,1,"0:0",1024,1024,1.000,43396075,23.05,48.88,1309.358
8,64,4096,65536,65536,65536,1,1,19985,500,none,5,random,1,local,0,1,"0:0",1024,1024,1.000,43391834,23.05,48.87,1309.486
8,64,4096,65536,65536,65536,1,1,19985,500,none,5,random,1,local,0,1,"0:0",1024,1024,1.000,43400565,23.05,48.88,1309.222
8,64,4096,65536,65536,65536,1,1,19985,500,none,5,random,1,local,0,1,"0:0",1024,1024,1.000,43398794,23.05,48.88,1309.276
8,64,4096,65536,65536,65536,1,1,19985,500,none,5,random,1,local,0,1,"0:0",1024,1024,1.000,43397956,23.05,48.88,1309.301
8,64,4096,65536,65536,65536,1,1,20100,500,nta,5,random,1,local,0,1,"0:0",1024,1024,1.000,28079845,35.62,48.60,1316.891
8,64,4096,65536,65536,65536,1,1,20100,500,nta,5,random,1,local,0,1,"0:0",1024,1024,1.000,28084471,35.62,48.61,1316.674
8,64,4096,65536,65536,65536,1,1,20100,500,nta,5,random,1,local,0,1,"0:0",1024,1024,1.000,28079870,35.62,48.60,1316.889
8,64,4096,65536,65536,65536,1,1,20100,500,nta,5,random,1,local,0,1,"0:0",1024,1024,1.000,28081623,35.62,48.60,1316.807
8,64,4096,65536,65536,65536,1,1,20100,500,nta,5,random,1,local,0,1,"0:0",1024,1024,1.000,28078110,35.62,48.60,1316.972
8,64,4096,65536,65536,65536,1,1,20098,500,t0,5,random,1,local,0,1,"0:0",1024,1024,1.000,45215746,22.12,48.60,1316.980
8,64,4096,65536,65536,65536,1,1,20098,500,t0,5,random,1,local,0,1,"0:0",1024,1024,1.000,45221630,22.12,48.60,1316.809
8,64,4096,65536,65536,65536,1,1,20098,500,t0,5,random,1,local,0,1,"0:0",1024,1024,1.000,45220693,22.12,48.60,1316.836
8,64,4096,65536,65536,65536,1,1,20098,500,t0,5,random,1,local,0,1,"0:0",1024,1024,1.000,45219854,22.12,48.60,1316.861
8,64,4096,65536,65536,65536,1,1,20098,500,t0,5,random,1,local,0,1,"0:0",1024,1024,1.000,45215625,22.12,48.60,1316.984
8,64,4096,65536,65536,65536,1,1,20099,500,t1,5,random,1,local,0,1,"0:0",1024,1024,1.000,45228016,22.12,48.61,1316.689
8,64,4096,65536,65536,65536,1,1,20099,500,t1,5,random,1,local,0,1,"0:0",1024,1024,1.000,45223191,22.12,48.60,1316.829
8,64,4096,65536,65536,65536,1,1,20099,500,t1,5,random,1,local,0,1,"0:0",1024,1024,1.000,45228452,22.12,48.61,1316.676
8,64,4096,65536,65536,65536,1,1,20099,500,t1,5,random,1,local,0,1,"0:0",1024,1024,1.000,45219143,22.12,48.60,1316.947
8,64,4096,65536,65536,65536,1,1,20099,500,t1,5,random,1,local,0,1,"0:0",1024,1024,1.000,45223388,22.12,48.60,1316.823
8,64,4096,65536,65536,65536,1,1,20098,500,t2,5,random,1,local,0,1,"0:0",1024,1024,1.000,45220521,22.12,48.60,1316.841
8,64,4096,65536,65536,65536,1,1,20098,500,t2,5,random,1,local,0,1,"0:0",1024,1024,1.000,45223184,22.12,48.60,1316.764
8,64,4096,65536,65536,65536,1,1,20098,500,t2,5,random,1,local,0,1,"0:0",1024,1024,1.000,45224413,22.12,48.61,1316.728
8,64,4096,65536,65536,65536,1,1,20098,500,t2,5,random,1,local,0,1,"0:0",1024,1024,1.000,45216034,22.12,48.60,1316.972
8,64,4096,65536,65536,65536,1,1,20098,500,t2,5,random,1,local,0,1,"0:0",1024,1024,1.001,45252649,22.12,48.64,1315.906
8,64,4096,65536,65536,65536,1,1,20090,500,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44739295,22.35,48.61,1316.617
8,64,4096,65536,65536,65536,1,1,20090,500,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44740324,22.35,48.61,1316.586
8,64,4096,65536,65536,65536,1,1,20090,500,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44736951,22.35,48.61,1316.686
8,64,4096,65536,65536,65536,1,1,20090,500,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44742535,22.35,48.61,1316.521
8,64,4096,65536,65536,65536,1,1,20090,500,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44736266,22.35,48.61,1316.706
8,64,4096,65536,65536,65536,1,1,20087,500,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45195443,22.12,48.60,1316.851
8,64,4096,65536,65536,65536,1,1,20087,500,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45196734,22.12,48.60,1316.813
8,64,4096,65536,65536,65536,1,1,20087,500,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45192766,22.12,48.60,1316.929
8,64,4096,65536,65536,65536,1,1,20087,500,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45200060,22.12,48.61,1316.716
8,64,4096,65536,65536,65536,1,1,20087,500,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45195044,22.12,48.60,1316.863
8,64,4096,65536,65536,65536,1,1,20098,500,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44295037,22.58,48.61,1316.636
8,64,4096,65536,65536,65536,1,1,20098,500,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44290849,22.58,48.60,1316.761
8,64,4096,65536,65536,65536,1,1,20098,500,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44295020,22.58,48.61,1316.637
8,64,4096,65536,65536,65536,1,1,20098,500,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44291045,22.58,48.60,1316.755
8,64,4096,65536,65536,65536,1,1,20098,500,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44298130,22.58,48.61,1316.544
8,64,4096,65536,65536,65536,1,1,20097,500,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45223485,22.12,48.61,1316.690
8,64,4096,65536,65536,65536,1,1,20097,500,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45219748,22.12,48.60,1316.798
