Number of threads: 
Job ID: 3113
Machine: penguin 

/usr/lib64/qt-3.3/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/util:/home/jlenis/bin:/opt/intel/bin:/home/jlenis/numa_benchmark/bin/others/pChase/build:/opt/util:/home/jlenis/bin:/opt/intel/bin:/home/jlenis/numa_benchmark/bin/others/pChase/build
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 11: date: command not found
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 14: mkdir: command not found
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 15: cd: chase-: No such file or directory
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 18: uname: command not found
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 19: cat: command not found
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 20: cat: command not found
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 27: date: command not found
Benchmark initiated at
pointer size (bytes),cache line size (bytes),page size (bytes),chain size (bytes),thread size (bytes),test size (bytes),chains per thread,number of threads,iterations,loop length,prefetch hint,experiments,access pattern,stride,numa placement,offset or mask,numa domains,domain map,operations per chain,total operations,elapsed time (seconds),elapsed time (timer ticks),clock resolution (ns),memory latency (ns),memory bandwidth (MB/s)
8,64,4096,16384,16384,16384,1,1,80350,500,none,5,forward,1,local,0,1,"0:0",256,256,1.001,38382471,26.08,48.66,1315.269
8,64,4096,16384,16384,16384,1,1,36437,500,nta,5,forward,1,local,0,1,"0:0",256,256,0.575,20577374,27.94,61.64,1038.368
8,64,4096,16384,16384,16384,1,1,36437,500,nta,5,forward,1,local,0,1,"0:0",256,256,0.461,16507950,27.94,49.45,1294.339
8,64,4096,16384,16384,16384,1,1,36437,500,nta,5,forward,1,local,0,1,"0:0",256,256,0.461,16503227,27.94,49.43,1294.709
8,64,4096,16384,16384,16384,1,1,36437,500,nta,5,forward,1,local,0,1,"0:0",256,256,0.462,16538780,27.94,49.54,1291.926
8,64,4096,16384,16384,16384,1,1,36437,500,nta,5,forward,1,local,0,1,"0:0",256,256,0.461,16500743,27.94,49.42,1294.904
8,64,4096,16384,16384,16384,1,1,78899,500,t0,5,forward,1,local,0,1,"0:0",256,256,1.000,35780723,27.94,49.49,1293.067
8,64,4096,16384,16384,16384,1,1,78899,500,t0,5,forward,1,local,0,1,"0:0",256,256,1.001,35839859,27.94,49.58,1290.933
8,64,4096,16384,16384,16384,1,1,78899,500,t0,5,forward,1,local,0,1,"0:0",256,256,1.001,35834724,27.94,49.57,1291.118
8,64,4096,16384,16384,16384,1,1,78899,500,t0,5,forward,1,local,0,1,"0:0",256,256,0.999,35749372,27.94,49.45,1294.201
8,64,4096,16384,16384,16384,1,1,78899,500,t0,5,forward,1,local,0,1,"0:0",256,256,0.999,35763100,27.94,49.47,1293.704
8,64,4096,16384,16384,16384,1,1,78926,500,t1,5,forward,1,local,0,1,"0:0",256,256,0.999,38294925,26.08,49.42,1294.913
8,64,4096,16384,16384,16384,1,1,78926,500,t1,5,forward,1,local,0,1,"0:0",256,256,0.999,38319583,26.08,49.46,1294.080
8,64,4096,16384,16384,16384,1,1,78926,500,t1,5,forward,1,local,0,1,"0:0",256,256,0.999,38296571,26.08,49.43,1294.858
8,64,4096,16384,16384,16384,1,1,78926,500,t1,5,forward,1,local,0,1,"0:0",256,256,0.999,38319153,26.08,49.46,1294.094
8,64,4096,16384,16384,16384,1,1,78926,500,t1,5,forward,1,local,0,1,"0:0",256,256,0.999,38292207,26.08,49.42,1295.005
8,64,4096,16384,16384,16384,1,1,78642,500,t2,5,forward,1,local,0,1,"0:0",256,256,0.995,42741018,23.28,49.43,1294.761
8,64,4096,16384,16384,16384,1,1,78642,500,t2,5,forward,1,local,0,1,"0:0",256,256,0.996,42768895,23.28,49.46,1293.917
8,64,4096,16384,16384,16384,1,1,78642,500,t2,5,forward,1,local,0,1,"0:0",256,256,0.995,42742010,23.28,49.43,1294.731
8,64,4096,16384,16384,16384,1,1,78642,500,t2,5,forward,1,local,0,1,"0:0",256,256,0.996,42775615,23.28,49.47,1293.713
8,64,4096,16384,16384,16384,1,1,78642,500,t2,5,forward,1,local,0,1,"0:0",256,256,0.995,42735034,23.28,49.42,1294.942
8,64,4096,16384,16384,16384,1,1,16150,2500,none,5,random,1,local,0,1,"0:0",256,256,1.000,37008744,27.01,241.76,264.722
8,64,4096,16384,16384,16384,1,1,16150,2500,none,5,random,1,local,0,1,"0:0",256,256,0.999,36996935,27.01,241.69,264.806
8,64,4096,16384,16384,16384,1,1,16150,2500,none,5,random,1,local,0,1,"0:0",256,256,1.000,37010564,27.01,241.77,264.709
8,64,4096,16384,16384,16384,1,1,16150,2500,none,5,random,1,local,0,1,"0:0",256,256,0.999,36981577,27.01,241.59,264.916
8,64,4096,16384,16384,16384,1,1,16150,2500,none,5,random,1,local,0,1,"0:0",256,256,1.000,37010741,27.01,241.78,264.708
8,64,4096,16384,16384,16384,1,1,16090,2500,nta,5,random,1,local,0,1,"0:0",256,256,0.999,36995097,27.01,242.58,263.836
8,64,4096,16384,16384,16384,1,1,16090,2500,nta,5,random,1,local,0,1,"0:0",256,256,0.999,36980240,27.01,242.48,263.942
8,64,4096,16384,16384,16384,1,1,16090,2500,nta,5,random,1,local,0,1,"0:0",256,256,0.999,36988595,27.01,242.53,263.882
8,64,4096,16384,16384,16384,1,1,16090,2500,nta,5,random,1,local,0,1,"0:0",256,256,0.998,36962718,27.01,242.36,264.067
8,64,4096,16384,16384,16384,1,1,16090,2500,nta,5,random,1,local,0,1,"0:0",256,256,0.999,36984354,27.01,242.50,263.912
8,64,4096,16384,16384,16384,1,1,16105,2500,t0,5,random,1,local,0,1,"0:0",256,256,0.999,37000763,27.01,242.39,264.041
8,64,4096,16384,16384,16384,1,1,16105,2500,t0,5,random,1,local,0,1,"0:0",256,256,1.000,37021000,27.01,242.52,263.897
8,64,4096,16384,16384,16384,1,1,16105,2500,t0,5,random,1,local,0,1,"0:0",256,256,0.999,37006731,27.01,242.43,263.999
8,64,4096,16384,16384,16384,1,1,16105,2500,t0,5,random,1,local,0,1,"0:0",256,256,1.000,37026830,27.01,242.56,263.855
8,64,4096,16384,16384,16384,1,1,16105,2500,t0,5,random,1,local,0,1,"0:0",256,256,0.999,36999916,27.01,242.38,264.047
8,64,4096,16384,16384,16384,1,1,16088,2500,t1,5,random,1,local,0,1,"0:0",256,256,0.998,41222967,24.21,242.37,264.064
8,64,4096,16384,16384,16384,1,1,16088,2500,t1,5,random,1,local,0,1,"0:0",256,256,0.999,41265483,24.21,242.62,263.792
8,64,4096,16384,16384,16384,1,1,16088,2500,t1,5,random,1,local,0,1,"0:0",256,256,0.998,41235075,24.21,242.44,263.987
8,64,4096,16384,16384,16384,1,1,16088,2500,t1,5,random,1,local,0,1,"0:0",256,256,0.999,41256409,24.21,242.56,263.850
8,64,4096,16384,16384,16384,1,1,16088,2500,t1,5,random,1,local,0,1,"0:0",256,256,0.998,41223019,24.21,242.37,264.064
8,64,4096,16384,16384,16384,1,1,16129,2500,t2,5,random,1,local,0,1,"0:0",256,256,1.002,37082491,27.01,242.56,263.852
8,64,4096,16384,16384,16384,1,1,16129,2500,t2,5,random,1,local,0,1,"0:0",256,256,1.001,37054440,27.01,242.38,264.052
8,64,4096,16384,16384,16384,1,1,16129,2500,t2,5,random,1,local,0,1,"0:0",256,256,1.002,37087037,27.01,242.59,263.820
8,64,4096,16384,16384,16384,1,1,16129,2500,t2,5,random,1,local,0,1,"0:0",256,256,1.001,37050339,27.01,242.35,264.081
8,64,4096,16384,16384,16384,1,1,16129,2500,t2,5,random,1,local,0,1,"0:0",256,256,1.002,37082275,27.01,242.56,263.854
8,64,4096,16384,16384,16384,1,1,16189,2500,none,5,forward,1,local,0,1,"0:0",256,256,1.002,43035964,23.28,241.78,264.709
8,64,4096,16384,16384,16384,1,1,16189,2500,none,5,forward,1,local,0,1,"0:0",256,256,1.001,42995934,23.28,241.55,264.955
8,64,4096,16384,16384,16384,1,1,16189,2500,none,5,forward,1,local,0,1,"0:0",256,256,1.002,43031086,23.28,241.75,264.739
8,64,4096,16384,16384,16384,1,1,16189,2500,none,5,forward,1,local,0,1,"0:0",256,256,1.001,42991723,23.28,241.53,264.981
8,64,4096,16384,16384,16384,1,1,16189,2500,none,5,forward,1,local,0,1,"0:0",256,256,1.002,43029540,23.28,241.74,264.748
8,64,4096,16384,16384,16384,1,1,16141,2500,nta,5,forward,1,local,0,1,"0:0",256,256,1.002,44813257,22.35,242.41,264.017
8,64,4096,16384,16384,16384,1,1,16141,2500,nta,5,forward,1,local,0,1,"0:0",256,256,1.002,44821607,22.35,242.45,263.968
8,64,4096,16384,16384,16384,1,1,16141,2500,nta,5,forward,1,local,0,1,"0:0",256,256,1.005,44946556,22.35,243.13,263.234
8,64,4096,16384,16384,16384,1,1,16141,2500,nta,5,forward,1,local,0,1,"0:0",256,256,1.002,44842433,22.35,242.57,263.846
8,64,4096,16384,16384,16384,1,1,16141,2500,nta,5,forward,1,local,0,1,"0:0",256,256,1.002,44813482,22.35,242.41,264.016
8,64,4096,16384,16384,16384,1,1,16140,2500,t0,5,forward,1,local,0,1,"0:0",256,256,1.001,38395540,26.08,242.32,264.110
8,64,4096,16384,16384,16384,1,1,16140,2500,t0,5,forward,1,local,0,1,"0:0",256,256,1.002,38425232,26.08,242.51,263.906
8,64,4096,16384,16384,16384,1,1,16140,2500,t0,5,forward,1,local,0,1,"0:0",256,256,1.001,38402611,26.08,242.37,264.061
8,64,4096,16384,16384,16384,1,1,16140,2500,t0,5,forward,1,local,0,1,"0:0",256,256,1.002,38427205,26.08,242.52,263.892
8,64,4096,16384,16384,16384,1,1,16140,2500,t0,5,forward,1,local,0,1,"0:0",256,256,1.001,38393605,26.08,242.31,264.123
8,64,4096,16384,16384,16384,1,1,16062,2500,t1,5,forward,1,local,0,1,"0:0",256,256,0.999,38304422,26.08,242.92,263.459
8,64,4096,16384,16384,16384,1,1,16062,2500,t1,5,forward,1,local,0,1,"0:0",256,256,1.000,38329820,26.08,243.08,263.284
8,64,4096,16384,16384,16384,1,1,16062,2500,t1,5,forward,1,local,0,1,"0:0",256,256,0.997,38222817,26.08,242.40,264.021
8,64,4096,16384,16384,16384,1,1,16062,2500,t1,5,forward,1,local,0,1,"0:0",256,256,0.997,38236634,26.08,242.49,263.926
8,64,4096,16384,16384,16384,1,1,16062,2500,t1,5,forward,1,local,0,1,"0:0",256,256,0.997,38215623,26.08,242.36,264.071
8,64,4096,16384,16384,16384,1,1,16104,2500,t2,5,forward,1,local,0,1,"0:0",256,256,1.000,38337440,26.08,242.50,263.920
8,64,4096,16384,16384,16384,1,1,16104,2500,t2,5,forward,1,local,0,1,"0:0",256,256,0.999,38318563,26.08,242.38,264.050
8,64,4096,16384,16384,16384,1,1,16104,2500,t2,5,forward,1,local,0,1,"0:0",256,256,1.000,38340024,26.08,242.51,263.902
8,64,4096,16384,16384,16384,1,1,16104,2500,t2,5,forward,1,local,0,1,"0:0",256,256,0.999,38309539,26.08,242.32,264.112
8,64,4096,16384,16384,16384,1,1,16104,2500,t2,5,forward,1,local,0,1,"0:0",256,256,1.000,38357317,26.08,242.62,263.783
8,64,4096,65536,65536,65536,1,1,208658,0,none,5,random,1,local,0,1,"0:0",1024,1024,0.999,38300360,26.08,4.67,13691.592
8,64,4096,65536,65536,65536,1,1,208658,0,none,5,random,1,local,0,1,"0:0",1024,1024,0.998,38268765,26.08,4.67,13702.896
8,64,4096,65536,65536,65536,1,1,208658,0,none,5,random,1,local,0,1,"0:0",1024,1024,0.999,38304981,26.08,4.67,13689.940
8,64,4096,65536,65536,65536,1,1,208658,0,none,5,random,1,local,0,1,"0:0",1024,1024,0.998,38257706,26.08,4.67,13706.857
8,64,4096,65536,65536,65536,1,1,208658,0,none,5,random,1,local,0,1,"0:0",1024,1024,0.999,38299668,26.08,4.67,13691.839
8,64,4096,65536,65536,65536,1,1,159959,0,nta,5,random,1,local,0,1,"0:0",1024,1024,0.973,41770122,23.28,5.94,10779.106
8,64,4096,65536,65536,65536,1,1,159959,0,nta,5,random,1,local,0,1,"0:0",1024,1024,0.981,42139245,23.28,5.99,10684.685
8,64,4096,65536,65536,65536,1,1,159959,0,nta,5,random,1,local,0,1,"0:0",1024,1024,0.970,41652404,23.28,5.92,10809.569
8,64,4096,65536,65536,65536,1,1,159959,0,nta,5,random,1,local,0,1,"0:0",1024,1024,0.983,42210435,23.28,6.00,10666.665
8,64,4096,65536,65536,65536,1,1,159959,0,nta,5,random,1,local,0,1,"0:0",1024,1024,0.965,41460694,23.28,5.89,10859.552
8,64,4096,65536,65536,65536,1,1,167486,0,t0,5,random,1,local,0,1,"0:0",1024,1024,0.999,38321781,26.08,5.83,10983.850
8,64,4096,65536,65536,65536,1,1,167486,0,t0,5,random,1,local,0,1,"0:0",1024,1024,1.000,38343210,26.08,5.83,10977.712
8,64,4096,65536,65536,65536,1,1,167486,0,t0,5,random,1,local,0,1,"0:0",1024,1024,0.999,38319690,26.08,5.83,10984.449
8,64,4096,65536,65536,65536,1,1,167486,0,t0,5,random,1,local,0,1,"0:0",1024,1024,1.000,38337687,26.08,5.83,10979.293
8,64,4096,65536,65536,65536,1,1,167486,0,t0,5,random,1,local,0,1,"0:0",1024,1024,0.999,38306869,26.08,5.82,10988.126
8,64,4096,65536,65536,65536,1,1,169417,0,t1,5,random,1,local,0,1,"0:0",1024,1024,0.997,50968201,19.56,5.75,11138.282
8,64,4096,65536,65536,65536,1,1,169417,0,t1,5,random,1,local,0,1,"0:0",1024,1024,0.998,51027884,19.56,5.75,11125.254
8,64,4096,65536,65536,65536,1,1,169417,0,t1,5,random,1,local,0,1,"0:0",1024,1024,0.997,50964840,19.56,5.75,11139.016
8,64,4096,65536,65536,65536,1,1,169417,0,t1,5,random,1,local,0,1,"0:0",1024,1024,0.998,51008869,19.56,5.75,11129.401
8,64,4096,65536,65536,65536,1,1,169417,0,t1,5,random,1,local,0,1,"0:0",1024,1024,0.996,50948972,19.56,5.74,11142.485
8,64,4096,65536,65536,65536,1,1,169672,0,t2,5,random,1,local,0,1,"0:0",1024,1024,0.997,34547492,28.87,5.74,11148.380
8,64,4096,65536,65536,65536,1,1,169672,0,t2,5,random,1,local,0,1,"0:0",1024,1024,0.998,34573781,28.87,5.75,11139.903
8,64,4096,65536,65536,65536,1,1,169672,0,t2,5,random,1,local,0,1,"0:0",1024,1024,0.998,34557089,28.87,5.74,11145.284
8,64,4096,65536,65536,65536,1,1,169672,0,t2,5,random,1,local,0,1,"0:0",1024,1024,0.998,34568656,28.87,5.74,11141.555
8,64,4096,65536,65536,65536,1,1,169672,0,t2,5,random,1,local,0,1,"0:0",1024,1024,0.998,34569508,28.87,5.74,11141.280
8,64,4096,65536,65536,65536,1,1,202048,0,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,35806779,27.94,4.84,13235.728
8,64,4096,65536,65536,65536,1,1,202048,0,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,35774889,27.94,4.83,13247.527
8,64,4096,65536,65536,65536,1,1,202048,0,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,35786692,27.94,4.83,13243.157
8,64,4096,65536,65536,65536,1,1,202048,0,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,35783517,27.94,4.83,13244.333
8,64,4096,65536,65536,65536,1,1,202048,0,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,35790927,27.94,4.83,13241.590
8,64,4096,65536,65536,65536,1,1,201769,0,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.003,43091695,23.28,4.86,13179.552
8,64,4096,65536,65536,65536,1,1,201769,0,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.002,43049947,23.28,4.85,13192.333
8,64,4096,65536,65536,65536,1,1,201769,0,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.003,43077026,23.28,4.85,13184.040
8,64,4096,65536,65536,65536,1,1,201769,0,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.002,43020396,23.28,4.85,13201.395
8,64,4096,65536,65536,65536,1,1,201769,0,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.003,43089654,23.28,4.86,13180.176
8,64,4096,65536,65536,65536,1,1,201098,0,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.003,43075550,23.28,4.87,13140.646
8,64,4096,65536,65536,65536,1,1,201098,0,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.002,43051169,23.28,4.87,13148.088
8,64,4096,65536,65536,65536,1,1,201098,0,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.002,43021746,23.28,4.86,13157.080
8,64,4096,65536,65536,65536,1,1,201098,0,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.001,42984996,23.28,4.86,13168.329
8,64,4096,65536,65536,65536,1,1,201098,0,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.002,43036562,23.28,4.87,13152.550
8,64,4096,65536,65536,65536,1,1,183452,0,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.005,51379588,19.56,5.35,11964.439
8,64,4096,65536,65536,65536,1,1,183452,0,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.006,51458376,19.56,5.36,11946.120
8,64,4096,65536,65536,65536,1,1,183452,0,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.005,51393140,19.56,5.35,11961.284
8,64,4096,65536,65536,65536,1,1,183452,0,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.005,51397712,19.56,5.35,11960.220
8,64,4096,65536,65536,65536,1,1,183452,0,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.004,51321899,19.56,5.34,11977.888
8,64,4096,65536,65536,65536,1,1,183119,0,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.004,38500794,26.08,5.35,11953.236
8,64,4096,65536,65536,65536,1,1,183119,0,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.004,38519366,26.08,5.36,11947.473
8,64,4096,65536,65536,65536,1,1,183119,0,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.004,38518330,26.08,5.36,11947.794
8,64,4096,65536,65536,65536,1,1,183119,0,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.001,38389964,26.08,5.34,11987.744
8,64,4096,65536,65536,65536,1,1,183119,0,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.003,38471892,26.08,5.35,11962.216
8,64,4096,65536,65536,65536,1,1,208914,25,none,5,random,1,local,0,1,"0:0",1024,1024,1.001,51175471,19.56,4.68,13679.373
8,64,4096,65536,65536,65536,1,1,208914,25,none,5,random,1,local,0,1,"0:0",1024,1024,1.002,51235436,19.56,4.68,13663.363
8,64,4096,65536,65536,65536,1,1,208914,25,none,5,random,1,local,0,1,"0:0",1024,1024,1.001,51180868,19.56,4.68,13677.931
8,64,4096,65536,65536,65536,1,1,208914,25,none,5,random,1,local,0,1,"0:0",1024,1024,1.001,51192631,19.56,4.68,13674.788
8,64,4096,65536,65536,65536,1,1,208914,25,none,5,random,1,local,0,1,"0:0",1024,1024,1.000,51127868,19.56,4.67,13692.110
8,64,4096,65536,65536,65536,1,1,144399,25,nta,5,random,1,local,0,1,"0:0",1024,1024,0.944,36208416,26.08,6.39,10022.508
8,64,4096,65536,65536,65536,1,1,144399,25,nta,5,random,1,local,0,1,"0:0",1024,1024,0.925,35483275,26.08,6.26,10227.330
8,64,4096,65536,65536,65536,1,1,144399,25,nta,5,random,1,local,0,1,"0:0",1024,1024,0.941,36099998,26.08,6.37,10052.609
8,64,4096,65536,65536,65536,1,1,144399,25,nta,5,random,1,local,0,1,"0:0",1024,1024,0.937,35916734,26.08,6.33,10103.902
8,64,4096,65536,65536,65536,1,1,144399,25,nta,5,random,1,local,0,1,"0:0",1024,1024,0.937,35927572,26.08,6.34,10100.854
8,64,4096,65536,65536,65536,1,1,167186,25,t0,5,random,1,local,0,1,"0:0",1024,1024,1.001,42972269,23.28,5.84,10950.940
8,64,4096,65536,65536,65536,1,1,167186,25,t0,5,random,1,local,0,1,"0:0",1024,1024,1.000,42956333,23.28,5.84,10955.003
8,64,4096,65536,65536,65536,1,1,167186,25,t0,5,random,1,local,0,1,"0:0",1024,1024,1.001,42982530,23.28,5.85,10948.326
8,64,4096,65536,65536,65536,1,1,167186,25,t0,5,random,1,local,0,1,"0:0",1024,1024,1.001,42974821,23.28,5.84,10950.290
8,64,4096,65536,65536,65536,1,1,167186,25,t0,5,random,1,local,0,1,"0:0",1024,1024,1.001,42983854,23.28,5.85,10947.989
8,64,4096,65536,65536,65536,1,1,169545,25,t1,5,random,1,local,0,1,"0:0",1024,1024,0.998,38278944,26.08,5.75,11131.324
8,64,4096,65536,65536,65536,1,1,169545,25,t1,5,random,1,local,0,1,"0:0",1024,1024,0.998,38254487,26.08,5.75,11138.440
8,64,4096,65536,65536,65536,1,1,169545,25,t1,5,random,1,local,0,1,"0:0",1024,1024,0.998,38289283,26.08,5.75,11128.318
8,64,4096,65536,65536,65536,1,1,169545,25,t1,5,random,1,local,0,1,"0:0",1024,1024,0.998,38265054,26.08,5.75,11135.364
8,64,4096,65536,65536,65536,1,1,169545,25,t1,5,random,1,local,0,1,"0:0",1024,1024,0.999,38292748,26.08,5.75,11127.311
8,64,4096,65536,65536,65536,1,1,170060,25,t2,5,random,1,local,0,1,"0:0",1024,1024,1.004,41475612,24.21,5.77,11097.262
8,64,4096,65536,65536,65536,1,1,170060,25,t2,5,random,1,local,0,1,"0:0",1024,1024,1.005,41497751,24.21,5.77,11091.341
8,64,4096,65536,65536,65536,1,1,170060,25,t2,5,random,1,local,0,1,"0:0",1024,1024,1.004,41480065,24.21,5.77,11096.070
8,64,4096,65536,65536,65536,1,1,170060,25,t2,5,random,1,local,0,1,"0:0",1024,1024,1.004,41453211,24.21,5.76,11103.259
8,64,4096,65536,65536,65536,1,1,170060,25,t2,5,random,1,local,0,1,"0:0",1024,1024,1.004,41455620,24.21,5.76,11102.613
8,64,4096,65536,65536,65536,1,1,201954,25,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,37013136,27.01,4.83,13239.707
8,64,4096,65536,65536,65536,1,1,201954,25,none,5,forward,1,local,0,1,"0:0",1024,1024,1.001,37050513,27.01,4.84,13226.351
8,64,4096,65536,65536,65536,1,1,201954,25,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,37033758,27.01,4.84,13232.335
8,64,4096,65536,65536,65536,1,1,201954,25,none,5,forward,1,local,0,1,"0:0",1024,1024,1.001,37051471,27.01,4.84,13226.009
8,64,4096,65536,65536,65536,1,1,201954,25,none,5,forward,1,local,0,1,"0:0",1024,1024,0.999,37002854,27.01,4.83,13243.386
8,64,4096,65536,65536,65536,1,1,201877,25,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.004,38504334,26.08,4.86,13176.468
8,64,4096,65536,65536,65536,1,1,201877,25,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.004,38511102,26.08,4.86,13174.152
8,64,4096,65536,65536,65536,1,1,201877,25,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.005,38526774,26.08,4.86,13168.793
8,64,4096,65536,65536,65536,1,1,201877,25,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.004,38494566,26.08,4.86,13179.811
8,64,4096,65536,65536,65536,1,1,201877,25,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.001,38377029,26.08,4.84,13220.177
8,64,4096,65536,65536,65536,1,1,200900,25,t0,5,forward,1,local,0,1,"0:0",1024,1024,0.997,44626777,22.35,4.85,13199.363
8,64,4096,65536,65536,65536,1,1,200900,25,t0,5,forward,1,local,0,1,"0:0",1024,1024,0.998,44654246,22.35,4.85,13191.243
8,64,4096,65536,65536,65536,1,1,200900,25,t0,5,forward,1,local,0,1,"0:0",1024,1024,0.997,44622651,22.35,4.85,13200.583
8,64,4096,65536,65536,65536,1,1,200900,25,t0,5,forward,1,local,0,1,"0:0",1024,1024,0.999,44681902,22.35,4.85,13183.079
8,64,4096,65536,65536,65536,1,1,200900,25,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44757921,22.35,4.86,13160.688
8,64,4096,65536,65536,65536,1,1,183143,25,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.005,38546821,26.08,5.36,11940.528
8,64,4096,65536,65536,65536,1,1,183143,25,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.006,38559084,26.08,5.36,11936.730
8,64,4096,65536,65536,65536,1,1,183143,25,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.006,38569490,26.08,5.36,11933.510
8,64,4096,65536,65536,65536,1,1,183143,25,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.005,38552154,26.08,5.36,11938.876
8,64,4096,65536,65536,65536,1,1,183143,25,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.006,38562358,26.08,5.36,11935.717
8,64,4096,65536,65536,65536,1,1,182920,25,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.004,43135308,23.28,5.36,11936.255
8,64,4096,65536,65536,65536,1,1,182920,25,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.007,43271501,23.28,5.38,11898.686
8,64,4096,65536,65536,65536,1,1,182920,25,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.004,43102998,23.28,5.36,11945.202
8,64,4096,65536,65536,65536,1,1,182920,25,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.003,43085886,23.28,5.36,11949.946
8,64,4096,65536,65536,65536,1,1,182920,25,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.003,43093856,23.28,5.36,11947.736
8,64,4096,65536,65536,65536,1,1,97325,100,none,5,random,1,local,0,1,"0:0",1024,1024,1.002,38422868,26.08,10.05,6365.850
8,64,4096,65536,65536,65536,1,1,97325,100,none,5,random,1,local,0,1,"0:0",1024,1024,1.001,38384661,26.08,10.04,6372.186
8,64,4096,65536,65536,65536,1,1,97325,100,none,5,random,1,local,0,1,"0:0",1024,1024,1.002,38420778,26.08,10.05,6366.196
8,64,4096,65536,65536,65536,1,1,97325,100,none,5,random,1,local,0,1,"0:0",1024,1024,1.001,38391118,26.08,10.05,6371.115
8,64,4096,65536,65536,65536,1,1,97325,100,none,5,random,1,local,0,1,"0:0",1024,1024,1.002,38423725,26.08,10.05,6365.708
8,64,4096,65536,65536,65536,1,1,83341,100,nta,5,random,1,local,0,1,"0:0",1024,1024,0.998,38260178,26.08,11.69,5474.362
8,64,4096,65536,65536,65536,1,1,83341,100,nta,5,random,1,local,0,1,"0:0",1024,1024,0.982,37647351,26.08,11.50,5563.474
8,64,4096,65536,65536,65536,1,1,83341,100,nta,5,random,1,local,0,1,"0:0",1024,1024,0.978,37508941,26.08,11.46,5584.003
8,64,4096,65536,65536,65536,1,1,83341,100,nta,5,random,1,local,0,1,"0:0",1024,1024,0.972,37287878,26.08,11.39,5617.108
8,64,4096,65536,65536,65536,1,1,83341,100,nta,5,random,1,local,0,1,"0:0",1024,1024,0.971,37252242,26.08,11.38,5622.482
8,64,4096,65536,65536,65536,1,1,90407,100,t0,5,random,1,local,0,1,"0:0",1024,1024,1.002,38412992,26.08,10.82,5914.877
8,64,4096,65536,65536,65536,1,1,90407,100,t0,5,random,1,local,0,1,"0:0",1024,1024,1.002,38417623,26.08,10.82,5914.164
8,64,4096,65536,65536,65536,1,1,90407,100,t0,5,random,1,local,0,1,"0:0",1024,1024,1.001,38400156,26.08,10.82,5916.854
8,64,4096,65536,65536,65536,1,1,90407,100,t0,5,random,1,local,0,1,"0:0",1024,1024,1.002,38415216,26.08,10.82,5914.534
