processor,node,bw
0-1-2-3,1,8692.875
0-1-2-3,2,8303.7
0-1-2-3,3,8422.2
0-1-2-3,4,9424.575
0-1-2-3,5,9457.875
0-1-2-3,6,5293.6
0-1-2-3,7,6472.6
0-1-2-4,1,11094.099999999999
0-1-2-4,2,11713.025
0-1-2-4,3,15074.6
0-1-2-4,4,15071.25
0-1-2-4,5,11199.949999999999
0-1-2-4,6,7885.825000000001
0-1-2-4,7,7894.800000000001
0-1-2-5,1,11177.175
0-1-2-5,2,12022.475
0-1-2-5,3,14799.400000000001
0-1-2-5,4,12972.474999999999
0-1-2-5,5,12253.275
0-1-2-5,6,9401.15
0-1-2-5,7,8890.025
0-1-2-6,1,10056.0
0-1-2-6,2,11764.374999999998
0-1-2-6,3,13370.400000000001
0-1-2-6,4,16069.325
0-1-2-6,5,12074.125
0-1-2-6,6,8375.449999999999
0-1-2-6,7,9695.85
0-1-2-7,1,10199.625
0-1-2-7,2,11943.275000000001
0-1-2-7,3,12937.5
0-1-2-7,4,13099.75
0-1-2-7,5,13836.45
0-1-2-7,6,9435.825
0-1-2-7,7,8656.05
0-1-3-4,1,11474.625
0-1-3-4,2,12695.875
0-1-3-4,3,11745.0
0-1-3-4,4,12271.725
0-1-3-4,5,11342.05
0-1-3-4,6,7496.35
0-1-3-4,7,7813.924999999999
0-1-3-5,1,11054.824999999999
0-1-3-5,2,11654.4
0-1-3-5,3,12274.400000000001
0-1-3-5,4,9629.575
0-1-3-5,5,10928.65
0-1-3-5,6,9296.525
0-1-3-5,7,8889.15
0-1-3-6,1,10714.125
0-1-3-6,2,12704.875
0-1-3-6,3,12281.875
0-1-3-6,4,15094.75
0-1-3-6,5,12651.525000000001
0-1-3-6,6,8267.425
0-1-3-6,7,9401.0
0-1-3-7,1,9563.0
0-1-3-7,2,11978.25
0-1-3-7,3,10809.85
0-1-3-7,4,11836.125
0-1-3-7,5,14006.650000000001
0-1-3-7,6,9281.650000000001
0-1-3-7,7,8507.925
0-1-4-5,1,8591.05
0-1-4-5,2,9502.899999999998
0-1-4-5,3,9516.400000000001
0-1-4-5,4,8280.0
0-1-4-5,5,8070.900000000001
0-1-4-5,6,8337.625
0-1-4-5,7,7868.700000000001
0-1-4-6,1,11234.375
0-1-4-6,2,13778.2
0-1-4-6,3,15272.775000000001
0-1-4-6,4,15806.825
0-1-4-6,5,10171.175
0-1-4-6,6,8403.375
0-1-4-6,7,8291.175
0-1-4-7,1,10970.1
0-1-4-7,2,13667.925000000001
0-1-4-7,3,14374.85
0-1-4-7,4,12825.65
0-1-4-7,5,11230.05
0-1-4-7,6,9426.475
0-1-4-7,7,7714.725
0-1-5-6,1,10896.725
0-1-5-6,2,13984.425
0-1-5-6,3,14285.724999999999
0-1-5-6,4,12839.925
0-1-5-6,5,11156.7
0-1-5-6,6,8147.974999999999
0-1-5-6,7,9571.0
0-1-5-7,1,10199.375
0-1-5-7,2,13179.475
0-1-5-7,3,12726.2
0-1-5-7,4,9844.8
0-1-5-7,5,11286.175000000001
0-1-5-7,6,8691.275
0-1-5-7,7,7858.375
0-1-6-7,1,8481.7
0-1-6-7,2,12633.275
0-1-6-7,3,12390.525000000001
0-1-6-7,4,8284.0
0-1-6-7,5,7671.525
0-1-6-7,6,8368.375
0-1-6-7,7,8506.275000000001
0-2-3-4,1,9005.35
0-2-3-4,2,8252.2
0-2-3-4,3,8251.3
0-2-3-4,4,9207.25
0-2-3-4,5,9031.85
0-2-3-4,6,8816.55
0-2-3-4,7,9301.175
0-2-3-5,1,9046.099999999999
0-2-3-5,2,8275.875
0-2-3-5,3,8241.825
0-2-3-5,4,8925.150000000001
0-2-3-5,5,8991.425
0-2-3-5,6,9318.525000000001
0-2-3-5,7,9166.625
0-2-3-6,1,7809.975
0-2-3-6,2,8263.825
0-2-3-6,3,8116.425
0-2-3-6,4,9168.875
0-2-3-6,5,8971.650000000001
0-2-3-6,6,8994.625
0-2-3-6,7,9089.975
0-2-3-7,1,8506.625
0-2-3-7,2,7860.225
0-2-3-7,3,7742.450000000001
0-2-3-7,4,7962.225
0-2-3-7,5,8440.375
0-2-3-7,6,9216.75
0-2-3-7,7,8218.025
0-2-4-5,1,8920.075
0-2-4-5,2,8952.2
0-2-4-5,3,8841.55
0-2-4-5,4,8327.550000000001
0-2-4-5,5,8253.875
0-2-4-5,6,9338.325
0-2-4-5,7,9368.325
0-2-4-6,1,11606.475
0-2-4-6,2,13875.0
0-2-4-6,3,13282.300000000001
0-2-4-6,4,15544.3
0-2-4-6,5,12533.499999999998
0-2-4-6,6,13792.95
0-2-4-6,7,10878.95
0-2-4-7,1,13396.025
0-2-4-7,2,16224.225
0-2-4-7,3,13980.6
0-2-4-7,4,14377.825
0-2-4-7,5,13768.725
0-2-4-7,6,15977.099999999999
0-2-4-7,7,11160.824999999999
0-2-5-6,1,10256.65
0-2-5-6,2,13050.649999999998
0-2-5-6,3,12886.875
0-2-5-6,4,12843.275000000001
0-2-5-6,5,12282.3
0-2-5-6,6,14115.75
0-2-5-6,7,14360.525
0-2-5-7,1,11910.0
0-2-5-7,2,14492.625
0-2-5-7,3,13582.900000000001
0-2-5-7,4,10734.550000000001
0-2-5-7,5,12652.925000000001
0-2-5-7,6,12473.124999999998
0-2-5-7,7,10858.425
0-2-6-7,1,9361.95
0-2-6-7,2,15223.075
0-2-6-7,3,10946.7
0-2-6-7,4,8122.900000000001
0-2-6-7,5,8545.025
0-2-6-7,6,12356.775
0-2-6-7,7,12575.449999999999
0-3-4-5,1,8892.475
0-3-4-5,2,8100.5
0-3-4-5,3,7861.200000000001
0-3-4-5,4,8196.125
0-3-4-5,5,8141.675
0-3-4-5,6,8939.35
0-3-4-5,7,9099.525
0-3-4-6,1,11487.949999999999
0-3-4-6,2,11712.449999999999
0-3-4-6,3,11217.7
0-3-4-6,4,13782.6
0-3-4-6,5,12364.15
0-3-4-6,6,13082.8
0-3-4-6,7,9965.074999999999
0-3-4-7,1,12199.0
0-3-4-7,2,12241.225
0-3-4-7,3,11764.4
0-3-4-7,4,12997.775
0-3-4-7,5,14352.75
0-3-4-7,6,14063.425000000001
0-3-4-7,7,10656.899999999998
0-3-5-6,1,10987.449999999999
0-3-5-6,2,11082.55
0-3-5-6,3,10917.175000000001
0-3-5-6,4,11928.75
0-3-5-6,5,11675.95
0-3-5-6,6,13350.599999999999
0-3-5-6,7,12650.55
0-3-5-7,1,11051.875
0-3-5-7,2,11143.375000000002
0-3-5-7,3,11235.075
0-3-5-7,4,9822.7
0-3-5-7,5,10478.05
0-3-5-7,6,12198.325
0-3-5-7,7,10462.775000000001
0-3-6-7,1,9360.325
0-3-6-7,2,12142.175
0-3-6-7,3,10768.775
0-3-6-7,4,7948.625
0-3-6-7,5,9066.825
0-3-6-7,6,11557.975
0-3-6-7,7,12248.925
0-4-5-6,1,8823.675
0-4-5-6,2,9530.175
0-4-5-6,3,9514.5
0-4-5-6,4,8346.974999999999
0-4-5-6,5,8125.199999999999
0-4-5-6,6,9455.425
0-4-5-6,7,9229.775
0-4-5-7,1,8425.75
0-4-5-7,2,9419.949999999999
0-4-5-7,3,9460.224999999999
0-4-5-7,4,7389.025000000001
0-4-5-7,5,8251.225
0-4-5-7,6,9032.625
0-4-5-7,7,8707.25
0-4-6-7,1,9426.5
0-4-6-7,2,15013.075
0-4-6-7,3,13599.25
0-4-6-7,4,9387.15
0-4-6-7,5,9334.6
0-4-6-7,6,11829.625000000002
0-4-6-7,7,10597.725
0-5-6-7,1,9345.625
0-5-6-7,2,13813.75
0-5-6-7,3,13472.1
0-5-6-7,4,9160.024999999998
0-5-6-7,5,9173.474999999999
0-5-6-7,6,10782.050000000001
0-5-6-7,7,11546.2
1-2-3-4,1,8322.2
1-2-3-4,2,9210.95
1-2-3-4,3,9582.425
1-2-3-4,4,9183.05
1-2-3-4,5,9478.1
1-2-3-4,6,7423.625
1-2-3-4,7,9104.849999999999
1-2-3-5,1,8337.949999999999
1-2-3-5,2,8974.05
1-2-3-5,3,9235.325
1-2-3-5,4,8950.349999999999
1-2-3-5,5,9065.949999999999
1-2-3-5,6,9124.949999999999
1-2-3-5,7,9390.4
1-2-3-6,1,7997.925
1-2-3-6,2,9231.5
1-2-3-6,3,9559.325
1-2-3-6,4,9289.275
1-2-3-6,5,9323.1
1-2-3-6,6,7984.2
1-2-3-6,7,9126.575
1-2-3-7,1,8005.85
1-2-3-7,2,8577.025
1-2-3-7,3,8871.175
1-2-3-7,4,8197.85
