processor,node,bw
0-1-2-3,1,27817.2
0-1-2-3,2,26571.840000000004
0-1-2-3,3,26951.040000000005
0-1-2-3,4,30158.640000000003
0-1-2-3,5,30265.2
0-1-2-3,6,16939.52
0-1-2-3,7,20712.320000000003
0-1-2-4,1,35501.119999999995
0-1-2-4,2,37481.68
0-1-2-4,3,48238.72
0-1-2-4,4,48228.0
0-1-2-4,5,35839.84
0-1-2-4,6,25234.640000000003
0-1-2-4,7,25263.360000000004
0-1-2-5,1,35766.96
0-1-2-5,2,38471.920000000006
0-1-2-5,3,47358.08000000001
0-1-2-5,4,41511.92
0-1-2-5,5,39210.48
0-1-2-5,6,30083.68
0-1-2-5,7,28448.08
0-1-2-6,1,32179.2
0-1-2-6,2,37645.99999999999
0-1-2-6,3,42785.280000000006
0-1-2-6,4,51421.840000000004
0-1-2-6,5,38637.200000000004
0-1-2-6,6,26801.44
0-1-2-6,7,31026.72
0-1-2-7,1,32638.800000000003
0-1-2-7,2,38218.48
0-1-2-7,3,41400.0
0-1-2-7,4,41919.200000000004
0-1-2-7,5,44276.64000000001
0-1-2-7,6,30194.640000000003
0-1-2-7,7,27699.36
0-1-3-4,1,36718.8
0-1-3-4,2,40626.8
0-1-3-4,3,37584.0
0-1-3-4,4,39269.520000000004
0-1-3-4,5,36294.56
0-1-3-4,6,23988.320000000003
0-1-3-4,7,25004.559999999998
0-1-3-5,1,35375.439999999995
0-1-3-5,2,37294.08
0-1-3-5,3,39278.08000000001
0-1-3-5,4,30814.640000000003
0-1-3-5,5,34971.68
0-1-3-5,6,29748.88
0-1-3-5,7,28445.28
0-1-3-6,1,34285.200000000004
0-1-3-6,2,40655.600000000006
0-1-3-6,3,39302.0
0-1-3-6,4,48303.200000000004
0-1-3-6,5,40484.880000000005
0-1-3-6,6,26455.76
0-1-3-6,7,30083.2
0-1-3-7,1,30601.600000000002
0-1-3-7,2,38330.4
0-1-3-7,3,34591.520000000004
0-1-3-7,4,37875.6
0-1-3-7,5,44821.280000000006
0-1-3-7,6,29701.280000000006
0-1-3-7,7,27225.36
0-1-4-5,1,27491.36
0-1-4-5,2,30409.279999999995
0-1-4-5,3,30452.480000000007
0-1-4-5,4,26496.0
0-1-4-5,5,25826.880000000005
0-1-4-5,6,26680.4
0-1-4-5,7,25179.840000000004
0-1-4-6,1,35950.0
0-1-4-6,2,44090.240000000005
0-1-4-6,3,48872.880000000005
0-1-4-6,4,50581.840000000004
0-1-4-6,5,32547.76
0-1-4-6,6,26890.800000000003
0-1-4-6,7,26531.76
0-1-4-7,1,35104.32
0-1-4-7,2,43737.36000000001
0-1-4-7,3,45999.520000000004
0-1-4-7,4,41042.08
0-1-4-7,5,35936.159999999996
0-1-4-7,6,30164.72
0-1-4-7,7,24687.120000000003
0-1-5-6,1,34869.520000000004
0-1-5-6,2,44750.16
0-1-5-6,3,45714.32
0-1-5-6,4,41087.76
0-1-5-6,5,35701.44
0-1-5-6,6,26073.52
0-1-5-6,7,30627.2
0-1-5-7,1,32638.0
0-1-5-7,2,42174.32000000001
0-1-5-7,3,40723.840000000004
0-1-5-7,4,31503.36
0-1-5-7,5,36115.76
0-1-5-7,6,27812.08
0-1-5-7,7,25146.800000000003
0-1-6-7,1,27141.440000000002
0-1-6-7,2,40426.48
0-1-6-7,3,39649.68000000001
0-1-6-7,4,26508.800000000003
0-1-6-7,5,24548.88
0-1-6-7,6,26778.800000000003
0-1-6-7,7,27220.080000000005
0-2-3-4,1,28817.120000000003
0-2-3-4,2,26407.040000000005
0-2-3-4,3,26404.16
0-2-3-4,4,29463.2
0-2-3-4,5,28901.920000000002
0-2-3-4,6,28212.96
0-2-3-4,7,29763.76
0-2-3-5,1,28947.519999999997
0-2-3-5,2,26482.800000000003
0-2-3-5,3,26373.840000000004
0-2-3-5,4,28560.480000000007
0-2-3-5,5,28772.559999999998
0-2-3-5,6,29819.280000000006
0-2-3-5,7,29333.2
0-2-3-6,1,24991.920000000002
0-2-3-6,2,26444.240000000005
0-2-3-6,3,25972.56
0-2-3-6,4,29340.4
0-2-3-6,5,28709.280000000006
0-2-3-6,6,28782.800000000003
0-2-3-6,7,29087.920000000002
0-2-3-7,1,27221.2
0-2-3-7,2,25152.72
0-2-3-7,3,24775.840000000004
0-2-3-7,4,25479.120000000003
0-2-3-7,5,27009.2
0-2-3-7,6,29493.600000000002
0-2-3-7,7,26297.68
0-2-4-5,1,28544.240000000005
0-2-4-5,2,28647.040000000005
0-2-4-5,3,28292.96
0-2-4-5,4,26648.160000000003
0-2-4-5,5,26412.4
0-2-4-5,6,29882.640000000003
0-2-4-5,7,29978.640000000003
0-2-4-6,1,37140.72
0-2-4-6,2,44400.0
0-2-4-6,3,42503.36000000001
0-2-4-6,4,49741.76
0-2-4-6,5,40107.2
0-2-4-6,6,44137.44
0-2-4-6,7,34812.64000000001
0-2-4-7,1,42867.28
0-2-4-7,2,51917.520000000004
0-2-4-7,3,44737.920000000006
0-2-4-7,4,46009.04000000001
0-2-4-7,5,44059.920000000006
0-2-4-7,6,51126.72
0-2-4-7,7,35714.64
0-2-5-6,1,32821.28
0-2-5-6,2,41762.079999999994
0-2-5-6,3,41238.0
0-2-5-6,4,41098.48000000001
0-2-5-6,5,39303.36
0-2-5-6,6,45170.4
0-2-5-6,7,45953.68
0-2-5-7,1,38112.0
0-2-5-7,2,46376.4
0-2-5-7,3,43465.280000000006
0-2-5-7,4,34350.560000000005
0-2-5-7,5,40489.36000000001
0-2-5-7,6,39914.0
0-2-5-7,7,34746.96
0-2-6-7,1,29958.240000000005
0-2-6-7,2,48713.840000000004
0-2-6-7,3,35029.44
0-2-6-7,4,25993.280000000002
0-2-6-7,5,27344.08
0-2-6-7,6,39541.68
0-2-6-7,7,40241.44
0-3-4-5,1,28455.920000000002
0-3-4-5,2,25921.600000000002
0-3-4-5,3,25155.840000000004
0-3-4-5,4,26227.600000000002
0-3-4-5,5,26053.36
0-3-4-5,6,28605.920000000002
0-3-4-5,7,29118.48
0-3-4-6,1,36761.439999999995
0-3-4-6,2,37479.84
0-3-4-6,3,35896.64000000001
0-3-4-6,4,44104.32000000001
0-3-4-6,5,39565.28
0-3-4-6,6,41864.96
0-3-4-6,7,31888.239999999998
0-3-4-7,1,39036.8
0-3-4-7,2,39171.920000000006
0-3-4-7,3,37646.08
0-3-4-7,4,41592.880000000005
0-3-4-7,5,45928.8
0-3-4-7,6,45002.96000000001
0-3-4-7,7,34102.079999999994
0-3-5-6,1,35159.84
0-3-5-6,2,35464.159999999996
0-3-5-6,3,34934.96000000001
0-3-5-6,4,38172.0
0-3-5-6,5,37363.04
0-3-5-6,6,42721.92
0-3-5-6,7,40481.76
0-3-5-7,1,35366.0
0-3-5-7,2,35658.80000000001
0-3-5-7,3,35952.240000000005
0-3-5-7,4,31432.640000000003
0-3-5-7,5,33529.76
0-3-5-7,6,39034.64000000001
0-3-5-7,7,33480.880000000005
0-3-6-7,1,29953.040000000005
0-3-6-7,2,38854.96
0-3-6-7,3,34460.08
0-3-6-7,4,25435.600000000002
0-3-6-7,5,29013.840000000004
0-3-6-7,6,36985.520000000004
0-3-6-7,7,39196.56
0-4-5-6,1,28235.76
0-4-5-6,2,30496.559999999998
0-4-5-6,3,30446.4
0-4-5-6,4,26710.319999999996
0-4-5-6,5,26000.64
0-4-5-6,6,30257.36
0-4-5-6,7,29535.28
0-4-5-7,1,26962.4
0-4-5-7,2,30143.839999999997
0-4-5-7,3,30272.719999999998
0-4-5-7,4,23644.880000000005
0-4-5-7,5,26403.920000000002
0-4-5-7,6,28904.4
0-4-5-7,7,27863.2
0-4-6-7,1,30164.800000000003
0-4-6-7,2,48041.840000000004
0-4-6-7,3,43517.600000000006
0-4-6-7,4,30038.88
0-4-6-7,5,29870.72
0-4-6-7,6,37854.80000000001
0-4-6-7,7,33912.72
0-5-6-7,1,29906.0
0-5-6-7,2,44204.0
0-5-6-7,3,43110.72
0-5-6-7,4,29312.079999999994
0-5-6-7,5,29355.119999999995
0-5-6-7,6,34502.560000000005
0-5-6-7,7,36947.840000000004
