processor,node,bw
0-1-2-3,0,14663.36
0-1-2-3,1,14728.08
0-1-2-3,2,21064.72
0-1-2-3,3,19586.719999999998
0-1-2-3,4,22139.920000000002
0-1-2-3,5,17856.320000000003
0-1-2-3,6,9070.0
0-1-2-3,7,10741.12
0-1-2-4,0,23538.160000000003
0-1-2-4,1,18282.88
0-1-2-4,2,21194.399999999998
0-1-2-4,3,19842.88
0-1-2-4,4,23906.560000000005
0-1-2-4,5,16890.079999999998
0-1-2-4,6,13151.04
0-1-2-4,7,12500.56
0-1-2-5,0,21991.84
0-1-2-5,1,17157.84
0-1-2-5,2,22670.64
0-1-2-5,3,19018.320000000003
0-1-2-5,4,22508.64
0-1-2-5,5,19319.600000000002
0-1-2-5,6,15202.160000000002
0-1-2-5,7,15335.44
0-1-2-6,0,23595.520000000004
0-1-2-6,1,17219.68
0-1-2-6,2,21117.68
0-1-2-6,3,20231.840000000004
0-1-2-6,4,21787.440000000002
0-1-2-6,5,16827.680000000004
0-1-2-6,6,14572.560000000001
0-1-2-6,7,15293.920000000002
0-1-2-7,0,20391.84
0-1-2-7,1,18227.76
0-1-2-7,2,21791.84
0-1-2-7,3,20254.48
0-1-2-7,4,17977.2
0-1-2-7,5,17682.079999999998
0-1-2-7,6,14871.919999999998
0-1-2-7,7,15393.44
0-1-3-4,0,16719.12
0-1-3-4,1,22962.880000000005
0-1-3-4,2,19859.440000000002
0-1-3-4,3,21315.520000000004
0-1-3-4,4,23959.839999999997
0-1-3-4,5,16985.760000000002
0-1-3-4,6,12143.52
0-1-3-4,7,12507.04
0-1-3-5,0,15082.88
0-1-3-5,1,20032.72
0-1-3-5,2,19130.48
0-1-3-5,3,21580.880000000005
0-1-3-5,4,22473.68
0-1-3-5,5,20936.0
0-1-3-5,6,15050.159999999998
0-1-3-5,7,15323.04
0-1-3-6,0,16868.56
0-1-3-6,1,16063.359999999999
0-1-3-6,2,19904.880000000005
0-1-3-6,3,20988.08
0-1-3-6,4,21821.36
0-1-3-6,5,16610.960000000003
0-1-3-6,6,14405.760000000002
0-1-3-6,7,14079.920000000002
0-1-3-7,0,18488.8
0-1-3-7,1,23032.08
0-1-3-7,2,19896.08
0-1-3-7,3,20964.4
0-1-3-7,4,18023.280000000002
0-1-3-7,5,19512.8
0-1-3-7,6,14435.760000000002
0-1-3-7,7,15322.240000000003
0-1-4-5,0,14772.400000000001
0-1-4-5,1,13017.520000000002
0-1-4-5,2,20649.52
0-1-4-5,3,20540.800000000003
0-1-4-5,4,24114.640000000003
0-1-4-5,5,16257.04
0-1-4-5,6,15274.800000000001
0-1-4-5,7,12105.68
0-1-4-6,0,24229.920000000002
0-1-4-6,1,18170.0
0-1-4-6,2,20604.4
0-1-4-6,3,19550.24
0-1-4-6,4,23113.120000000003
0-1-4-6,5,15939.120000000003
0-1-4-6,6,14718.159999999998
0-1-4-6,7,14054.160000000002
0-1-4-7,0,21007.36
0-1-4-7,1,23527.520000000004
0-1-4-7,2,20610.4
0-1-4-7,3,19544.72
0-1-4-7,4,19348.16
0-1-4-7,5,16707.68
0-1-4-7,6,14991.920000000002
0-1-4-7,7,12620.880000000001
0-1-5-6,0,21326.320000000003
0-1-5-6,1,17128.320000000003
0-1-5-6,2,20568.24
0-1-5-6,3,19678.240000000005
0-1-5-6,4,22014.320000000003
0-1-5-6,5,17717.600000000002
0-1-5-6,6,15443.2
0-1-5-6,7,14951.760000000002
0-1-5-7,0,18051.120000000003
0-1-5-7,1,19298.48
0-1-5-7,2,21439.520000000004
0-1-5-7,3,19679.840000000004
0-1-5-7,4,17383.68
0-1-5-7,5,20790.72
0-1-5-7,6,15694.0
0-1-5-7,7,15432.640000000003
0-1-6-7,0,21086.0
0-1-6-7,1,13578.32
0-1-6-7,2,20621.199999999997
0-1-6-7,3,18043.760000000002
0-1-6-7,4,13033.84
0-1-6-7,5,11904.800000000001
0-1-6-7,6,14822.08
0-1-6-7,7,13812.32
0-2-3-4,0,14368.320000000002
0-2-3-4,1,15053.279999999999
0-2-3-4,2,24578.880000000005
0-2-3-4,3,23602.96
0-2-3-4,4,24064.559999999998
0-2-3-4,5,17454.48
0-2-3-4,6,13497.2
0-2-3-4,7,15321.36
0-2-3-5,0,14160.560000000001
0-2-3-5,1,14570.24
0-2-3-5,2,25074.239999999998
0-2-3-5,3,20408.0
0-2-3-5,4,22586.0
0-2-3-5,5,22284.88
0-2-3-5,6,13424.400000000001
0-2-3-5,7,13688.560000000001
0-2-3-6,0,14373.440000000002
0-2-3-6,1,13800.24
0-2-3-6,2,24539.520000000004
0-2-3-6,3,21331.520000000004
0-2-3-6,4,21891.840000000004
0-2-3-6,5,17649.920000000002
0-2-3-6,6,14756.0
0-2-3-6,7,15174.08
0-2-3-7,0,13763.920000000002
0-2-3-7,1,15046.88
0-2-3-7,2,25289.120000000003
0-2-3-7,3,21245.2
0-2-3-7,4,17953.120000000003
0-2-3-7,5,20711.440000000002
0-2-3-7,6,14046.08
0-2-3-7,7,13789.840000000004
0-2-4-5,0,14370.48
0-2-4-5,1,13737.760000000002
0-2-4-5,2,24304.960000000003
0-2-4-5,3,19080.960000000003
0-2-4-5,4,24408.4
0-2-4-5,5,19376.4
0-2-4-5,6,20574.16
0-2-4-5,7,15282.720000000001
0-2-4-6,0,22788.960000000003
0-2-4-6,1,16219.520000000002
0-2-4-6,2,24059.680000000004
0-2-4-6,3,20258.239999999998
0-2-4-6,4,23206.320000000003
0-2-4-6,5,17613.36
0-2-4-6,6,23192.08
0-2-4-6,7,16271.759999999998
0-2-4-7,0,22536.08
0-2-4-7,1,17264.719999999998
0-2-4-7,2,23977.920000000002
0-2-4-7,3,20188.800000000003
0-2-4-7,4,19386.0
0-2-4-7,5,17406.88
0-2-4-7,6,22182.88
0-2-4-7,7,17497.120000000003
0-2-5-6,0,20510.960000000003
0-2-5-6,1,14320.08
0-2-5-6,2,24319.360000000004
0-2-5-6,3,19500.96
0-2-5-6,4,22122.320000000003
0-2-5-6,5,19045.120000000003
0-2-5-6,6,22754.160000000003
0-2-5-6,7,15439.440000000002
0-2-5-7,0,21224.0
0-2-5-7,1,17165.52
0-2-5-7,2,25142.800000000003
0-2-5-7,3,19532.079999999998
0-2-5-7,4,17407.52
0-2-5-7,5,21387.600000000002
0-2-5-7,6,19324.8
0-2-5-7,7,20593.600000000002
0-2-6-7,0,22212.64
0-2-6-7,1,15165.2
0-2-6-7,2,24074.399999999998
0-2-6-7,3,17247.84
0-2-6-7,4,13054.08
0-2-6-7,5,13218.960000000001
0-2-6-7,6,23801.920000000002
0-2-6-7,7,16583.920000000002
0-3-4-5,0,12962.400000000001
0-3-4-5,1,14521.120000000003
0-3-4-5,2,22334.400000000005
0-3-4-5,3,21465.76
0-3-4-5,4,24430.800000000003
0-3-4-5,5,21507.040000000005
0-3-4-5,6,18155.440000000002
0-3-4-5,7,14823.2
0-3-4-6,0,19308.64
0-3-4-6,1,15007.359999999999
0-3-4-6,2,22584.160000000003
0-3-4-6,3,21460.16
0-3-4-6,4,23027.840000000004
0-3-4-6,5,17434.64
0-3-4-6,6,20776.08
0-3-4-6,7,13494.08
0-3-4-7,0,18900.48
0-3-4-7,1,22033.920000000002
0-3-4-7,2,22667.28
0-3-4-7,3,21422.08
0-3-4-7,4,19154.4
0-3-4-7,5,20482.24
0-3-4-7,6,19562.320000000003
0-3-4-7,7,15578.64
0-3-5-6,0,17698.88
0-3-5-6,1,14241.6
0-3-5-6,2,22220.08
0-3-5-6,3,21606.72
0-3-5-6,4,22043.12
0-3-5-6,5,20204.800000000003
0-3-5-6,6,21359.84
0-3-5-6,7,14382.88
0-3-5-7,0,17841.120000000003
0-3-5-7,1,19567.04
0-3-5-7,2,23198.320000000003
0-3-5-7,3,21691.6
0-3-5-7,4,17469.120000000003
0-3-5-7,5,21954.4
0-3-5-7,6,18185.52
0-3-5-7,7,20078.4
0-3-6-7,0,18795.999999999996
0-3-6-7,1,14926.64
0-3-6-7,2,22573.760000000002
0-3-6-7,3,18346.079999999998
0-3-6-7,4,12990.0
0-3-6-7,5,13901.040000000003
0-3-6-7,6,22244.960000000003
0-3-6-7,7,14629.920000000002
0-4-5-6,0,14255.44
0-4-5-6,1,14091.6
0-4-5-6,2,22304.72
0-4-5-6,3,19844.320000000003
0-4-5-6,4,23708.72
0-4-5-6,5,18344.8
0-4-5-6,6,22225.520000000004
0-4-5-6,7,15248.720000000001
0-4-5-7,0,14678.24
0-4-5-7,1,14184.240000000003
0-4-5-7,2,22305.84
0-4-5-7,3,19877.040000000005
0-4-5-7,4,16478.56
0-4-5-7,5,21372.88
0-4-5-7,6,19060.96
0-4-5-7,7,14107.520000000002
0-4-6-7,0,21135.28
0-4-6-7,1,14657.920000000002
0-4-6-7,2,22126.64
0-4-6-7,3,18218.719999999998
0-4-6-7,4,14368.24
0-4-6-7,5,14730.24
0-4-6-7,6,23709.920000000002
0-4-6-7,7,17598.559999999998
0-5-6-7,0,19188.960000000003
0-5-6-7,1,14367.44
0-5-6-7,2,22352.240000000005
0-5-6-7,3,18335.52
0-5-6-7,4,14874.64
0-5-6-7,5,14503.120000000003
0-5-6-7,6,20601.2
0-5-6-7,7,18413.52
1-2-3-4,0,14891.279999999999
1-2-3-4,1,13193.759999999998
1-2-3-4,2,20979.360000000004
1-2-3-4,3,23679.440000000002
1-2-3-4,4,23887.36
1-2-3-4,5,17427.120000000003
1-2-3-4,6,11269.760000000002
1-2-3-4,7,13540.88
1-2-3-5,0,14475.68
1-2-3-5,1,12456.16
1-2-3-5,2,21994.72
1-2-3-5,3,23797.760000000002
1-2-3-5,4,22564.240000000005
1-2-3-5,5,22285.440000000002
1-2-3-5,6,13877.520000000002
1-2-3-5,7,15296.32
1-2-3-6,0,14867.520000000002
1-2-3-6,1,12648.24
1-2-3-6,2,21052.960000000003
1-2-3-6,3,21588.320000000003
1-2-3-6,4,21822.08
1-2-3-6,5,17685.839999999997
1-2-3-6,6,13096.56
1-2-3-6,7,14324.159999999998
1-2-3-7,0,14541.920000000002
1-2-3-7,1,13191.6
1-2-3-7,2,20967.440000000002
1-2-3-7,3,23663.280000000002
1-2-3-7,4,18054.0
1-2-3-7,5,20624.16
1-2-3-7,6,13542.0
1-2-3-7,7,15222.48
1-2-4-5,0,13904.24
1-2-4-5,1,11466.720000000001
1-2-4-5,2,23354.160000000003
1-2-4-5,3,22187.68
1-2-4-5,4,24145.12
1-2-4-5,5,19322.719999999998
1-2-4-5,6,19597.280000000002
1-2-4-5,7,15165.04
1-2-4-6,0,22059.12
1-2-4-6,1,18176.320000000003
1-2-4-6,2,22964.240000000005
1-2-4-6,3,20504.320000000003
1-2-4-6,4,22919.440000000002
1-2-4-6,5,17534.24
1-2-4-6,6,19674.72
1-2-4-6,7,14828.240000000003
1-2-4-7,0,19331.76
1-2-4-7,1,18541.600000000002
1-2-4-7,2,22917.440000000002
1-2-4-7,3,21109.680000000004
