processor,node,bw
0-1-2-3,0,14809.759999999998
0-1-2-3,1,13762.64
0-1-2-3,2,21090.88
0-1-2-3,3,19747.040000000005
0-1-2-3,4,22153.520000000004
0-1-2-3,5,17995.52
0-1-2-3,6,9105.28
0-1-2-3,7,10813.84
0-1-2-4,0,23587.760000000002
0-1-2-4,1,18242.24
0-1-2-4,2,21278.4
0-1-2-4,3,19875.920000000002
0-1-2-4,4,23946.240000000005
0-1-2-4,5,17054.960000000003
0-1-2-4,6,13107.6
0-1-2-4,7,12544.480000000001
0-1-2-5,0,21987.120000000003
0-1-2-5,1,17258.559999999998
0-1-2-5,2,22728.56
0-1-2-5,3,19080.4
0-1-2-5,4,22560.800000000003
0-1-2-5,5,19479.920000000002
0-1-2-5,6,15261.68
0-1-2-5,7,15304.400000000001
0-1-2-6,0,23639.28
0-1-2-6,1,17318.24
0-1-2-6,2,21098.320000000003
0-1-2-6,3,20416.72
0-1-2-6,4,21878.08
0-1-2-6,5,16997.2
0-1-2-6,6,13458.400000000001
0-1-2-6,7,15271.6
0-1-2-7,0,19223.760000000002
0-1-2-7,1,18246.960000000003
0-1-2-7,2,21781.680000000004
0-1-2-7,3,20316.96
0-1-2-7,4,18036.88
0-1-2-7,5,17864.320000000003
0-1-2-7,6,14923.119999999999
0-1-2-7,7,15363.2
0-1-3-4,0,16812.88
0-1-3-4,1,22958.56
0-1-3-4,2,19905.84
0-1-3-4,3,21376.72
0-1-3-4,4,23984.240000000005
0-1-3-4,5,17044.24
0-1-3-4,6,12245.2
0-1-3-4,7,12537.84
0-1-3-5,0,15209.279999999999
0-1-3-5,1,20063.680000000004
0-1-3-5,2,19157.120000000003
0-1-3-5,3,21619.68
0-1-3-5,4,22563.120000000003
0-1-3-5,5,21033.520000000004
0-1-3-5,6,15085.68
0-1-3-5,7,15318.160000000002
0-1-3-6,0,16884.559999999998
0-1-3-6,1,16082.88
0-1-3-6,2,19925.600000000006
0-1-3-6,3,21075.52
0-1-3-6,4,21851.760000000002
0-1-3-6,5,16695.760000000002
0-1-3-6,6,14388.24
0-1-3-6,7,14113.279999999999
0-1-3-7,0,18558.64
0-1-3-7,1,23085.520000000004
0-1-3-7,2,19881.04
0-1-3-7,3,21033.440000000002
0-1-3-7,4,18029.2
0-1-3-7,5,19642.480000000003
0-1-3-7,6,14422.559999999998
0-1-3-7,7,15252.800000000001
0-1-4-5,0,14895.840000000004
0-1-4-5,1,13025.6
0-1-4-5,2,20690.0
0-1-4-5,3,20628.240000000005
0-1-4-5,4,24248.88
0-1-4-5,5,17506.8
0-1-4-5,6,15337.279999999999
0-1-4-5,7,12092.720000000001
0-1-4-6,0,24100.72
0-1-4-6,1,18137.600000000002
0-1-4-6,2,20577.120000000003
0-1-4-6,3,19658.48
0-1-4-6,4,23127.760000000002
0-1-4-6,5,16049.760000000002
0-1-4-6,6,14706.720000000001
0-1-4-6,7,14089.040000000003
0-1-4-7,0,20994.96
0-1-4-7,1,23614.640000000003
0-1-4-7,2,20621.920000000002
0-1-4-7,3,19695.76
0-1-4-7,4,19353.920000000002
0-1-4-7,5,16881.36
0-1-4-7,6,14979.520000000002
0-1-4-7,7,13782.559999999998
0-1-5-6,0,21449.280000000002
0-1-5-6,1,17166.320000000003
0-1-5-6,2,20548.0
0-1-5-6,3,19699.120000000003
0-1-5-6,4,22022.640000000003
0-1-5-6,5,17799.52
0-1-5-6,6,15325.84
0-1-5-6,7,14970.559999999998
0-1-5-7,0,18079.760000000002
0-1-5-7,1,19488.399999999998
0-1-5-7,2,21454.320000000003
0-1-5-7,3,19732.72
0-1-5-7,4,17392.24
0-1-5-7,5,20971.52
0-1-5-7,6,15529.440000000002
0-1-5-7,7,15486.08
0-1-6-7,0,21035.520000000004
0-1-6-7,1,13624.320000000002
0-1-6-7,2,20612.08
0-1-6-7,3,18096.320000000003
0-1-6-7,4,13016.96
0-1-6-7,5,11820.560000000001
0-1-6-7,6,14883.760000000002
0-1-6-7,7,13770.320000000002
0-2-3-4,0,14399.520000000002
0-2-3-4,1,15112.88
0-2-3-4,2,24519.440000000002
0-2-3-4,3,23759.600000000002
0-2-3-4,4,24040.08
0-2-3-4,5,17487.120000000003
0-2-3-4,6,13526.0
0-2-3-4,7,15242.800000000001
0-2-3-5,0,14195.920000000002
0-2-3-5,1,14550.96
0-2-3-5,2,25048.08
0-2-3-5,3,20506.64
0-2-3-5,4,22603.440000000002
0-2-3-5,5,22378.4
0-2-3-5,6,13445.84
0-2-3-5,7,13641.040000000003
0-2-3-6,0,14409.760000000002
0-2-3-6,1,13754.720000000001
0-2-3-6,2,24492.640000000003
0-2-3-6,3,21317.28
0-2-3-6,4,20461.440000000002
0-2-3-6,5,17746.88
0-2-3-6,6,14601.920000000002
0-2-3-6,7,15091.120000000003
0-2-3-7,0,13715.279999999999
0-2-3-7,1,15099.2
0-2-3-7,2,25265.68
0-2-3-7,3,21348.4
0-2-3-7,4,18002.48
0-2-3-7,5,20844.72
0-2-3-7,6,13946.48
0-2-3-7,7,13789.760000000002
0-2-4-5,0,13114.159999999998
0-2-4-5,1,13893.359999999999
0-2-4-5,2,24317.36
0-2-4-5,3,19119.120000000003
0-2-4-5,4,24349.600000000002
0-2-4-5,5,19418.0
0-2-4-5,6,20522.48
0-2-4-5,7,15318.320000000002
0-2-4-6,0,22785.2
0-2-4-6,1,16330.800000000001
0-2-4-6,2,24066.160000000003
0-2-4-6,3,20337.84
0-2-4-6,4,23220.0
0-2-4-6,5,17720.320000000003
0-2-4-6,6,23163.840000000004
0-2-4-6,7,16365.84
0-2-4-7,0,22590.88
0-2-4-7,1,17654.079999999998
0-2-4-7,2,24030.880000000005
0-2-4-7,3,20337.920000000002
0-2-4-7,4,19512.4
0-2-4-7,5,17446.96
0-2-4-7,6,22116.0
0-2-4-7,7,17478.48
0-2-5-6,0,20500.56
0-2-5-6,1,14492.159999999998
0-2-5-6,2,24397.12
0-2-5-6,3,19615.440000000002
0-2-5-6,4,22114.88
0-2-5-6,5,19141.760000000002
0-2-5-6,6,22766.640000000003
0-2-5-6,7,15448.24
0-2-5-7,0,21226.24
0-2-5-7,1,17173.760000000002
0-2-5-7,2,25151.520000000004
0-2-5-7,3,19628.88
0-2-5-7,4,17372.960000000003
0-2-5-7,5,21358.4
0-2-5-7,6,19222.96
0-2-5-7,7,20498.559999999998
0-2-6-7,0,22265.84
0-2-6-7,1,15260.960000000001
0-2-6-7,2,24121.760000000002
0-2-6-7,3,17354.16
0-2-6-7,4,13110.400000000001
0-2-6-7,5,13298.96
0-2-6-7,6,23809.68
0-2-6-7,7,16572.16
0-3-4-5,0,12995.52
0-3-4-5,1,14596.32
0-3-4-5,2,22386.32
0-3-4-5,3,21587.440000000002
0-3-4-5,4,24365.040000000005
0-3-4-5,5,21468.08
0-3-4-5,6,18300.399999999998
0-3-4-5,7,14949.440000000002
0-3-4-6,0,19384.079999999998
0-3-4-6,1,15060.400000000001
0-3-4-6,2,22664.56
0-3-4-6,3,21539.28
0-3-4-6,4,23038.88
0-3-4-6,5,17441.68
0-3-4-6,6,20890.64
0-3-4-6,7,13514.720000000001
0-3-4-7,0,18926.72
0-3-4-7,1,22118.400000000005
0-3-4-7,2,22678.24
0-3-4-7,3,21533.520000000004
0-3-4-7,4,19076.72
0-3-4-7,5,20475.199999999997
0-3-4-7,6,19591.68
0-3-4-7,7,15557.760000000002
0-3-5-6,0,17721.680000000004
0-3-5-6,1,14292.560000000001
0-3-5-6,2,22228.56
0-3-5-6,3,21760.08
0-3-5-6,4,22023.120000000003
0-3-5-6,5,20284.72
0-3-5-6,6,21431.28
0-3-5-6,7,14390.400000000001
0-3-5-7,0,17855.120000000003
0-3-5-7,1,19660.960000000003
0-3-5-7,2,23174.16
0-3-5-7,3,21833.44
0-3-5-7,4,17452.4
0-3-5-7,5,22024.559999999998
0-3-5-7,6,18235.04
0-3-5-7,7,20227.68
0-3-6-7,0,18894.0
0-3-6-7,1,14971.6
0-3-6-7,2,22583.280000000002
0-3-6-7,3,19729.2
0-3-6-7,4,13040.720000000001
0-3-6-7,5,13919.84
0-3-6-7,6,22302.480000000003
0-3-6-7,7,14715.84
0-4-5-6,0,14168.64
0-4-5-6,1,14118.08
0-4-5-6,2,22343.600000000002
0-4-5-6,3,19870.960000000003
0-4-5-6,4,23666.96
0-4-5-6,5,18422.320000000003
0-4-5-6,6,22243.68
0-4-5-6,7,15122.720000000001
0-4-5-7,0,14542.080000000002
0-4-5-7,1,14093.2
0-4-5-7,2,22314.72
0-4-5-7,3,19895.04
0-4-5-7,4,16453.040000000005
0-4-5-7,5,21325.12
0-4-5-7,6,19050.719999999998
0-4-5-7,7,14038.800000000001
0-4-6-7,0,21142.240000000005
0-4-6-7,1,14714.240000000003
0-4-6-7,2,22132.48
0-4-6-7,3,18254.64
0-4-6-7,4,14410.0
0-4-6-7,5,14646.559999999998
0-4-6-7,6,23754.640000000003
0-4-6-7,7,16004.720000000001
0-5-6-7,0,19216.16
0-5-6-7,1,14380.720000000001
0-5-6-7,2,22374.559999999998
0-5-6-7,3,18509.2
0-5-6-7,4,14853.520000000002
0-5-6-7,5,14601.36
0-5-6-7,6,20601.76
0-5-6-7,7,18445.04
1-2-3-4,0,14909.759999999998
1-2-3-4,1,13232.800000000001
1-2-3-4,2,21022.72
1-2-3-4,3,23929.600000000002
1-2-3-4,4,23919.84
1-2-3-4,5,17510.48
1-2-3-4,6,11814.960000000001
1-2-3-4,7,13588.720000000001
1-2-3-5,0,14492.240000000003
1-2-3-5,1,12497.120000000003
1-2-3-5,2,22067.04
1-2-3-5,3,23898.16
1-2-3-5,4,22613.520000000004
1-2-3-5,5,22311.520000000004
1-2-3-5,6,13887.68
1-2-3-5,7,15154.96
1-2-3-6,0,14946.720000000001
1-2-3-6,1,12655.36
1-2-3-6,2,21040.72
1-2-3-6,3,21653.120000000003
1-2-3-6,4,21848.0
1-2-3-6,5,17707.76
1-2-3-6,6,13119.279999999999
1-2-3-6,7,14272.320000000002
1-2-3-7,0,14538.24
1-2-3-7,1,13293.2
1-2-3-7,2,20961.68
1-2-3-7,3,23682.800000000003
1-2-3-7,4,17942.559999999998
1-2-3-7,5,20718.64
1-2-3-7,6,13561.6
1-2-3-7,7,15093.920000000002
1-2-4-5,0,13860.48
1-2-4-5,1,11493.52
1-2-4-5,2,23296.56
1-2-4-5,3,22217.920000000002
1-2-4-5,4,24202.240000000005
1-2-4-5,5,19402.88
1-2-4-5,6,19580.88
1-2-4-5,7,15106.800000000001
1-2-4-6,0,22068.960000000003
1-2-4-6,1,18308.16
1-2-4-6,2,22965.36
1-2-4-6,3,20559.28
1-2-4-6,4,22929.92
1-2-4-6,5,17567.04
1-2-4-6,6,19539.760000000002
1-2-4-6,7,14875.920000000002
1-2-4-7,0,19246.64
1-2-4-7,1,18658.640000000003
1-2-4-7,2,22986.64
1-2-4-7,3,21167.36
1-2-4-7,4,19400.079999999998
1-2-4-7,5,17414.8
1-2-4-7,6,17546.640000000003
1-2-4-7,7,20260.4
1-2-5-6,0,19318.160000000003
1-2-5-6,1,17407.68
1-2-5-6,2,23381.440000000002
1-2-5-6,3,17454.96
1-2-5-6,4,22049.28
1-2-5-6,5,19034.480000000003
1-2-5-6,6,19658.719999999998
1-2-5-6,7,22045.52
1-2-5-7,0,18085.68
1-2-5-7,1,16338.08
1-2-5-7,2,23356.0
1-2-5-7,3,18812.48
1-2-5-7,4,17480.0
1-2-5-7,5,21368.72
1-2-5-7,6,18062.480000000003
1-2-5-7,7,22561.520000000004
1-2-6-7,0,19083.04
1-2-6-7,1,14281.68
1-2-6-7,2,22881.840000000004
1-2-6-7,3,17023.68
1-2-6-7,4,13006.800000000001
1-2-6-7,5,13159.44
1-2-6-7,6,16412.56
1-2-6-7,7,23066.800000000003
1-3-4-5,0,13459.120000000003
1-3-4-5,1,13146.48
1-3-4-5,2,19301.44
1-3-4-5,3,23010.240000000005
1-3-4-5,4,24281.840000000004
1-3-4-5,5,21602.160000000003
1-3-4-5,6,18475.440000000002
1-3-4-5,7,15137.36
1-3-4-6,0,17613.92
1-3-4-6,1,20586.240000000005
1-3-4-6,2,21537.2
1-3-4-6,3,22274.08
1-3-4-6,4,23157.840000000004
1-3-4-6,5,17469.76
1-3-4-6,6,17848.48
1-3-4-6,7,13797.920000000002
1-3-4-7,0,17289.040000000005
1-3-4-7,1,22694.24
1-3-4-7,2,21680.72
1-3-4-7,3,22457.68
1-3-4-7,4,19465.040000000005
1-3-4-7,5,20578.800000000003
1-3-4-7,6,17120.320000000003
1-3-4-7,7,20104.16
1-3-5-6,0,17270.48
1-3-5-6,1,19128.559999999998
1-3-5-6,2,19267.68
1-3-5-6,3,22323.600000000002
1-3-5-6,4,22043.12
1-3-5-6,5,20348.960000000003
1-3-5-6,6,18255.36
1-3-5-6,7,20716.08
1-3-5-7,0,15311.359999999999
1-3-5-7,1,19300.8
1-3-5-7,2,19293.36
1-3-5-7,3,22353.12
1-3-5-7,4,17388.0
1-3-5-7,5,22010.4
1-3-5-7,6,15557.2
1-3-5-7,7,18764.56
1-3-6-7,0,17312.4
1-3-6-7,1,15400.88
1-3-6-7,2,21487.520000000004
1-3-6-7,3,21023.76
1-3-6-7,4,13094.160000000002
1-3-6-7,5,13899.2
1-3-6-7,6,14722.960000000001
1-3-6-7,7,20256.48
1-4-5-6,0,13982.88
1-4-5-6,1,11748.08
1-4-5-6,2,20751.200000000004
1-4-5-6,3,20787.120000000003
1-4-5-6,4,23657.920000000002
1-4-5-6,5,18364.4
1-4-5-6,6,19516.96
1-4-5-6,7,14519.760000000002
1-4-5-7,0,15243.279999999999
1-4-5-7,1,14317.6
1-4-5-7,2,20883.36
1-4-5-7,3,20823.84
1-4-5-7,4,16356.960000000001
1-4-5-7,5,21486.4
1-4-5-7,6,18096.24
1-4-5-7,7,15259.68
1-4-6-7,0,20030.24
1-4-6-7,1,15532.800000000001
1-4-6-7,2,21089.92
1-4-6-7,3,19628.16
1-4-6-7,4,14574.160000000002
1-4-6-7,5,14596.0
1-4-6-7,6,16509.84
1-4-6-7,7,17987.12
1-5-6-7,0,19491.600000000002
1-5-6-7,1,13994.159999999998
1-5-6-7,2,20785.2
1-5-6-7,3,16744.56
1-5-6-7,4,14878.08
1-5-6-7,5,14507.120000000003
1-5-6-7,6,18677.84
1-5-6-7,7,23460.56
2-3-4-5,0,8960.960000000001
2-3-4-5,1,9100.96
2-3-4-5,2,24904.0
2-3-4-5,3,23161.120000000003
2-3-4-5,4,24432.400000000005
2-3-4-5,5,24034.48
2-3-4-5,6,12738.64
2-3-4-5,7,10697.84
2-3-4-6,0,12951.36
2-3-4-6,1,12537.04
2-3-4-6,2,24382.32
2-3-4-6,3,21585.520000000004
2-3-4-6,4,23276.960000000003
2-3-4-6,5,15444.400000000001
2-3-4-6,6,14484.24
2-3-4-6,7,14772.96
2-3-4-7,0,13591.279999999999
2-3-4-7,1,13109.36
2-3-4-7,2,24413.199999999997
2-3-4-7,3,23550.48
2-3-4-7,4,19480.960000000003
2-3-4-7,5,22263.760000000002
2-3-4-7,6,14052.320000000002
2-3-4-7,7,13710.960000000001
2-3-5-6,0,12044.720000000001
2-3-5-6,1,12326.560000000001
2-3-5-6,2,24956.239999999998
2-3-5-6,3,18560.72
2-3-5-6,4,22195.600000000002
2-3-5-6,5,21460.08
2-3-5-6,6,14720.640000000003
2-3-5-6,7,14323.920000000002
2-3-5-7,0,13454.800000000001
2-3-5-7,1,12201.76
2-3-5-7,2,24978.160000000003
2-3-5-7,3,20164.24
2-3-5-7,4,17449.840000000004
2-3-5-7,5,23255.440000000002
2-3-5-7,6,15411.920000000002
2-3-5-7,7,15183.6
2-3-6-7,0,13533.6
2-3-6-7,1,12015.68
2-3-6-7,2,24429.28
2-3-6-7,3,17638.64
2-3-6-7,4,13108.72
2-3-6-7,5,15231.6
2-3-6-7,6,15013.36
2-3-6-7,7,14315.68
2-4-5-6,0,13326.24
2-4-5-6,1,13801.920000000002
2-4-5-6,2,24269.04
2-4-5-6,3,17377.28
2-4-5-6,4,23670.160000000003
2-4-5-6,5,16871.68
2-4-5-6,6,21141.120000000003
2-4-5-6,7,14759.440000000002
2-4-5-7,0,13296.960000000001
2-4-5-7,1,11731.280000000002
2-4-5-7,2,24049.680000000004
2-4-5-7,3,18856.24
2-4-5-7,4,15273.6
2-4-5-7,5,22986.480000000003
2-4-5-7,6,19975.920000000002
2-4-5-7,7,15087.120000000003
2-4-6-7,0,20498.320000000003
2-4-6-7,1,15418.560000000001
2-4-6-7,2,23916.48
2-4-6-7,3,16952.88
2-4-6-7,4,14546.24
2-4-6-7,5,15162.720000000001
2-4-6-7,6,24193.12
2-4-6-7,7,16006.48
2-5-6-7,0,18133.68
2-5-6-7,1,15222.08
2-5-6-7,2,24284.64
2-5-6-7,3,16391.920000000002
