socket,node,bw
0-1-5-6,3,14088.55
0-1-5-6,4,12820.45
0-1-5-6,5,11164.25
0-1-5-6,6,8107.450000000001
0-1-5-6,7,9627.075
0-1-5-7,1,10293.5
0-1-5-7,2,13266.25
0-1-5-7,3,12708.1
0-1-5-7,4,9756.0
0-1-5-7,5,11208.125
0-1-5-7,6,8726.825
0-1-5-7,7,7847.675
0-1-6-7,1,8444.275
0-1-6-7,2,12645.175000000001
0-1-6-7,3,12354.099999999999
0-1-6-7,4,8291.300000000001
0-1-6-7,5,7659.325
0-1-6-7,6,8386.349999999999
0-1-6-7,7,8531.95
0-2-3-4,1,9037.05
0-2-3-4,2,8316.400000000001
0-2-3-4,3,8273.224999999999
0-2-3-4,4,9281.75
0-2-3-4,5,9093.175
0-2-3-4,6,8656.75
0-2-3-4,7,9247.25
0-2-3-5,1,9029.199999999999
0-2-3-5,2,8208.15
0-2-3-5,3,8215.15
0-2-3-5,4,8874.275
0-2-3-5,5,8986.800000000001
0-2-3-5,6,9289.325
0-2-3-5,7,9072.375
0-2-3-6,1,7866.625000000001
0-2-3-6,2,8272.5
0-2-3-6,3,8059.0
0-2-3-6,4,9096.525000000001
0-2-3-6,5,8764.474999999999
0-2-3-6,6,8964.025000000001
0-2-3-6,7,9247.65
0-2-3-7,1,8446.5
0-2-3-7,2,7813.4
0-2-3-7,3,7731.75
0-2-3-7,4,7988.450000000001
0-2-3-7,5,8460.100000000002
0-2-3-7,6,9205.699999999999
0-2-3-7,7,8336.95
0-2-4-5,1,8913.675
0-2-4-5,2,8918.75
0-2-4-5,3,8781.2
0-2-4-5,4,8281.0
0-2-4-5,5,8215.075
0-2-4-5,6,9364.625
0-2-4-5,7,9397.425
0-2-4-6,1,11765.95
0-2-4-6,2,13981.975
0-2-4-6,3,13362.725
0-2-4-6,4,15377.55
0-2-4-6,5,12543.574999999999
0-2-4-6,6,13809.775
0-2-4-6,7,10798.125
0-2-4-7,1,13280.300000000001
0-2-4-7,2,16178.275
0-2-4-7,3,13900.975
0-2-4-7,4,14295.55
0-2-4-7,5,13718.224999999999
0-2-4-7,6,15995.275000000001
0-2-4-7,7,11144.599999999999
0-2-5-6,1,10262.199999999999
0-2-5-6,2,12975.875
0-2-5-6,3,12892.5
0-2-5-6,4,12685.1
0-2-5-6,5,12281.349999999999
0-2-5-6,6,13851.900000000001
0-2-5-6,7,14360.349999999999
0-2-5-7,1,11590.175000000001
0-2-5-7,2,14403.724999999999
0-2-5-7,3,13400.325
0-2-5-7,4,10733.075
0-2-5-7,5,12838.699999999999
0-2-5-7,6,13160.425
0-2-5-7,7,10523.15
0-2-6-7,1,9396.050000000001
0-2-6-7,2,15131.05
0-2-6-7,3,10890.175
0-2-6-7,4,8097.75
0-2-6-7,5,8504.3
0-2-6-7,6,12360.725
0-2-6-7,7,12520.45
0-3-4-5,1,8775.825
0-3-4-5,2,8090.1
0-3-4-5,3,7935.674999999999
0-3-4-5,4,8188.999999999999
0-3-4-5,5,8090.875
0-3-4-5,6,8989.725
0-3-4-5,7,9155.45
0-3-4-6,1,11627.125
0-3-4-6,2,11454.6
0-3-4-6,3,11191.099999999999
0-3-4-6,4,13750.2
0-3-4-6,5,12262.925
0-3-4-6,6,12776.375
0-3-4-6,7,9979.725
0-3-4-7,1,12074.224999999999
0-3-4-7,2,12104.575
0-3-4-7,3,11827.724999999999
0-3-4-7,4,12889.55
0-3-4-7,5,14199.724999999999
0-3-4-7,6,14001.05
0-3-4-7,7,10583.125
0-3-5-6,1,11078.624999999998
0-3-5-6,2,11083.275000000001
0-3-5-6,3,10864.65
0-3-5-6,4,11973.974999999999
0-3-5-6,5,11689.574999999999
0-3-5-6,6,13176.099999999999
0-3-5-6,7,12635.05
0-3-5-7,1,11021.375
0-3-5-7,2,11248.05
0-3-5-7,3,11059.8
0-3-5-7,4,9774.699999999999
0-3-5-7,5,10542.975000000002
0-3-5-7,6,11963.325
0-3-5-7,7,10592.050000000001
0-3-6-7,1,9346.05
0-3-6-7,2,12175.5
0-3-6-7,3,10750.8
0-3-6-7,4,8036.55
0-3-6-7,5,9026.025000000001
0-3-6-7,6,11550.1
0-3-6-7,7,12193.0
0-4-5-6,1,8773.85
0-4-5-6,2,9504.35
0-4-5-6,3,9423.25
0-4-5-6,4,8359.9
0-4-5-6,5,8082.2
0-4-5-6,6,9456.349999999999
0-4-5-6,7,9240.425
0-4-5-7,1,8623.025
0-4-5-7,2,9497.625
0-4-5-7,3,9414.225
0-4-5-7,4,7406.775
0-4-5-7,5,7590.125
0-4-5-7,6,8952.8
0-4-5-7,7,8812.175000000001
0-4-6-7,1,9363.575
0-4-6-7,2,14922.475
0-4-6-7,3,13489.75
0-4-6-7,4,9380.925
0-4-6-7,5,9211.1
0-4-6-7,6,11793.475
0-4-6-7,7,10643.725
0-5-6-7,1,9350.525
0-5-6-7,2,13899.525
0-5-6-7,3,13470.25
0-5-6-7,4,9150.175000000001
0-5-6-7,5,9037.15
0-5-6-7,6,10720.625
0-5-6-7,7,11360.45
1-2-3-4,1,8602.925
1-2-3-4,2,9217.125
1-2-3-4,3,9508.225
1-2-3-4,4,9102.875
1-2-3-4,5,9400.925
1-2-3-4,6,7615.875
1-2-3-4,7,9121.025
1-2-3-5,1,8388.35
1-2-3-5,2,8922.775000000001
1-2-3-5,3,9254.449999999999
1-2-3-5,4,8972.974999999999
1-2-3-5,5,8997.724999999999
1-2-3-5,6,9116.675
1-2-3-5,7,9423.875
1-2-3-6,1,8040.799999999999
1-2-3-6,2,9132.95
1-2-3-6,3,9439.375
1-2-3-6,4,9295.125
1-2-3-6,5,9348.025
1-2-3-6,6,7883.225
1-2-3-6,7,9055.35
1-2-3-7,1,7977.625
1-2-3-7,2,8617.725
1-2-3-7,3,8913.15
1-2-3-7,4,8197.175
1-2-3-7,5,8570.75
1-2-3-7,6,9076.45
1-2-3-7,7,9342.775000000001
1-2-4-5,1,7674.525000000001
1-2-4-5,2,9199.7
1-2-4-5,3,9279.375
1-2-4-5,4,9375.224999999999
1-2-4-5,5,9296.025
1-2-4-5,6,9408.449999999999
1-2-4-5,7,8959.625
1-2-4-6,1,11254.575
1-2-4-6,2,15265.675
1-2-4-6,3,15593.675
1-2-4-6,4,16764.375
1-2-4-6,5,12903.15
1-2-4-6,6,11403.15
1-2-4-6,7,12663.475
1-2-4-7,1,11034.325
1-2-4-7,2,13972.1
1-2-4-7,3,15016.7
1-2-4-7,4,14813.0
1-2-4-7,5,15111.375
1-2-4-7,6,14773.199999999999
1-2-4-7,7,13858.224999999999
1-2-5-6,1,10785.925
1-2-5-6,2,14185.05
1-2-5-6,3,14341.349999999999
1-2-5-6,4,14745.85
1-2-5-6,5,13654.275000000001
1-2-5-6,6,12513.525
1-2-5-6,7,14591.925
1-2-5-7,1,10562.85
1-2-5-7,2,12297.574999999999
1-2-5-7,3,12270.675000000001
1-2-5-7,4,11157.3
1-2-5-7,5,11604.400000000001
1-2-5-7,6,13095.45
1-2-5-7,7,13580.575
1-2-6-7,1,8859.05
1-2-6-7,2,13704.05
1-2-6-7,3,10920.6
1-2-6-7,4,8368.15
1-2-6-7,5,8439.425000000001
1-2-6-7,6,12968.324999999999
1-2-6-7,7,14307.5
1-3-4-5,1,8836.7
1-3-4-5,2,9192.175000000001
1-3-4-5,3,8912.6
1-3-4-5,4,9140.525
1-3-4-5,5,9251.15
1-3-4-5,6,9273.675
1-3-4-5,7,9022.825
1-3-4-6,1,12702.05
1-3-4-6,2,14558.824999999999
1-3-4-6,3,14515.349999999999
1-3-4-6,4,14911.975000000002
1-3-4-6,5,13746.675
1-3-4-6,6,10902.5
1-3-4-6,7,11332.224999999999
1-3-4-7,1,11427.250000000002
1-3-4-7,2,12585.75
1-3-4-7,3,12477.099999999999
1-3-4-7,4,11174.75
1-3-4-7,5,12644.149999999998
1-3-4-7,6,13814.15
1-3-4-7,7,13311.874999999998
1-3-5-6,1,11842.050000000001
1-3-5-6,2,13747.75
1-3-5-6,3,13409.05
1-3-5-6,4,13859.625
1-3-5-6,5,13649.275000000001
1-3-5-6,6,12123.75
1-3-5-6,7,14127.025000000001
1-3-5-7,1,10302.900000000001
1-3-5-7,2,10376.25
1-3-5-7,3,10571.65
1-3-5-7,4,9457.425000000001
1-3-5-7,5,9804.675
1-3-5-7,6,12194.0
1-3-5-7,7,11454.875
1-3-6-7,1,9020.5
1-3-6-7,2,12721.15
1-3-6-7,3,12612.95
1-3-6-7,4,7923.55
1-3-6-7,5,8815.125
1-3-6-7,6,12445.825
1-3-6-7,7,13208.400000000001
1-4-5-6,1,8290.3
1-4-5-6,2,9437.7
1-4-5-6,3,9381.824999999999
1-4-5-6,4,9458.3
1-4-5-6,5,9164.449999999999
1-4-5-6,6,9487.65
1-4-5-6,7,9332.275000000001
1-4-5-7,1,8724.05
1-4-5-7,2,9449.0
1-4-5-7,3,9448.55
1-4-5-7,4,8081.6
1-4-5-7,5,9373.0
1-4-5-7,6,9384.075
1-4-5-7,7,8226.275
1-4-6-7,1,8836.325
1-4-6-7,2,14997.65
1-4-6-7,3,14780.525
1-4-6-7,4,9458.125
1-4-6-7,5,9120.550000000001
1-4-6-7,6,12872.125
1-4-6-7,7,13916.275
1-5-6-7,1,8655.1
1-5-6-7,2,14058.975
1-5-6-7,3,14047.525
1-5-6-7,4,9246.75
1-5-6-7,5,8878.05
1-5-6-7,6,12392.1
1-5-6-7,7,14031.025
2-3-4-5,1,5711.275000000001
2-3-4-5,2,5742.65
2-3-4-5,3,5625.6
2-3-4-5,4,5794.125
2-3-4-5,5,5712.025
2-3-4-5,6,6656.55
2-3-4-5,7,7713.625
2-3-4-6,1,7728.575
2-3-4-6,2,8068.5
2-3-4-6,3,8029.625
2-3-4-6,4,8032.674999999999
2-3-4-6,5,7723.325000000001
2-3-4-6,6,9214.55
2-3-4-6,7,8332.325
2-3-4-7,1,7982.475
2-3-4-7,2,8597.75
2-3-4-7,3,8395.775000000001
2-3-4-7,4,8033.65
2-3-4-7,5,8447.375
2-3-4-7,6,9295.825
2-3-4-7,7,9197.75
2-3-5-6,1,7606.049999999999
2-3-5-6,2,7694.675
2-3-5-6,3,7699.950000000001
2-3-5-6,4,7739.625
2-3-5-6,5,7433.425000000001
2-3-5-6,6,9244.824999999999
2-3-5-6,7,9250.75
2-3-5-7,1,7883.799999999999
2-3-5-7,2,8398.775000000001
2-3-5-7,3,8243.675
2-3-5-7,4,7778.925
2-3-5-7,5,8212.95
2-3-5-7,6,9215.45
2-3-5-7,7,9209.425
2-3-6-7,1,7277.0
2-3-6-7,2,8399.95
2-3-6-7,3,8016.425
2-3-6-7,4,7557.450000000001
2-3-6-7,5,7890.775000000001
2-3-6-7,6,9161.475
2-3-6-7,7,9053.075
2-4-5-6,1,8753.55
2-4-5-6,2,8723.975
2-4-5-6,3,9273.05
2-4-5-6,4,9177.475
2-4-5-6,5,9179.449999999999
2-4-5-6,6,9215.5
2-4-5-6,7,9313.35
2-4-5-7,1,8018.974999999999
2-4-5-7,2,9137.025
2-4-5-7,3,9247.125
2-4-5-7,4,8052.1
2-4-5-7,5,9102.075
2-4-5-7,6,9083.675
2-4-5-7,7,8889.0
2-4-6-7,1,9271.3
2-4-6-7,2,14146.325
2-4-6-7,3,11271.975
2-4-6-7,4,9486.7
2-4-6-7,5,9504.899999999998
2-4-6-7,6,14228.724999999999
2-4-6-7,7,12675.725
2-5-6-7,1,9218.75
2-5-6-7,2,13329.55
2-5-6-7,3,11482.224999999999
2-5-6-7,4,9277.45
2-5-6-7,5,9324.2
2-5-6-7,6,12909.675
2-5-6-7,7,13065.275000000001
3-4-5-6,1,8219.875
3-4-5-6,2,7700.4
3-4-5-6,3,7232.674999999999
3-4-5-6,4,7883.85
3-4-5-6,5,7860.475
3-4-5-6,6,8721.150000000001
3-4-5-6,7,8615.45
3-4-5-7,1,8470.1
3-4-5-7,2,8659.45
3-4-5-7,3,8446.575
3-4-5-7,4,7373.75
3-4-5-7,5,8831.125
3-4-5-7,6,9106.6
3-4-5-7,7,8592.75
3-4-6-7,1,8986.625
3-4-6-7,2,12843.275
3-4-6-7,3,12155.875
3-4-6-7,4,9413.675000000001
3-4-6-7,5,9400.3
3-4-6-7,6,13881.675000000001
3-4-6-7,7,12672.625
3-5-6-7,1,8829.225
3-5-6-7,2,12390.725
3-5-6-7,3,11915.95
3-5-6-7,4,9194.375
3-5-6-7,5,8897.725
3-5-6-7,6,13034.325
3-5-6-7,7,13346.875
4-5-6-7,1,6320.875
4-5-6-7,2,8334.45
4-5-6-7,3,8761.0
4-5-6-7,4,8237.575
4-5-6-7,5,9392.2
4-5-6-7,6,7977.275
4-5-6-7,7,7631.549999999999
