Sockets\Mem_Nodes,0,1,2,3,4,5,6,7
0-1-2-3,8807.93333333,8325.26666667,8463.46666667,9595.66666667,9479.93333333,5179.9,6417.96666667
0-1-2-4,11206.2333333,11721.1666667,15105.5333333,15132.3333333,11205.9666667,7907.23333333,7908.6
0-1-2-5,11188.2666667,12155.4333333,14864.9,13080.8,12342.9333333,9349.83333333,8875.93333333
0-1-2-6,9834.83333333,11937.7666667,13511.7666667,16186.6666667,12054.0666667,8408.3,9714.33333333
0-1-2-7,10312.5,12028.3666667,12850.1666667,13039.6666667,13853.7,9423.03333333,8663.06666667
0-1-3-4,11554.5333333,12804.1333333,11742.5666667,12336.5,11288.3,7571.73333333,7857.93333333
0-1-3-5,11275.9333333,11692.0,12365.0333333,9710.43333333,10916.3666667,9194.53333333,8816.76666667
0-1-3-6,10797.9666667,12762.8,12432.6,14918.4666667,12733.2666667,8269.5,9386.1
0-1-3-7,9582.13333333,12040.5333333,10865.5666667,12089.7,14059.3333333,9325.8,8540.86666667
0-1-4-5,8459.36666667,9564.13333333,9304.7,8319.26666667,8144.16666667,8436.56666667,8025.46666667
0-1-4-6,11240.9333333,13797.4333333,15185.4,15793.0,10212.4333333,8423.33333333,8315.13333333
0-1-4-7,11074.5,13676.5333333,14424.8333333,13027.9666667,11195.9333333,9370.73333333,7686.53333333
0-1-5-6,10992.6333333,14017.7666667,14132.7,12924.7666667,11189.1333333,8158.66666667,9626.7
0-1-5-7,10337.4666667,13276.3,12807.1,9844.8,11310.8666667,8717.43333333,7874.36666667
0-1-6-7,8472.9,12651.9666667,12364.9,8309.66666667,7674.33333333,8425.33333333,8585.3
0-2-3-4,9008.06666667,8361.63333333,8334.26666667,9272.83333333,9103.5,8568.5,9243.63333333
0-2-3-5,8999.93333333,8239.2,8265.46666667,8885.9,8989.16666667,9258.73333333,9033.0
0-2-3-6,7863.46666667,8309.73333333,8103.73333333,9100.03333333,8761.83333333,8983.63333333,9265.43333333
0-2-3-7,8453.96666667,7885.2,7784.5,7971.03333333,8465.26666667,9141.46666667,8431.66666667
0-2-4-5,8924.46666667,8964.36666667,8823.53333333,8340.66666667,8279.73333333,9376.8,9406.9
0-2-4-6,11836.5333333,14129.6,13508.3666667,15578.2,12594.3333333,13989.0,10819.5666667
0-2-4-7,13326.1666667,16330.2,13935.3666667,14349.9,13852.4333333,16007.3333333,11289.9666667
0-2-5-6,10284.6333333,13055.9,12977.2666667,12815.5333333,12394.7333333,13936.8,14379.3666667
0-2-5-7,11596.1,14431.5333333,13435.8333333,10849.7666667,12937.0666667,13083.2,10596.7
0-2-6-7,9396.83333333,15269.2666667,10881.7666667,8132.83333333,8507.0,12479.6333333,12623.7666667
0-3-4-5,8761.6,8143.33333333,7971.63333333,8229.6,8148.2,8956.5,9144.16666667
0-3-4-6,11668.7666667,11534.6,11218.0,13811.2666667,12344.5,12889.6,10006.1
0-3-4-7,12098.0,12181.9,11918.2,13035.5666667,14445.8333333,13984.5666667,10620.9
0-3-5-6,11121.5666667,11175.0,10976.0,12041.5333333,11724.0666667,13208.1333333,12647.6666667
0-3-5-7,11117.8333333,11349.6333333,11106.3,9799.6,10605.7666667,11651.6666667,10715.5333333
0-3-6-7,9344.23333333,12292.6666667,10798.6666667,8014.93333333,9043.83333333,11656.7666667,12277.5
