processor,node,bw
0-1-2-3,0,4628.049999999999
0-1-2-3,1,4300.825
0-1-2-3,2,6590.9
0-1-2-3,3,6170.950000000001
0-1-2-3,4,6922.975
0-1-2-3,5,5623.6
0-1-2-3,6,2845.4
0-1-2-3,7,3379.325
0-1-2-4,0,7371.175
0-1-2-4,1,5700.700000000001
0-1-2-4,2,6649.5
0-1-2-4,3,6211.225
0-1-2-4,4,7483.200000000001
0-1-2-4,5,5329.675
0-1-2-4,6,4096.125
0-1-2-4,7,3920.15
0-1-2-5,0,6870.975
0-1-2-5,1,5393.299999999999
0-1-2-5,2,7102.675
0-1-2-5,3,5962.625
0-1-2-5,4,7050.25
0-1-2-5,5,6087.475
0-1-2-5,6,4769.275
0-1-2-5,7,4782.625
0-1-2-6,0,7387.275
0-1-2-6,1,5411.950000000001
0-1-2-6,2,6593.225
0-1-2-6,3,6380.225
0-1-2-6,4,6836.9
0-1-2-6,5,5311.625
0-1-2-6,6,4205.75
0-1-2-6,7,4772.375
0-1-2-7,0,6007.425
0-1-2-7,1,5702.175
0-1-2-7,2,6806.775000000001
0-1-2-7,3,6349.049999999999
0-1-2-7,4,5636.525000000001
0-1-2-7,5,5582.6
0-1-2-7,6,4663.474999999999
0-1-2-7,7,4801.0
0-1-3-4,0,5254.025
0-1-3-4,1,7174.55
0-1-3-4,2,6220.575
0-1-3-4,3,6680.224999999999
0-1-3-4,4,7495.075000000001
0-1-3-4,5,5326.325
0-1-3-4,6,3826.625
0-1-3-4,7,3918.075
0-1-3-5,0,4752.9
0-1-3-5,1,6269.900000000001
0-1-3-5,2,5986.6
0-1-3-5,3,6756.15
0-1-3-5,4,7050.975
0-1-3-5,5,6572.975
0-1-3-5,6,4714.275
0-1-3-5,7,4786.925
0-1-3-6,0,5276.424999999999
0-1-3-6,1,5025.9
0-1-3-6,2,6226.750000000001
0-1-3-6,3,6586.099999999999
0-1-3-6,4,6828.675
0-1-3-6,5,5217.425
0-1-3-6,6,4496.325
0-1-3-6,7,4410.4
0-1-3-7,0,5799.575
0-1-3-7,1,7214.225
0-1-3-7,2,6212.825
0-1-3-7,3,6572.950000000001
0-1-3-7,4,5634.125
0-1-3-7,5,6138.275000000001
0-1-3-7,6,4507.049999999999
0-1-3-7,7,4766.5
0-1-4-5,0,4654.950000000001
0-1-4-5,1,4070.5
0-1-4-5,2,6465.625
0-1-4-5,3,6446.325000000001
0-1-4-5,4,7577.775
0-1-4-5,5,5470.875
0-1-4-5,6,4792.9
0-1-4-5,7,3778.975
0-1-4-6,0,7531.475
0-1-4-6,1,5668.0
0-1-4-6,2,6430.35
0-1-4-6,3,6143.275
0-1-4-6,4,7227.425
0-1-4-6,5,5015.55
0-1-4-6,6,4595.85
0-1-4-6,7,4402.825000000001
0-1-4-7,0,6560.924999999999
0-1-4-7,1,7379.575000000001
0-1-4-7,2,6444.35
0-1-4-7,3,6154.924999999999
0-1-4-7,4,6048.1
0-1-4-7,5,5275.425
0-1-4-7,6,4681.1
0-1-4-7,7,4307.049999999999
0-1-5-6,0,6702.900000000001
0-1-5-6,1,5364.475
0-1-5-6,2,6421.249999999999
0-1-5-6,3,6155.975
0-1-5-6,4,6882.075000000001
0-1-5-6,5,5562.349999999999
0-1-5-6,6,4789.325
0-1-5-6,7,4678.299999999999
0-1-5-7,0,5649.925
0-1-5-7,1,6090.124999999999
0-1-5-7,2,6704.475
0-1-5-7,3,6166.475
0-1-5-7,4,5435.075
0-1-5-7,5,6553.599999999999
0-1-5-7,6,4852.950000000001
0-1-5-7,7,4839.4
0-1-6-7,0,6573.6
0-1-6-7,1,4257.6
0-1-6-7,2,6441.275
0-1-6-7,3,5655.1
0-1-6-7,4,4067.7999999999997
0-1-6-7,5,3693.925
0-1-6-7,6,4651.175
0-1-6-7,7,4303.225
0-2-3-4,0,4499.85
0-2-3-4,1,4722.775
0-2-3-4,2,7662.325000000001
0-2-3-4,3,7424.875
0-2-3-4,4,7512.525
0-2-3-4,5,5464.725
0-2-3-4,6,4226.875
0-2-3-4,7,4763.375
0-2-3-5,0,4436.225
0-2-3-5,1,4547.174999999999
0-2-3-5,2,7827.525
0-2-3-5,3,6408.325
0-2-3-5,4,7063.575
0-2-3-5,5,6993.25
0-2-3-5,6,4201.825
0-2-3-5,7,4262.825000000001
0-2-3-6,0,4503.05
0-2-3-6,1,4298.35
0-2-3-6,2,7653.950000000001
0-2-3-6,3,6661.65
0-2-3-6,4,6394.2
0-2-3-6,5,5545.9
0-2-3-6,6,4563.1
0-2-3-6,7,4715.975
0-2-3-7,0,4286.025
0-2-3-7,1,4718.5
0-2-3-7,2,7895.525
0-2-3-7,3,6671.375
0-2-3-7,4,5625.775
0-2-3-7,5,6513.974999999999
0-2-3-7,6,4358.275
0-2-3-7,7,4309.3
0-2-4-5,0,4098.174999999999
0-2-4-5,1,4341.674999999999
0-2-4-5,2,7599.175
0-2-4-5,3,5974.725
0-2-4-5,4,7609.25
0-2-4-5,5,6068.125
0-2-4-5,6,6413.275
0-2-4-5,7,4786.975
0-2-4-6,0,7120.375
0-2-4-6,1,5103.375
0-2-4-6,2,7520.675
0-2-4-6,3,6355.575
0-2-4-6,4,7256.25
0-2-4-6,5,5537.6
0-2-4-6,6,7238.700000000001
0-2-4-6,7,5114.325
0-2-4-7,0,7059.65
0-2-4-7,1,5516.9
0-2-4-7,2,7509.650000000001
0-2-4-7,3,6355.6
0-2-4-7,4,6097.625
0-2-4-7,5,5452.174999999999
0-2-4-7,6,6911.25
0-2-4-7,7,5462.025
0-2-5-6,0,6406.425
0-2-5-6,1,4528.799999999999
0-2-5-6,2,7624.099999999999
0-2-5-6,3,6129.825000000001
0-2-5-6,4,6910.9
0-2-5-6,5,5981.8
0-2-5-6,6,7114.575000000001
0-2-5-6,7,4827.575
0-2-5-7,0,6633.2
0-2-5-7,1,5366.8
0-2-5-7,2,7859.85
0-2-5-7,3,6134.025
0-2-5-7,4,5429.05
0-2-5-7,5,6674.5
0-2-5-7,6,6007.174999999999
0-2-5-7,7,6405.799999999999
0-2-6-7,0,6958.075
0-2-6-7,1,4769.05
0-2-6-7,2,7538.05
0-2-6-7,3,5423.174999999999
0-2-6-7,4,4097.0
0-2-6-7,5,4155.924999999999
0-2-6-7,6,7440.525
0-2-6-7,7,5178.8
0-3-4-5,0,4061.1
0-3-4-5,1,4561.349999999999
0-3-4-5,2,6995.724999999999
0-3-4-5,3,6746.075
0-3-4-5,4,7614.075000000001
0-3-4-5,5,6708.775
0-3-4-5,6,5718.874999999999
0-3-4-5,7,4671.700000000001
0-3-4-6,0,6057.525
0-3-4-6,1,4706.375
0-3-4-6,2,7082.675
0-3-4-6,3,6731.025
0-3-4-6,4,7199.65
0-3-4-6,5,5450.525
0-3-4-6,6,6528.324999999999
0-3-4-6,7,4223.35
0-3-4-7,0,5914.6
0-3-4-7,1,6912.000000000001
0-3-4-7,2,7086.95
0-3-4-7,3,6729.225
0-3-4-7,4,5961.475
0-3-4-7,5,6398.499999999999
0-3-4-7,6,6122.4
0-3-4-7,7,4861.8
0-3-5-6,0,5538.025000000001
0-3-5-6,1,4466.425
0-3-5-6,2,6946.425
0-3-5-6,3,6800.025000000001
0-3-5-6,4,6882.225
0-3-5-6,5,6338.975
0-3-5-6,6,6697.275
0-3-5-6,7,4497.0
0-3-5-7,0,5579.725
0-3-5-7,1,6144.05
0-3-5-7,2,7241.924999999999
0-3-5-7,3,6822.949999999999
0-3-5-7,4,5453.875
0-3-5-7,5,6882.674999999999
