processor,node,bw
0,0,17931.515
0,1,9680.735
0,2,7575.115
0,3,6626.855
0,4,5212.37
0,5,5132.13
0,6,5311.31
0,7,3611.8200000000006
1,0,9685.665
1,1,18215.797499999997
1,2,6630.8075
1,3,7563.3
1,4,5169.87
1,5,5099.6175
1,6,3611.8199999999997
1,7,5268.5975
2,0,5175.5225
2,1,3564.9
2,2,18347.547499999997
2,3,9650.05
2,4,5406.339999999999
2,5,7712.092499999999
2,6,5271.275
2,7,5265.7074999999995
3,0,3561.075
3,1,5219.9349999999995
3,2,9685.07
3,3,18321.75
3,4,5263.03
3,5,7655.227499999999
3,6,3484.3624999999997
3,7,3508.7149999999997
4,0,5217.4275
4,1,5263.8375
4,2,5363.075
4,3,5323.507500000001
4,4,18295.527499999997
4,5,9650.5175
4,6,7608.945000000001
4,7,3536.5950000000007
5,0,3484.6600000000003
5,1,3486.275
5,2,7704.145
5,3,5326.2275
5,4,9683.3275
5,5,18461.575
5,6,6641.2625
5,7,5170.295
6,0,7638.27
6,1,3587.0849999999996
6,2,5212.285
6,3,5136.04
6,4,5220.402499999999
6,5,3570.8925
6,6,18133.39
6,7,9679.715
7,0,6688.0125
7,1,5269.0225
7,2,7608.775
7,3,6408.065
7,4,3562.2225000000003
7,5,5176.7125
7,6,9684.984999999999
7,7,18343.68
