processor,node,bw
0-1,1,41383.200000000004
0-1,2,32046.96
0-1,3,33326.240000000005
0-2,1,30842.319999999996
0-2,2,33898.240000000005
0-2,3,34996.240000000005
0-3,1,30007.76
0-3,2,28939.2
0-3,3,40590.48000000001
1-2,1,31224.4
1-2,2,29503.28
1-2,3,27174.240000000005
1-3,1,31258.240000000005
1-3,2,30499.2
1-3,3,33810.159999999996
2-3,1,27655.36
2-3,2,31724.559999999998
2-3,3,33739.840000000004
