Sockets\Mem_Nodes,0,1,2,3
0-1,12932.25,10014.675,10414.45
0-2,9638.224999999999,10593.2,10936.325
0-3,9377.425,9043.5,12684.525000000001
1-2,9757.625,9219.775,8491.95
1-3,9768.2,9531.0,10565.675
2-3,8642.3,9913.925,10543.7
