Sockets\Mem_Nodes,0,1,2,3
0-1,12804.125,10214.724999999999,9432.425000000001
0-2,10833.9,10586.7,10998.025
0-3,9410.4,9117.099999999999,12738.65
1-2,8805.075,9356.6,8467.075
1-3,9516.775,9572.125,10680.35
2-3,8748.575,9904.849999999999,10488.025
