processor,node,bw
0-1,1,40662.35
0-1,2,29732.975
0-1,3,29298.7
0-2,1,31092.64
0-2,2,33095.5975
0-2,3,31414.3225
0-3,1,26971.595
0-3,2,27312.635
0-3,3,40843.0925
1-2,1,27847.105
1-2,2,28000.225
1-2,3,26859.655
1-3,1,30853.68
1-3,2,30635.3825
1-3,3,31438.175
2-3,1,27842.5375
2-3,2,29806.5625
2-3,3,31257.07
