processor,node,bw
0,0,16475.649999999998
0,1,3045.975
0,2,2633.8500000000004
0,3,3078.95
1,0,3119.05
1,1,16488.975000000002
1,2,3144.3999999999996
1,3,2623.7250000000004
2,0,2616.35
2,1,3139.3999999999996
2,2,16501.1
2,3,3128.425
3,0,3084.575
3,1,2613.95
3,2,3057.6000000000004
3,3,16396.275
