Sockets\Mem_Nodes,0,1,2,3
0-1,13882.474999999999,10362.625,10691.15
0-2,10814.375,10815.675,10970.275000000001
0-3,9453.15,9591.45,13056.125
1-2,9635.7,9780.5,9361.95
1-3,10716.025,10658.0,10846.1
2-3,9701.225,10296.775,10585.65
