0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1,711.432,711.436,708.914,708.913,708.948,710.04,708.947,710.04,727.381,725.004,725.005,722.002,722.004,722.005,722.001,724.433,789.81,803.792,808.986,802.704,794.237,798.412,789.809,789.81,810.988,810.985,794.888,790.862,776.35,784.836,781.061,776.352,832.228,840.207,820.536,826.484,794.267,814.451,794.273,814.449,727.825,729.315,737.598,725.279,725.278,729.314,727.825,733.373,819.985,803.72,798.952,802.53,803.7,809.006,798.959,798.959,722.851,722.851,719.367,726.325,722.848,722.85,719.365,722.852
2,813.296,814.262,809.293,809.297,809.292,819.47,813.295,813.295,823.041,823.04,823.057,823.059,823.018,829.169,823.055,818.397,805.191,808.216,808.221,808.224,808.688,810.419,805.191,835.721,805.727,804.509,826.649,810.036,802.394,804.534,805.73,805.729,813.81,804.431,804.806,813.806,804.54,805.067,813.805,817.474,803.819,801.413,803.817,812.802,803.821,803.82,800.773,802.38,802.61,802.613,810.822,802.598,802.61,810.211,802.601,802.602,801.848,801.854,809.424,805.316,798.966,801.859,801.863,798.969
3,760.644,755.898,763.982,759.819,759.511,756.577,755.894,756.58,763.652,759.512,759.512,775.656,759.509,764.489,763.985,759.509,763.793,775.149,768.486,775.152,770.883,775.014,763.793,775.148,772.58,789.121,769.128,776.382,791.257,775.15,775.123,771.155,764.663,760.554,763.39,759.509,764.694,768.197,764.105,764.666,760.043,755.979,753.518,753.52,753.102,753.519,756.202,753.101,759.782,769.483,764.293,756.614,756.612,756.61,760.472,756.569,768.376,764.62,769.957,772.911,768.758,773.628,790.926,784.554
4,763.336,771.282,776.547,776.547,786.434,786.429,763.336,776.547,763.563,751.955,756.939,755.988,756.938,754.016,751.955,760.286,768.732,770.739,774.965,770.237,769.158,789.215,779.679,768.729,764.152,764.154,762.187,764.151,768.124,764.15,791.135,791.135,919.148,900.751,943.499,907.684,900.752,900.755,900.751,907.685,751.925,755.389,754.211,748.075,748.073,750.932,750.939,750.939,897.887,897.886,897.875,891.641,891.635,897.884,891.639,891.637,732.179,732.177,732.178,732.181,732.18,732.181,732.176,734.854
5,760.36,757.376,754.645,751.96,757.399,754.645,754.612,757.391,808.889,784.756,784.758,788.918,780.097,784.763,780.097,784.763,790.989,786.506,819.953,806.139,779.794,779.794,784.167,779.771,770.095,766.863,773.983,766.34,766.341,763.011,765.691,765.303,774.169,773.725,774.171,774.169,778.352,793.068,778.393,773.726,782.255,784.166,784.166,784.163,779.795,779.795,800.629,795.547,757.614,760.468,761.154,763.89,758.758,760.466,758.275,761.724,770.775,770.776,768.894,770.776,770.776,770.776,768.893,775.193
