0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
1,841.758,838.35,840.208,839.74,838.236,838.236,839.162,838.246,842.808,844.073,848.016,848.016,842.865,842.951,845.343,845.342,854.413,973.351,843.576,871.635,845.285,845.31,844.322,847.467,894.059,894.005,844.449,850.857,858.914,858.915,844.447,851.952,838.264,839.151,836.94,853.307,837.68,836.941,841.69,842.73,839.321,839.32,847.292,842.991,842.993,839.32,839.32,841.71
2,809.059,805.668,805.668,806.876,809.06,805.668,807.936,805.862,863.611,861.986,863.612,863.612,861.986,891.525,882.845,882.845,847.307,848.451,858.974,853.048,845.2,840.946,867.328,840.945,819.519,805.838,808.976,857.984,807.928,806.871,804.916,811.3,800.763,800.763,800.761,800.761,801.631,801.629,800.76,807.699,800.387,800.387,799.621,798.917,799.621,798.917,799.623,811.636
3,797.163,799.59,796.172,795.42,795.417,794.646,795.422,794.645,803.954,803.954,800.119,801.433,800.119,801.401,802.622,803.954,798.769,815.039,799.996,801.33,799.996,799.996,798.769,798.769,794.947,795.697,794.327,796.639,795.574,795.696,794.329,794.329,801.391,800.121,808.116,808.116,797.13,799.051,884.009,797.084,810.778,812.212,797.118,798.074,799.549,802.575,797.755,798.602
4,813.711,814.34,814.904,813.167,816.407,813.915,813.928,813.927,818.841,817.508,818.839,820.127,818.841,898.083,817.541,817.543,814.612,814.975,814.746,814.823,944.509,814.823,818.744,817.544,814.589,821.032,816.381,814.593,818.472,824.081,815.957,814.736,815.953,817.156,813.981,814.673,817.241,814.824,814.673,814.823,814.84,813.729,813.196,812.362,813.197,812.907,812.363,813.197
5,792.103,799.042,794.031,793.148,792.103,793.155,793.156,799.041,795.241,795.419,797.524,796.927,798.69,806.534,801.188,795.318,813.701,877.302,813.701,856.703,884.704,806.402,869.115,806.403,795.048,799.042,795.852,799.796,827.884,813.701,804.981,804.98,792.259,790.507,791.409,793.114,790.508,795.313,801.083,790.507,786.791,786.79,786.789,786.789,786.791,787.518,787.52,787.518
