pointer size (bytes),cache line size (bytes),page size (bytes),chain size (bytes),thread size (bytes),test size (bytes),chains per thread,number of threads,iterations,loop length,prefetch hint,experiments,access pattern,stride,numa placement,offset or mask,numa domains,domain map,operations per chain,total operations,elapsed time (seconds),elapsed time (timer ticks),clock resolution (ns),memory latency (ns),memory bandwidth (MB/s)
8,64,4096,65536,65536,65536,1,1,4047,2500,t1,5,random,1,local,0,1,"0:0",1024,1024,1.000,44741521,22.35,241.32,265.211
8,64,4096,65536,65536,65536,1,1,4047,2500,t2,5,random,1,local,0,1,"0:0",1024,1024,1.000,44749414,22.35,241.36,265.164
8,64,4096,65536,65536,65536,1,1,4047,2500,t2,5,random,1,local,0,1,"0:0",1024,1024,1.000,44743122,22.35,241.33,265.201
8,64,4096,65536,65536,65536,1,1,4047,2500,t2,5,random,1,local,0,1,"0:0",1024,1024,1.000,44746527,22.35,241.34,265.181
8,64,4096,65536,65536,65536,1,1,4047,2500,t2,5,random,1,local,0,1,"0:0",1024,1024,1.000,44742421,22.35,241.32,265.205
8,64,4096,65536,65536,65536,1,1,4047,2500,t2,5,random,1,local,0,1,"0:0",1024,1024,1.000,44749107,22.35,241.36,265.166
8,64,4096,65536,65536,65536,1,1,4047,2500,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,40528347,24.68,241.36,265.160
8,64,4096,65536,65536,65536,1,1,4047,2500,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,40529722,24.68,241.37,265.151
8,64,4096,65536,65536,65536,1,1,4047,2500,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,40526044,24.68,241.35,265.175
8,64,4096,65536,65536,65536,1,1,4047,2500,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,40522504,24.68,241.33,265.198
8,64,4096,65536,65536,65536,1,1,4047,2500,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,40525851,24.68,241.35,265.176
8,64,4096,65536,65536,65536,1,1,4047,2500,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45695709,21.89,241.33,265.198
8,64,4096,65536,65536,65536,1,1,4047,2500,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45699901,21.89,241.35,265.173
8,64,4096,65536,65536,65536,1,1,4047,2500,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45696866,21.89,241.34,265.191
8,64,4096,65536,65536,65536,1,1,4047,2500,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45703762,21.89,241.37,265.151
8,64,4096,65536,65536,65536,1,1,4047,2500,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.006,45946613,21.89,242.65,263.749
8,64,4096,65536,65536,65536,1,1,4047,2500,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45699783,21.89,241.35,265.174
8,64,4096,65536,65536,65536,1,1,4047,2500,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45698249,21.89,241.34,265.183
8,64,4096,65536,65536,65536,1,1,4047,2500,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45697915,21.89,241.34,265.185
8,64,4096,65536,65536,65536,1,1,4047,2500,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45698057,21.89,241.34,265.184
8,64,4096,65536,65536,65536,1,1,4047,2500,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.000,45694529,21.89,241.32,265.205
8,64,4096,65536,65536,65536,1,1,4047,2500,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44748319,22.35,241.35,265.170
8,64,4096,65536,65536,65536,1,1,4047,2500,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44741745,22.35,241.32,265.209
8,64,4096,65536,65536,65536,1,1,4047,2500,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44750044,22.35,241.36,265.160
8,64,4096,65536,65536,65536,1,1,4047,2500,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44744420,22.35,241.33,265.194
8,64,4096,65536,65536,65536,1,1,4047,2500,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44746608,22.35,241.35,265.181
8,64,4096,65536,65536,65536,1,1,4047,2500,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44745411,22.35,241.34,265.188
8,64,4096,65536,65536,65536,1,1,4047,2500,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44744075,22.35,241.33,265.196
8,64,4096,65536,65536,65536,1,1,4047,2500,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44745104,22.35,241.34,265.189
8,64,4096,65536,65536,65536,1,1,4047,2500,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44744641,22.35,241.33,265.192
8,64,4096,65536,65536,65536,1,1,4047,2500,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44745103,22.35,241.34,265.189
8,64,4096,262144,262144,262144,1,1,32051,0,none,5,random,1,local,0,1,"0:0",4096,4096,1.000,44742155,22.35,7.62,8401.430
8,64,4096,262144,262144,262144,1,1,32051,0,none,5,random,1,local,0,1,"0:0",4096,4096,1.000,44745586,22.35,7.62,8400.786
8,64,4096,262144,262144,262144,1,1,32051,0,none,5,random,1,local,0,1,"0:0",4096,4096,1.000,44744488,22.35,7.62,8400.992
8,64,4096,262144,262144,262144,1,1,32051,0,none,5,random,1,local,0,1,"0:0",4096,4096,1.000,44742554,22.35,7.62,8401.355
8,64,4096,262144,262144,262144,1,1,32051,0,none,5,random,1,local,0,1,"0:0",4096,4096,1.000,44745469,22.35,7.62,8400.808
8,64,4096,262144,262144,262144,1,1,25952,0,nta,5,random,1,local,0,1,"0:0",4096,4096,1.000,44737138,22.35,9.41,6803.481
8,64,4096,262144,262144,262144,1,1,25952,0,nta,5,random,1,local,0,1,"0:0",4096,4096,1.003,44859675,22.35,9.43,6784.897
8,64,4096,262144,262144,262144,1,1,25952,0,nta,5,random,1,local,0,1,"0:0",4096,4096,1.003,44859208,22.35,9.43,6784.968
8,64,4096,262144,262144,262144,1,1,25952,0,nta,5,random,1,local,0,1,"0:0",4096,4096,1.003,44863205,22.35,9.43,6784.363
8,64,4096,262144,262144,262144,1,1,25952,0,nta,5,random,1,local,0,1,"0:0",4096,4096,1.002,44806795,22.35,9.42,6792.904
8,64,4096,262144,262144,262144,1,1,32036,0,t0,5,random,1,local,0,1,"0:0",4096,4096,1.000,45690065,21.89,7.62,8398.243
8,64,4096,262144,262144,262144,1,1,32036,0,t0,5,random,1,local,0,1,"0:0",4096,4096,1.000,45693258,21.89,7.62,8397.656
8,64,4096,262144,262144,262144,1,1,32036,0,t0,5,random,1,local,0,1,"0:0",4096,4096,1.001,45723021,21.89,7.63,8392.190
8,64,4096,262144,262144,262144,1,1,32036,0,t0,5,random,1,local,0,1,"0:0",4096,4096,1.000,45690561,21.89,7.62,8398.152
8,64,4096,262144,262144,262144,1,1,32036,0,t0,5,random,1,local,0,1,"0:0",4096,4096,1.000,45685026,21.89,7.62,8399.169
8,64,4096,262144,262144,262144,1,1,32040,0,t1,5,random,1,local,0,1,"0:0",4096,4096,1.000,43829765,22.82,7.62,8398.410
8,64,4096,262144,262144,262144,1,1,32040,0,t1,5,random,1,local,0,1,"0:0",4096,4096,1.000,43825163,22.82,7.62,8399.292
8,64,4096,262144,262144,262144,1,1,32040,0,t1,5,random,1,local,0,1,"0:0",4096,4096,1.000,43834324,22.82,7.62,8397.536
8,64,4096,262144,262144,262144,1,1,32040,0,t1,5,random,1,local,0,1,"0:0",4096,4096,1.000,43825351,22.82,7.62,8399.256
8,64,4096,262144,262144,262144,1,1,32040,0,t1,5,random,1,local,0,1,"0:0",4096,4096,1.000,43831748,22.82,7.62,8398.030
8,64,4096,262144,262144,262144,1,1,32038,0,t2,5,random,1,local,0,1,"0:0",4096,4096,1.000,45698208,21.89,7.62,8397.271
8,64,4096,262144,262144,262144,1,1,32038,0,t2,5,random,1,local,0,1,"0:0",4096,4096,1.000,45694127,21.89,7.62,8398.021
8,64,4096,262144,262144,262144,1,1,32038,0,t2,5,random,1,local,0,1,"0:0",4096,4096,1.000,45691053,21.89,7.62,8398.586
8,64,4096,262144,262144,262144,1,1,32038,0,t2,5,random,1,local,0,1,"0:0",4096,4096,1.000,45687443,21.89,7.62,8399.249
8,64,4096,262144,262144,262144,1,1,32038,0,t2,5,random,1,local,0,1,"0:0",4096,4096,1.000,45695267,21.89,7.62,8397.811
8,64,4096,262144,262144,262144,1,1,45613,0,none,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45697156,21.89,5.35,11955.600
8,64,4096,262144,262144,262144,1,1,45613,0,none,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45693440,21.89,5.35,11956.573
8,64,4096,262144,262144,262144,1,1,45613,0,none,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45698815,21.89,5.35,11955.167
8,64,4096,262144,262144,262144,1,1,45613,0,none,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45705843,21.89,5.35,11953.328
8,64,4096,262144,262144,262144,1,1,45613,0,none,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45700169,21.89,5.35,11954.812
8,64,4096,262144,262144,262144,1,1,25863,0,nta,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45683384,21.89,9.44,6780.981
8,64,4096,262144,262144,262144,1,1,25863,0,nta,5,forward,1,local,0,1,"0:0",4096,4096,0.999,45660282,21.89,9.43,6784.412
8,64,4096,262144,262144,262144,1,1,25863,0,nta,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45692898,21.89,9.44,6779.570
8,64,4096,262144,262144,262144,1,1,25863,0,nta,5,forward,1,local,0,1,"0:0",4096,4096,1.001,45735787,21.89,9.45,6773.212
8,64,4096,262144,262144,262144,1,1,25863,0,nta,5,forward,1,local,0,1,"0:0",4096,4096,1.001,45732473,21.89,9.45,6773.703
8,64,4096,262144,262144,262144,1,1,45580,0,t0,5,forward,1,local,0,1,"0:0",4096,4096,0.994,44456350,22.35,5.32,12024.556
8,64,4096,262144,262144,262144,1,1,45580,0,t0,5,forward,1,local,0,1,"0:0",4096,4096,0.994,44460479,22.35,5.32,12023.440
8,64,4096,262144,262144,262144,1,1,45580,0,t0,5,forward,1,local,0,1,"0:0",4096,4096,0.996,44555217,22.35,5.33,11997.874
8,64,4096,262144,262144,262144,1,1,45580,0,t0,5,forward,1,local,0,1,"0:0",4096,4096,0.994,44470881,22.35,5.32,12020.627
8,64,4096,262144,262144,262144,1,1,45580,0,t0,5,forward,1,local,0,1,"0:0",4096,4096,0.994,44468302,22.35,5.32,12021.325
8,64,4096,262144,262144,262144,1,1,45576,0,t1,5,forward,1,local,0,1,"0:0",4096,4096,0.994,45406720,21.89,5.32,12022.312
8,64,4096,262144,262144,262144,1,1,45576,0,t1,5,forward,1,local,0,1,"0:0",4096,4096,0.994,45404006,21.89,5.32,12023.031
8,64,4096,262144,262144,262144,1,1,45576,0,t1,5,forward,1,local,0,1,"0:0",4096,4096,0.994,45399803,21.89,5.32,12024.144
8,64,4096,262144,262144,262144,1,1,45576,0,t1,5,forward,1,local,0,1,"0:0",4096,4096,0.994,45403570,21.89,5.32,12023.146
8,64,4096,262144,262144,262144,1,1,45576,0,t1,5,forward,1,local,0,1,"0:0",4096,4096,0.994,45402830,21.89,5.32,12023.342
8,64,4096,262144,262144,262144,1,1,45561,0,t2,5,forward,1,local,0,1,"0:0",4096,4096,0.994,44450458,22.35,5.32,12021.137
8,64,4096,262144,262144,262144,1,1,45561,0,t2,5,forward,1,local,0,1,"0:0",4096,4096,0.994,44466480,22.35,5.33,12016.806
8,64,4096,262144,262144,262144,1,1,45561,0,t2,5,forward,1,local,0,1,"0:0",4096,4096,0.993,44444254,22.35,5.32,12022.815
8,64,4096,262144,262144,262144,1,1,45561,0,t2,5,forward,1,local,0,1,"0:0",4096,4096,0.993,44446894,22.35,5.32,12022.101
8,64,4096,262144,262144,262144,1,1,45561,0,t2,5,forward,1,local,0,1,"0:0",4096,4096,0.993,44444104,22.35,5.32,12022.856
8,64,4096,262144,262144,262144,1,1,32042,25,none,5,random,1,local,0,1,"0:0",4096,4096,1.000,43831950,22.82,7.62,8398.516
8,64,4096,262144,262144,262144,1,1,32042,25,none,5,random,1,local,0,1,"0:0",4096,4096,1.000,43832134,22.82,7.62,8398.480
8,64,4096,262144,262144,262144,1,1,32042,25,none,5,random,1,local,0,1,"0:0",4096,4096,1.000,43834114,22.82,7.62,8398.101
8,64,4096,262144,262144,262144,1,1,32042,25,none,5,random,1,local,0,1,"0:0",4096,4096,1.000,43828514,22.82,7.62,8399.174
8,64,4096,262144,262144,262144,1,1,32042,25,none,5,random,1,local,0,1,"0:0",4096,4096,1.000,43834636,22.82,7.62,8398.001
8,64,4096,262144,262144,262144,1,1,25798,25,nta,5,random,1,local,0,1,"0:0",4096,4096,1.000,44717958,22.35,9.46,6766.010
8,64,4096,262144,262144,262144,1,1,25798,25,nta,5,random,1,local,0,1,"0:0",4096,4096,1.000,44759756,22.35,9.47,6759.691
8,64,4096,262144,262144,262144,1,1,25798,25,nta,5,random,1,local,0,1,"0:0",4096,4096,1.001,44771457,22.35,9.47,6757.925
8,64,4096,262144,262144,262144,1,1,25798,25,nta,5,random,1,local,0,1,"0:0",4096,4096,1.001,44778217,22.35,9.47,6756.905
8,64,4096,262144,262144,262144,1,1,25798,25,nta,5,random,1,local,0,1,"0:0",4096,4096,1.001,44789299,22.35,9.47,6755.233
8,64,4096,262144,262144,262144,1,1,32029,25,t0,5,random,1,local,0,1,"0:0",4096,4096,1.000,45692714,21.89,7.62,8395.921
8,64,4096,262144,262144,262144,1,1,32029,25,t0,5,random,1,local,0,1,"0:0",4096,4096,1.000,45698347,21.89,7.62,8394.886
8,64,4096,262144,262144,262144,1,1,32029,25,t0,5,random,1,local,0,1,"0:0",4096,4096,1.000,45695061,21.89,7.62,8395.490
8,64,4096,262144,262144,262144,1,1,32029,25,t0,5,random,1,local,0,1,"0:0",4096,4096,1.000,45696574,21.89,7.62,8395.212
8,64,4096,262144,262144,262144,1,1,32029,25,t0,5,random,1,local,0,1,"0:0",4096,4096,1.000,45697729,21.89,7.62,8395.000
8,64,4096,262144,262144,262144,1,1,31999,25,t1,5,random,1,local,0,1,"0:0",4096,4096,1.000,45699990,21.89,7.63,8386.722
8,64,4096,262144,262144,262144,1,1,31999,25,t1,5,random,1,local,0,1,"0:0",4096,4096,1.000,45672471,21.89,7.63,8391.775
8,64,4096,262144,262144,262144,1,1,31999,25,t1,5,random,1,local,0,1,"0:0",4096,4096,1.000,45672062,21.89,7.63,8391.850
8,64,4096,262144,262144,262144,1,1,31999,25,t1,5,random,1,local,0,1,"0:0",4096,4096,1.000,45676909,21.89,7.63,8390.960
8,64,4096,262144,262144,262144,1,1,31999,25,t1,5,random,1,local,0,1,"0:0",4096,4096,1.000,45670437,21.89,7.63,8392.149
8,64,4096,262144,262144,262144,1,1,32029,25,t2,5,random,1,local,0,1,"0:0",4096,4096,1.000,45701638,21.89,7.62,8394.282
8,64,4096,262144,262144,262144,1,1,32029,25,t2,5,random,1,local,0,1,"0:0",4096,4096,1.000,45695347,21.89,7.62,8395.437
8,64,4096,262144,262144,262144,1,1,32029,25,t2,5,random,1,local,0,1,"0:0",4096,4096,1.000,45701301,21.89,7.62,8394.344
8,64,4096,262144,262144,262144,1,1,32029,25,t2,5,random,1,local,0,1,"0:0",4096,4096,1.000,45699417,21.89,7.62,8394.690
8,64,4096,262144,262144,262144,1,1,32029,25,t2,5,random,1,local,0,1,"0:0",4096,4096,1.000,45705744,21.89,7.62,8393.528
8,64,4096,262144,262144,262144,1,1,45609,25,none,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45697611,21.89,5.35,11954.433
8,64,4096,262144,262144,262144,1,1,45609,25,none,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45690175,21.89,5.35,11956.379
8,64,4096,262144,262144,262144,1,1,45609,25,none,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45702270,21.89,5.35,11953.214
8,64,4096,262144,262144,262144,1,1,45609,25,none,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45692833,21.89,5.35,11955.683
8,64,4096,262144,262144,262144,1,1,45609,25,none,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45690713,21.89,5.35,11956.238
8,64,4096,262144,262144,262144,1,1,25854,25,nta,5,forward,1,local,0,1,"0:0",4096,4096,1.001,45746276,21.89,9.45,6769.303
8,64,4096,262144,262144,262144,1,1,25854,25,nta,5,forward,1,local,0,1,"0:0",4096,4096,1.005,45910283,21.89,9.49,6745.120
8,64,4096,262144,262144,262144,1,1,25854,25,nta,5,forward,1,local,0,1,"0:0",4096,4096,1.004,45854140,21.89,9.48,6753.379
8,64,4096,262144,262144,262144,1,1,25854,25,nta,5,forward,1,local,0,1,"0:0",4096,4096,1.004,45879479,21.89,9.48,6749.649
8,64,4096,262144,262144,262144,1,1,25854,25,nta,5,forward,1,local,0,1,"0:0",4096,4096,1.004,45882432,21.89,9.48,6749.215
8,64,4096,262144,262144,262144,1,1,46064,25,t0,5,forward,1,local,0,1,"0:0",4096,4096,1.000,44745954,22.35,5.30,12073.590
8,64,4096,262144,262144,262144,1,1,46064,25,t0,5,forward,1,local,0,1,"0:0",4096,4096,1.000,44745020,22.35,5.30,12073.842
8,64,4096,262144,262144,262144,1,1,46064,25,t0,5,forward,1,local,0,1,"0:0",4096,4096,1.000,44742639,22.35,5.30,12074.485
8,64,4096,262144,262144,262144,1,1,46064,25,t0,5,forward,1,local,0,1,"0:0",4096,4096,1.000,44745554,22.35,5.30,12073.698
8,64,4096,262144,262144,262144,1,1,46064,25,t0,5,forward,1,local,0,1,"0:0",4096,4096,1.000,44743056,22.35,5.30,12074.372
8,64,4096,262144,262144,262144,1,1,46066,25,t1,5,forward,1,local,0,1,"0:0",4096,4096,1.002,44841352,22.35,5.31,12048.427
8,64,4096,262144,262144,262144,1,1,46066,25,t1,5,forward,1,local,0,1,"0:0",4096,4096,1.000,44760781,22.35,5.30,12070.115
8,64,4096,262144,262144,262144,1,1,46066,25,t1,5,forward,1,local,0,1,"0:0",4096,4096,1.001,44763531,22.35,5.30,12069.373
8,64,4096,262144,262144,262144,1,1,46066,25,t1,5,forward,1,local,0,1,"0:0",4096,4096,1.000,44760006,22.35,5.30,12070.324
8,64,4096,262144,262144,262144,1,1,46066,25,t1,5,forward,1,local,0,1,"0:0",4096,4096,1.000,44757612,22.35,5.30,12070.969
8,64,4096,262144,262144,262144,1,1,46063,25,t2,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45693255,21.89,5.30,12074.581
8,64,4096,262144,262144,262144,1,1,46063,25,t2,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45697275,21.89,5.30,12073.518
8,64,4096,262144,262144,262144,1,1,46063,25,t2,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45696186,21.89,5.30,12073.806
8,64,4096,262144,262144,262144,1,1,46063,25,t2,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45697511,21.89,5.30,12073.456
8,64,4096,262144,262144,262144,1,1,46063,25,t2,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45696887,21.89,5.30,12073.621
8,64,4096,262144,262144,262144,1,1,23772,100,none,5,random,1,local,0,1,"0:0",4096,4096,1.000,44718017,22.35,10.27,6234.645
8,64,4096,262144,262144,262144,1,1,23772,100,none,5,random,1,local,0,1,"0:0",4096,4096,1.000,44722248,22.35,10.27,6234.055
8,64,4096,262144,262144,262144,1,1,23772,100,none,5,random,1,local,0,1,"0:0",4096,4096,0.999,44715557,22.35,10.26,6234.988
8,64,4096,262144,262144,262144,1,1,23772,100,none,5,random,1,local,0,1,"0:0",4096,4096,1.000,44720180,22.35,10.27,6234.343
8,64,4096,262144,262144,262144,1,1,23772,100,none,5,random,1,local,0,1,"0:0",4096,4096,1.000,44719197,22.35,10.27,6234.481
8,64,4096,262144,262144,262144,1,1,21402,100,nta,5,random,1,local,0,1,"0:0",4096,4096,1.001,45738285,21.89,11.42,5604.623
8,64,4096,262144,262144,262144,1,1,21402,100,nta,5,random,1,local,0,1,"0:0",4096,4096,1.001,45745992,21.89,11.42,5603.679
8,64,4096,262144,262144,262144,1,1,21402,100,nta,5,random,1,local,0,1,"0:0",4096,4096,1.007,45996995,21.89,11.48,5573.100
8,64,4096,262144,262144,262144,1,1,21402,100,nta,5,random,1,local,0,1,"0:0",4096,4096,1.008,46058713,21.89,11.50,5565.632
8,64,4096,262144,262144,262144,1,1,21402,100,nta,5,random,1,local,0,1,"0:0",4096,4096,1.003,45831317,21.89,11.44,5593.246
8,64,4096,262144,262144,262144,1,1,23885,100,t0,5,random,1,local,0,1,"0:0",4096,4096,1.000,45697244,21.89,10.22,6260.473
8,64,4096,262144,262144,262144,1,1,23885,100,t0,5,random,1,local,0,1,"0:0",4096,4096,1.000,45693144,21.89,10.22,6261.035
8,64,4096,262144,262144,262144,1,1,23885,100,t0,5,random,1,local,0,1,"0:0",4096,4096,1.000,45700721,21.89,10.22,6259.997
8,64,4096,262144,262144,262144,1,1,23885,100,t0,5,random,1,local,0,1,"0:0",4096,4096,1.000,45692778,21.89,10.22,6261.085
8,64,4096,262144,262144,262144,1,1,23885,100,t0,5,random,1,local,0,1,"0:0",4096,4096,1.000,45698300,21.89,10.22,6260.329
8,64,4096,262144,262144,262144,1,1,23884,100,t1,5,random,1,local,0,1,"0:0",4096,4096,1.000,45696293,21.89,10.22,6260.342
8,64,4096,262144,262144,262144,1,1,23884,100,t1,5,random,1,local,0,1,"0:0",4096,4096,1.000,45696956,21.89,10.22,6260.251
8,64,4096,262144,262144,262144,1,1,23884,100,t1,5,random,1,local,0,1,"0:0",4096,4096,1.000,45708747,21.89,10.23,6258.636
8,64,4096,262144,262144,262144,1,1,23884,100,t1,5,random,1,local,0,1,"0:0",4096,4096,1.001,45717593,21.89,10.23,6257.425
8,64,4096,262144,262144,262144,1,1,23884,100,t1,5,random,1,local,0,1,"0:0",4096,4096,1.000,45696009,21.89,10.22,6260.380
8,64,4096,262144,262144,262144,1,1,23884,100,t2,5,random,1,local,0,1,"0:0",4096,4096,1.000,44742928,22.35,10.22,6260.532
8,64,4096,262144,262144,262144,1,1,23884,100,t2,5,random,1,local,0,1,"0:0",4096,4096,1.000,44738886,22.35,10.22,6261.097
8,64,4096,262144,262144,262144,1,1,23884,100,t2,5,random,1,local,0,1,"0:0",4096,4096,1.000,44742451,22.35,10.22,6260.598
8,64,4096,262144,262144,262144,1,1,23884,100,t2,5,random,1,local,0,1,"0:0",4096,4096,1.000,44741585,22.35,10.22,6260.720
8,64,4096,262144,262144,262144,1,1,23884,100,t2,5,random,1,local,0,1,"0:0",4096,4096,1.000,44742605,22.35,10.22,6260.577
8,64,4096,262144,262144,262144,1,1,23999,100,none,5,forward,1,local,0,1,"0:0",4096,4096,1.000,43824372,22.82,10.17,6291.456
8,64,4096,262144,262144,262144,1,1,23999,100,none,5,forward,1,local,0,1,"0:0",4096,4096,1.000,43827018,22.82,10.17,6291.076
8,64,4096,262144,262144,262144,1,1,23999,100,none,5,forward,1,local,0,1,"0:0",4096,4096,1.000,43823137,22.82,10.17,6291.633
8,64,4096,262144,262144,262144,1,1,23999,100,none,5,forward,1,local,0,1,"0:0",4096,4096,1.000,43822797,22.82,10.17,6291.682
8,64,4096,262144,262144,262144,1,1,23999,100,none,5,forward,1,local,0,1,"0:0",4096,4096,1.000,43819251,22.82,10.17,6292.191
8,64,4096,262144,262144,262144,1,1,21400,100,nta,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45694876,21.89,11.41,5609.423
8,64,4096,262144,262144,262144,1,1,21400,100,nta,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45686003,21.89,11.41,5610.513
8,64,4096,262144,262144,262144,1,1,21400,100,nta,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45683423,21.89,11.41,5610.829
8,64,4096,262144,262144,262144,1,1,21400,100,nta,5,forward,1,local,0,1,"0:0",4096,4096,1.001,45720782,21.89,11.42,5606.245
8,64,4096,262144,262144,262144,1,1,21400,100,nta,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45712270,21.89,11.41,5607.289
8,64,4096,262144,262144,262144,1,1,24062,100,t0,5,forward,1,local,0,1,"0:0",4096,4096,1.000,41303123,24.21,10.15,6306.890
8,64,4096,262144,262144,262144,1,1,24062,100,t0,5,forward,1,local,0,1,"0:0",4096,4096,1.000,41302223,24.21,10.15,6307.028
8,64,4096,262144,262144,262144,1,1,24062,100,t0,5,forward,1,local,0,1,"0:0",4096,4096,1.000,41298824,24.21,10.15,6307.547
8,64,4096,262144,262144,262144,1,1,24062,100,t0,5,forward,1,local,0,1,"0:0",4096,4096,1.000,41301906,24.21,10.15,6307.076
8,64,4096,262144,262144,262144,1,1,24062,100,t0,5,forward,1,local,0,1,"0:0",4096,4096,1.000,41298116,24.21,10.15,6307.655
8,64,4096,262144,262144,262144,1,1,24057,100,t1,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45683134,21.89,10.15,6307.504
8,64,4096,262144,262144,262144,1,1,24057,100,t1,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45686243,21.89,10.15,6307.074
8,64,4096,262144,262144,262144,1,1,24057,100,t1,5,forward,1,local,0,1,"0:0",4096,4096,1.001,45732515,21.89,10.16,6300.693
8,64,4096,262144,262144,262144,1,1,24057,100,t1,5,forward,1,local,0,1,"0:0",4096,4096,1.001,45746545,21.89,10.16,6298.761
8,64,4096,262144,262144,262144,1,1,24057,100,t1,5,forward,1,local,0,1,"0:0",4096,4096,1.000,45691759,21.89,10.15,6306.313
8,64,4096,262144,262144,262144,1,1,24065,100,t2,5,forward,1,local,0,1,"0:0",4096,4096,1.000,44751216,22.35,10.15,6306.807
8,64,4096,262144,262144,262144,1,1,24065,100,t2,5,forward,1,local,0,1,"0:0",4096,4096,1.000,44746049,22.35,10.15,6307.536
8,64,4096,262144,262144,262144,1,1,24065,100,t2,5,forward,1,local,0,1,"0:0",4096,4096,1.000,44748478,22.35,10.15,6307.193
8,64,4096,262144,262144,262144,1,1,24065,100,t2,5,forward,1,local,0,1,"0:0",4096,4096,1.000,44744523,22.35,10.15,6307.751
8,64,4096,262144,262144,262144,1,1,24065,100,t2,5,forward,1,local,0,1,"0:0",4096,4096,1.000,44751337,22.35,10.15,6306.790
8,64,4096,262144,262144,262144,1,1,4983,500,none,5,random,1,local,0,1,"0:0",4096,4096,1.000,44747448,22.35,49.00,1306.024
8,64,4096,262144,262144,262144,1,1,4983,500,none,5,random,1,local,0,1,"0:0",4096,4096,1.000,44746338,22.35,49.00,1306.056
8,64,4096,262144,262144,262144,1,1,4983,500,none,5,random,1,local,0,1,"0:0",4096,4096,1.000,44748840,22.35,49.01,1305.983
8,64,4096,262144,262144,262144,1,1,4983,500,none,5,random,1,local,0,1,"0:0",4096,4096,1.000,44744052,22.35,49.00,1306.123
8,64,4096,262144,262144,262144,1,1,4983,500,none,5,random,1,local,0,1,"0:0",4096,4096,1.000,44745774,22.35,49.00,1306.073
8,64,4096,262144,262144,262144,1,1,5011,500,nta,5,random,1,local,0,1,"0:0",4096,4096,1.000,44744396,22.35,48.73,1313.452
8,64,4096,262144,262144,262144,1,1,5011,500,nta,5,random,1,local,0,1,"0:0",4096,4096,1.000,44742943,22.35,48.72,1313.495
8,64,4096,262144,262144,262144,1,1,5011,500,nta,5,random,1,local,0,1,"0:0",4096,4096,1.000,44743778,22.35,48.73,1313.470
8,64,4096,262144,262144,262144,1,1,5011,500,nta,5,random,1,local,0,1,"0:0",4096,4096,1.000,44750170,22.35,48.73,1313.283
8,64,4096,262144,262144,262144,1,1,5011,500,nta,5,random,1,local,0,1,"0:0",4096,4096,1.000,44745190,22.35,48.73,1313.429
