processor,node,bw
0-1,1,13891.724999999999
0-1,2,10534.825
0-1,3,10101.1
0-2,1,10837.0
0-2,2,11159.775
0-2,3,10832.8
0-3,1,9281.0
0-3,2,9370.675
0-3,3,13963.3
1-2,1,9730.175
1-2,2,9625.4
1-2,3,9284.925
1-3,1,10615.55
1-3,2,10542.55
1-3,3,10756.650000000001
2-3,1,9569.675
2-3,2,10261.975
2-3,3,10079.400000000001
