Sockets\Mem_Nodes,0,1,2,3
0-1,13964.575,10273.375,10097.75
0-2,10691.55,11194.85,10859.625
0-3,9288.7,9350.4,13997.925
1-2,9580.4,9831.675,9240.025
1-3,9302.475,10533.475,11223.15
2-3,9562.275,10274.15,10084.7
