Sockets\Mem_Nodes,0,1,2,3
0-1,13891.725,10534.825,10101.1
0-2,10837.0,11159.775,10832.8
0-3,9281.0,9370.675,13963.3
1-2,9730.175,9625.4,9284.925
1-3,10615.55,10542.55,10756.65
2-3,9569.675,10261.975,10079.4
