processor,node,bw
0-1,0,8483.775
0-1,1,9164.125
0-1,2,4104.35
0-1,3,4065.125
0-1,4,5953.4
0-1,5,3881.075
0-1,6,2425.1
0-1,7,2314.2
0-2,0,7601.475
0-2,1,5368.5
0-2,2,8460.075
0-2,3,5255.375
0-2,4,6009.9
0-2,5,6017.674999999999
0-2,6,5191.5
0-2,7,4209.95
0-3,0,5785.4
0-3,1,6053.624999999999
0-3,2,8061.450000000001
0-3,3,8284.175
0-3,4,5970.674999999999
0-3,5,5334.85
0-3,6,4880.425
0-3,7,4071.225
0-4,0,6775.475
0-4,1,6987.65
0-4,2,6261.599999999999
0-4,3,6513.9
0-4,4,6787.7
0-4,5,4997.775
0-4,6,5156.049999999999
0-4,7,3991.675
0-5,0,6499.175000000001
0-5,1,4669.375
0-5,2,6439.975
0-5,3,6212.400000000001
0-5,4,6862.375
0-5,5,6831.700000000001
0-5,6,6121.775
0-5,7,3643.2
0-6,0,7841.575000000001
0-6,1,5569.8
0-6,2,6169.075000000001
0-6,3,5564.35
0-6,4,5094.5
0-6,5,4160.15
0-6,6,7726.85
0-6,7,4780.924999999999
0-7,0,7510.575
0-7,1,6991.275
0-7,2,8114.225
0-7,3,5598.924999999999
0-7,4,3450.6000000000004
0-7,5,4975.225
0-7,6,6208.025
0-7,7,5636.3
1-2,0,6031.175
1-2,1,4735.6
1-2,2,7435.175
1-2,3,7587.375
1-2,4,6001.9
1-2,5,5957.025
1-2,6,3580.4
1-2,7,5137.25
1-3,0,4540.525
1-3,1,6842.950000000001
1-3,2,5225.725
1-3,3,8062.75
1-3,4,6001.975
1-3,5,5106.95
1-3,6,3374.7749999999996
1-3,7,3581.6000000000004
1-4,0,6019.15
1-4,1,6904.625
1-4,2,5990.075
1-4,3,6161.674999999999
1-4,4,6889.424999999999
1-4,5,4995.700000000001
1-4,6,3695.35
1-4,7,3618.175
1-5,0,5273.525
1-5,1,5602.025000000001
1-5,2,7587.55
1-5,3,5159.775
1-5,4,6805.924999999999
1-5,5,6841.424999999999
1-5,6,4192.925
1-5,7,5966.9
1-6,0,8371.974999999999
1-6,1,4854.55
1-6,2,6004.974999999999
1-6,3,5364.6
1-6,4,5144.475
1-6,5,4172.325
1-6,6,5463.875
1-6,7,6143.75
1-7,0,5147.975
1-7,1,6452.349999999999
1-7,2,6002.700000000001
1-7,3,6114.799999999999
1-7,4,3584.25
1-7,5,5152.049999999999
1-7,6,4177.875
1-7,7,6713.725
2-3,0,2377.875
2-3,1,2382.2749999999996
2-3,2,9025.375
2-3,3,9138.275
2-3,4,6076.400000000001
2-3,5,6978.5
2-3,6,2444.8999999999996
2-3,7,2377.2
2-4,0,4880.675
2-4,1,3574.3500000000004
2-4,2,7019.4
2-4,3,6996.074999999999
2-4,4,6996.975
2-4,5,8532.95
2-4,6,6153.225
2-4,7,4122.1
2-5,0,4790.85
2-5,1,3342.55
2-5,2,8161.450000000001
2-5,3,6213.375
2-5,4,6995.625
2-5,5,8412.275
2-5,6,5990.15
2-5,7,5106.650000000001
2-6,0,4893.4
2-6,1,3766.6749999999997
2-6,2,7895.2
2-6,3,4671.0
2-6,4,4725.875
2-6,5,4172.200000000001
2-6,6,8037.65
2-6,7,6110.224999999999
2-7,0,6026.475
2-7,1,3431.325
2-7,2,8642.175000000001
2-7,3,5164.75
2-7,4,3611.675
2-7,5,6005.474999999999
2-7,6,6900.824999999999
2-7,7,6973.799999999999
3-4,0,3422.05
3-4,1,4625.375
3-4,2,6162.325
3-4,3,6360.125
3-4,4,7916.15
3-4,5,7621.950000000001
3-4,6,4137.675
3-4,7,4056.875
3-5,0,3333.8499999999995
3-5,1,4563.15
3-5,2,8574.525000000001
3-5,3,7034.775000000001
3-5,4,7639.825
3-5,5,7811.925
3-5,6,4680.875
3-5,7,3570.1
3-6,0,3634.5
3-6,1,4220.375
3-6,2,6090.1
3-6,3,6496.0
3-6,4,5192.3
3-6,5,3684.325
3-6,6,4739.15
3-6,7,4116.4
3-7,0,4006.075
3-7,1,5006.425
3-7,2,8003.849999999999
3-7,3,8142.125000000001
3-7,4,3487.975
3-7,5,5996.425
3-7,6,4726.85
3-7,7,4723.6
4-5,0,2424.25
4-5,1,2360.3
4-5,2,5840.974999999999
4-5,3,5168.200000000001
4-5,4,8410.375
4-5,5,9141.025000000001
4-5,6,4131.7
4-5,7,2377.925
4-6,0,6089.674999999999
4-6,1,3640.1749999999997
4-6,2,6063.724999999999
4-6,3,5036.65
4-6,4,6040.049999999999
4-6,5,4256.15
4-6,6,8647.225
4-6,7,4538.775
4-7,0,5950.275
4-7,1,6003.4
4-7,2,6237.499999999999
4-7,3,5663.5
4-7,4,5207.125
4-7,5,6037.875
4-7,6,8023.2
4-7,7,5309.55
5-6,0,4076.6000000000004
5-6,1,3601.675
5-6,2,6340.025
5-6,3,5999.000000000001
5-6,4,6100.225
5-6,5,5491.150000000001
5-6,6,7496.625
5-6,7,6820.150000000001
5-7,0,4248.1
5-7,1,4113.125
5-7,2,6426.025
5-7,3,6220.45
5-7,4,4703.125
5-7,5,6927.1
5-7,6,5101.475
5-7,7,6189.575
6-7,0,4160.9
6-7,1,2446.3
6-7,2,6137.200000000001
6-7,3,3936.6749999999997
6-7,4,2399.95
6-7,5,2376.925
6-7,6,9208.775
6-7,7,9173.0
