processor,node,bw
0-1,0,8444.55
0-1,1,9169.875
0-1,2,4127.35
0-1,3,4114.325
0-1,4,5912.050000000001
0-1,5,3871.5750000000003
0-1,6,2427.75
0-1,7,2437.125
0-2,0,7081.1
0-2,1,5384.724999999999
0-2,2,8397.8
0-2,3,5193.95
0-2,4,6023.95
0-2,5,6035.624999999999
0-2,6,4743.85
0-2,7,4225.725
0-3,0,7902.75
0-3,1,6083.775
0-3,2,8080.075000000001
0-3,3,8338.974999999999
0-3,4,6004.275000000001
0-3,5,5299.175
0-3,6,4494.975
0-3,7,4074.3
0-4,0,6817.35
0-4,1,6929.325000000001
0-4,2,6271.425
0-4,3,5845.075
0-4,4,5960.575
0-4,5,4500.7
0-4,6,5155.875
0-4,7,3990.175
0-5,0,6550.975
0-5,1,4698.1
0-5,2,6434.225
0-5,3,6274.825
0-5,4,6040.825
0-5,5,6863.85
0-5,6,6203.275000000001
0-5,7,3636.275
0-6,0,8644.8
0-6,1,5586.125
0-6,2,6099.65
0-6,3,5570.9
0-6,4,5151.275
0-6,5,4157.85
0-6,6,6739.625
0-6,7,4466.8
0-7,0,7495.9
0-7,1,6995.625
0-7,2,8131.924999999999
0-7,3,5603.65
0-7,4,3653.125
0-7,5,4969.225
0-7,6,6201.875
0-7,7,4830.525
1-2,0,6040.95
1-2,1,4805.349999999999
1-2,2,8181.775
1-2,3,7585.4
1-2,4,6002.9
1-2,5,6014.424999999999
1-2,6,3614.55
1-2,7,4678.525
1-3,0,4547.625
1-3,1,6855.200000000001
1-3,2,5198.2
1-3,3,7392.125
1-3,4,6046.525000000001
1-3,5,5141.674999999999
1-3,6,3428.075
1-3,7,3544.0249999999996
1-4,0,6793.575
1-4,1,7069.125000000001
1-4,2,6026.075
1-4,3,6169.0
1-4,4,6234.625
1-4,5,4459.425
1-4,6,3745.45
1-4,7,3452.9
1-5,0,5367.6
1-5,1,6085.974999999999
1-5,2,7589.3
1-5,3,5083.325
1-5,4,6841.45
1-5,5,6828.549999999999
1-5,6,4261.674999999999
1-5,7,5964.224999999999
1-6,0,7297.15
1-6,1,5588.025000000001
1-6,2,5948.550000000001
1-6,3,5318.6
1-6,4,5139.375
1-6,5,4189.25
1-6,6,5597.3
1-6,7,6985.775000000001
1-7,0,5290.275
1-7,1,6542.625
1-7,2,6015.325000000001
1-7,3,6172.9
1-7,4,3659.2250000000004
1-7,5,5126.7
1-7,6,4043.4250000000006
1-7,7,6435.825
2-3,0,2372.2000000000003
2-3,1,2403.425
2-3,2,8394.125
2-3,3,9167.2
2-3,4,6058.15
2-3,5,6997.025
2-3,6,2419.8999999999996
2-3,7,2436.4
2-4,0,4866.825
2-4,1,3604.3499999999995
2-4,2,8129.475
2-4,3,7070.0
2-4,4,6203.875
2-4,5,8560.55
2-4,6,6165.95
2-4,7,4131.375
2-5,0,4350.55
2-5,1,3394.125
2-5,2,8145.775
2-5,3,6243.925000000001
2-5,4,6967.6
2-5,5,9467.875
2-5,6,5977.125
2-5,7,4663.6
2-6,0,4917.75
2-6,1,3814.4
2-6,2,6860.975
2-6,3,5021.525
2-6,4,5092.45
2-6,5,4171.65
2-6,6,6913.225
2-6,7,6168.199999999999
2-7,0,6033.025
2-7,1,3468.75
2-7,2,8426.125
2-7,3,5180.75
2-7,4,3472.125
2-7,5,6794.700000000001
2-7,6,6835.75
2-7,7,6974.525000000001
3-4,0,3597.675
3-4,1,5093.775
3-4,2,6967.7
3-4,3,6469.75
3-4,4,6107.95
3-4,5,8404.775
3-4,6,4143.375
3-4,7,4070.4500000000003
3-5,0,3332.9
3-5,1,4621.8
3-5,2,8569.025
3-5,3,7029.9
3-5,4,6887.4
3-5,5,7793.525
3-5,6,4708.375
3-5,7,3561.625
3-6,0,3716.8
3-6,1,4217.05
3-6,2,6861.2
3-6,3,7988.85
3-6,4,5146.0
3-6,5,3705.725
3-6,6,5144.825
3-6,7,4118.725
3-7,0,4022.55
3-7,1,5133.225
3-7,2,7297.125
3-7,3,9539.15
3-7,4,3588.7999999999997
3-7,5,6054.275000000001
3-7,6,4692.95
3-7,7,4697.3
4-5,0,2382.2250000000004
4-5,1,2397.95
4-5,2,6361.975
4-5,3,5187.0
4-5,4,8386.65
4-5,5,9162.35
4-5,6,4125.650000000001
4-5,7,2395.55
4-6,0,6043.275000000001
4-6,1,3660.025
4-6,2,6030.924999999999
4-6,3,5059.950000000001
4-6,4,6049.349999999999
4-6,5,4147.225
4-6,6,8653.025000000001
4-6,7,4507.8
4-7,0,5974.375
4-7,1,5996.175
4-7,2,6257.599999999999
4-7,3,6368.525000000001
4-7,4,4818.825000000001
4-7,5,6041.575
4-7,6,8012.475
4-7,7,5320.674999999999
5-6,0,4109.724999999999
5-6,1,3573.5250000000005
5-6,2,5645.125
5-6,3,5993.125
5-6,4,6102.525000000001
5-6,5,5507.225
5-6,6,8029.0
5-6,7,5992.125
5-7,0,4646.225
5-7,1,4090.325
5-7,2,6424.75
5-7,3,6220.799999999999
5-7,4,4328.4
5-7,5,7004.025
5-7,6,5120.7
5-7,7,6165.049999999999
6-7,0,4152.975
6-7,1,2430.175
6-7,2,6088.0
6-7,3,3966.725
6-7,4,2394.35
6-7,5,2412.3
6-7,6,8447.55
6-7,7,9167.075
