processor,node,bw
0-1,1,10090.625
0-1,2,7335.325
0-1,3,6925.65
0-1,4,8541.975
0-1,5,6450.6
0-1,6,4549.15
0-1,7,4496.0
0-2,1,8385.349999999999
0-2,2,7493.025
0-2,3,7891.525
0-2,4,8710.625
0-2,5,9449.0
0-2,6,8748.375
0-2,7,6630.275
0-3,1,9023.775000000001
0-3,2,6017.349999999999
0-3,3,6298.7
0-3,4,7600.0
0-3,5,6463.275
0-3,6,7080.775000000001
0-3,7,4973.450000000001
0-4,1,9096.2
0-4,2,9215.550000000001
0-4,3,8113.075000000001
0-4,4,7332.475
0-4,5,6070.424999999999
0-4,6,8194.349999999999
0-4,7,5407.25
0-5,1,7972.175000000001
0-5,2,6941.425
0-5,3,7901.799999999999
0-5,4,6946.849999999999
0-5,5,6048.05
0-5,6,8198.400000000001
0-5,7,6321.225
0-6,1,7434.9
0-6,2,9918.325
0-6,3,9136.900000000001
0-6,4,8655.95
0-6,5,6737.174999999999
0-6,6,7499.925000000001
0-6,7,6654.25
0-7,1,10150.7
0-7,2,11308.425
0-7,3,9370.199999999999
0-7,4,6403.225
0-7,5,7808.825
0-7,6,7929.650000000001
0-7,7,6263.925000000001
1-2,1,6030.675
1-2,2,7751.95
1-2,3,11013.425
1-2,4,8609.725
1-2,5,9301.9
1-2,6,6148.55
1-2,7,9016.975
1-3,1,7416.675
1-3,2,6545.375
1-3,3,6478.575000000001
1-3,4,6023.125
1-3,5,6454.725
1-3,6,4666.525
1-3,7,5205.675
1-4,1,11033.725
1-4,2,8586.825
1-4,3,9199.875
1-4,4,9623.2
1-4,5,7563.224999999999
1-4,6,6750.325
1-4,7,6907.8
1-5,1,6664.575000000001
1-5,2,6757.7
1-5,3,6306.8
1-5,4,6733.549999999999
1-5,5,6743.325000000001
1-5,6,5790.9
1-5,7,5989.5
1-6,1,6406.4
1-6,2,8932.875
1-6,3,9551.475
1-6,4,8745.825
1-6,5,6840.075
1-6,6,5939.0
1-6,7,10649.775000000001
1-7,1,7963.7
1-7,2,9126.225000000002
1-7,3,10207.9
1-7,4,6864.125
1-7,5,7716.075
1-7,6,6538.025
1-7,7,7480.325
2-3,1,3213.3500000000004
2-3,2,4427.674999999999
2-3,3,4255.675
2-3,4,4095.4
2-3,5,4402.75
2-3,6,3548.2
2-3,7,3146.45
2-4,1,6720.425
2-4,2,6987.9
2-4,3,7209.200000000001
2-4,4,7769.975
2-4,5,8683.425
2-4,6,8651.900000000001
2-4,7,5818.625
2-5,1,4832.974999999999
2-5,2,5966.299999999999
2-5,3,7090.5
2-5,4,7258.674999999999
2-5,5,6349.775
2-5,6,6312.1
2-5,7,7031.575000000001
2-6,1,5563.325000000001
2-6,2,7826.950000000001
2-6,3,7204.799999999999
2-6,4,8315.1
2-6,5,6411.924999999999
2-6,6,8808.625
2-6,7,10389.325
2-7,1,6272.924999999999
2-7,2,8588.825
2-7,3,7471.624999999999
2-7,4,6685.025
2-7,5,8883.675
2-7,6,9230.075
2-7,7,9112.0
3-4,1,6586.875
3-4,2,6139.35
3-4,3,5715.05
3-4,4,5990.075000000001
3-4,5,6838.000000000001
3-4,6,5730.375
3-4,7,5308.299999999999
3-5,1,4897.425
3-5,2,5243.450000000001
3-5,3,6018.975
3-5,4,5525.75
3-5,5,5478.625
3-5,6,4999.674999999999
3-5,7,5405.175000000001
3-6,1,5616.924999999999
3-6,2,6661.75
3-6,3,6575.374999999999
3-6,4,5885.325
3-6,5,5674.45
3-6,6,5298.950000000001
3-6,7,5414.775
3-7,1,6394.675
3-7,2,6742.924999999999
3-7,3,6277.174999999999
3-7,4,5641.724999999999
3-7,5,6912.299999999999
3-7,6,5314.275
3-7,7,5325.275
4-5,1,3285.05
4-5,2,4224.0
4-5,3,3985.4500000000003
4-5,4,4710.375
4-5,5,4367.825
4-5,6,3753.4750000000004
4-5,7,3651.375
4-6,1,6194.05
4-6,2,8722.825
4-6,3,8086.099999999999
4-6,4,8522.425
4-6,5,6749.799999999999
4-6,6,10068.4
4-6,7,7440.175
4-7,1,7790.299999999999
4-7,2,8373.975
4-7,3,8850.175
4-7,4,6703.449999999999
4-7,5,9535.775
4-7,6,8859.525000000001
4-7,7,7192.75
5-6,1,4729.0
5-6,2,7051.275000000001
5-6,3,6548.949999999999
5-6,4,6469.075000000001
5-6,5,5767.550000000001
5-6,6,6674.975
5-6,7,6125.225
5-7,1,5175.05
5-7,2,6813.825
5-7,3,6290.975
5-7,4,6226.6
5-7,5,7099.775000000001
5-7,6,7495.349999999999
5-7,7,7271.125
6-7,1,3773.15
6-7,2,6718.125
6-7,3,5643.55
6-7,4,4257.55
6-7,5,3685.5249999999996
6-7,6,7621.25
6-7,7,6873.374999999999
