Sockets\Mem_Nodes,0,1,2,3,4,5,6,7
0-1,10110.6333333,7293.06666667,6943.3,8688.36666667,6486.16666667,4553.53333333,4493.36666667
0-2,8510.0,7619.8,7984.13333333,8774.83333333,9561.76666667,8835.4,6612.2
0-3,8923.3,6042.13333333,6351.2,7657.56666667,6476.36666667,7125.7,4979.66666667
0-4,9045.7,9056.86666667,8245.56666667,7482.7,6143.76666667,8308.63333333,5446.36666667
0-5,8018.8,6956.03333333,7989.16666667,7018.5,6108.76666667,8192.3,6383.83333333
0-6,7465.4,9977.53333333,9271.06666667,8709.53333333,6728.96666667,7676.53333333,6733.6
0-7,10227.3666667,11434.9333333,9478.03333333,6439.1,7861.9,8025.13333333,6305.8
1-2,6048.3,7873.93333333,11020.5333333,8431.93333333,9423.43333333,6159.73333333,9019.9
1-3,7449.66666667,6600.63333333,6529.56666667,6034.33333333,6465.36666667,4668.0,5220.56666667
1-4,10938.1333333,8719.86666667,9056.26666667,9686.3,7613.46666667,6764.13333333,6973.26666667
1-5,6667.6,6783.76666667,6324.86666667,6768.16666667,6773.43333333,5810.5,5971.93333333
1-6,6436.73333333,9035.56666667,9557.03333333,8724.9,6848.0,5981.23333333,10823.1666667
1-7,8000.13333333,9283.73333333,10212.1,6860.83333333,7918.83333333,6573.06666667,7482.4
2-3,3207.6,4428.9,4265.63333333,4149.0,4410.33333333,3574.43333333,3141.7
2-4,6743.13333333,6980.36666667,7217.23333333,7781.8,8740.26666667,8612.2,5861.3
2-5,4827.33333333,6005.9,7106.7,7356.53333333,6388.9,6369.66666667,7008.93333333
2-6,5582.56666667,7860.63333333,7313.16666667,8079.6,6372.13333333,8870.36666667,10395.3666667
2-7,6317.13333333,8717.5,7577.1,6660.3,8794.06666667,9354.03333333,9158.03333333
3-4,6632.4,6159.46666667,5752.0,6009.0,6853.9,5767.56666667,5319.8
3-5,4914.36666667,5239.9,6074.46666667,5499.9,5481.2,5030.83333333,5411.96666667
3-6,5622.16666667,6673.36666667,6634.23333333,5908.76666667,5628.03333333,5294.53333333,5438.1
3-7,6425.43333333,6824.23333333,6358.1,5658.63333333,7014.86666667,5321.8,5316.5
4-5,3249.06666667,4249.4,3996.83333333,4725.3,4365.76666667,3719.86666667,3672.53333333
4-6,6196.4,8597.53333333,8071.63333333,8579.6,6806.7,9975.13333333,7534.0
4-7,7872.5,8502.23333333,9170.8,6742.86666667,9769.26666667,8926.63333333,7207.66666667
5-6,4729.46666667,7088.2,6583.86666667,6484.16666667,5775.7,6705.16666667,6131.73333333
5-7,5198.23333333,6800.73333333,6299.33333333,6281.33333333,7153.93333333,7612.43333333,7260.1
6-7,3832.0,6721.6,5663.06666667,4217.46666667,3721.3,7638.56666667,6873.43333333
