Sockets\Mem_Nodes,0,1,2,3,4,5,6,7
0-1,10236.2333333,7295.8,6823.23333333,8660.83333333,6534.93333333,4536.8,4481.76666667
0-2,8488.26666667,7556.96666667,7571.26666667,7679.03333333,9526.56666667,7373.1,6574.66666667
0-3,7589.2,5991.03333333,6363.56666667,6251.8,6456.13333333,6669.93333333,4929.73333333
0-4,10544.1,10432.8333333,8265.23333333,7538.46666667,6134.06666667,8129.23333333,5511.76666667
0-5,8490.96666667,8685.83333333,7831.1,5964.7,6072.76666667,8455.26666667,5207.23333333
0-6,8739.33333333,9635.03333333,9089.4,8734.9,6922.26666667,7645.53333333,6682.56666667
0-7,10305.2666667,11283.8666667,9338.46666667,6515.33333333,7900.9,8080.1,6381.73333333
1-2,7517.03333333,7832.6,11307.3666667,8660.46666667,9196.76666667,6056.03333333,8964.6
1-3,8686.06666667,6522.5,6507.33333333,7172.5,6455.23333333,5501.6,5117.16666667
1-4,10685.2666667,8617.06666667,9329.06666667,9829.2,7374.36666667,6797.23333333,5925.83333333
1-5,7549.76666667,6818.13333333,6321.0,6730.23333333,6811.9,5839.03333333,6076.86666667
1-6,8043.63333333,8964.0,10214.5,8764.4,6926.33333333,6026.36666667,10810.3333333
1-7,8196.33333333,9618.5,10552.7666667,6106.4,8021.4,6615.7,7506.86666667
2-3,3252.46666667,4446.36666667,4258.03333333,4086.36666667,4346.43333333,3190.53333333,3129.76666667
2-4,6765.93333333,8335.93333333,7214.83333333,7773.5,8664.66666667,8620.26666667,5785.6
2-5,5635.9,7221.56666667,7180.46666667,6350.2,6433.66666667,7231.23333333,6996.6
2-6,5530.46666667,7772.2,8039.43333333,8337.2,6418.96666667,8989.33333333,10410.2333333
2-7,6262.83333333,8729.06666667,7626.26666667,6568.46666667,9357.13333333,9341.23333333,8239.3
3-4,6712.53333333,6226.33333333,5664.86666667,6097.26666667,6765.1,5765.0,5271.96666667
3-5,4815.6,5255.33333333,4972.56666667,5567.36666667,5479.86666667,4925.66666667,5520.46666667
3-6,5653.0,6702.16666667,6672.3,6016.0,5499.36666667,5334.26666667,5297.5
3-7,6759.96666667,6766.13333333,6191.93333333,5489.93333333,7013.8,5326.63333333,7119.3
4-5,3647.06666667,4208.76666667,4047.96666667,4719.6,4562.7,3699.96666667,3687.76666667
4-6,6324.23333333,8558.06666667,9132.33333333,8549.9,8083.66666667,10174.2,7593.2
4-7,8441.8,9109.56666667,9271.23333333,8528.2,9896.26666667,9012.03333333,7981.06666667
5-6,4767.03333333,7142.83333333,6453.36666667,6525.26666667,5887.33333333,6882.76666667,7341.06666667
5-7,5149.8,6773.3,7174.4,6101.53333333,7144.83333333,7622.2,7457.76666667
6-7,3671.26666667,6621.06666667,5648.13333333,4265.06666667,3664.56666667,7629.63333333,6856.96666667
