processor,node,bw
0-1,1,10231.474999999999
0-1,2,7350.549999999999
0-1,3,6835.975
0-1,4,8554.0
0-1,5,6499.825000000001
0-1,6,4532.450000000001
0-1,7,4486.475
0-2,1,8364.95
0-2,2,7418.675
0-2,3,7552.75
0-2,4,7660.25
0-2,5,9410.575
0-2,6,7322.849999999999
0-2,7,6611.224999999999
0-3,1,7622.0
0-3,2,5975.675
0-3,3,6316.974999999999
0-3,4,6226.95
0-3,5,6477.525000000001
0-3,6,6574.825000000001
0-3,7,4917.474999999999
0-4,1,10498.675
0-4,2,10333.0
0-4,3,8136.6
0-4,4,7364.45
0-4,5,6051.450000000001
0-4,6,8090.900000000001
0-4,7,5471.025
0-5,1,8423.075
0-5,2,8694.275
0-5,3,7869.275
0-5,4,5893.725
0-5,5,6017.6
0-5,6,8390.25
0-5,7,5202.549999999999
0-6,1,8671.475
0-6,2,9793.025
0-6,3,9013.099999999999
0-6,4,8788.675
0-6,5,6859.474999999999
0-6,6,7472.825000000001
0-6,7,6624.924999999999
0-7,1,10190.4
0-7,2,11203.7
0-7,3,9263.175
0-7,4,6467.799999999999
0-7,5,7805.75
0-7,6,7982.8
0-7,7,6330.875
1-2,1,7595.675000000001
1-2,2,7742.0
1-2,3,11251.375
1-2,4,8664.25
1-2,5,9089.95
1-2,6,6045.275
1-2,7,8985.15
1-3,1,8657.8
1-3,2,6463.275000000001
1-3,3,6440.400000000001
1-3,4,7150.725
1-3,5,6473.974999999999
1-3,6,5453.924999999999
1-3,7,5115.25
1-4,1,10723.45
1-4,2,8587.775
1-4,3,9442.25
1-4,4,9728.825
1-4,5,7321.675
1-4,6,6771.35
1-4,7,5903.775
1-5,1,7508.824999999999
1-5,2,6830.150000000001
1-5,3,6290.1
1-5,4,6690.4
1-5,5,6781.15
1-5,6,5821.674999999999
1-5,7,6049.525000000001
1-6,1,7974.625
1-6,2,8878.9
1-6,3,10128.699999999999
1-6,4,8786.175
1-6,5,6898.325
1-6,6,6006.55
1-6,7,10747.2
1-7,1,8126.125
1-7,2,9355.724999999999
1-7,3,10514.45
1-7,4,6071.475
1-7,5,7818.25
1-7,6,6580.65
1-7,7,7473.275
2-3,1,3244.4
2-3,2,4443.025
2-3,3,4251.2
2-3,4,4043.775
2-3,5,4348.625
2-3,6,3183.6249999999995
2-3,7,3156.65
2-4,1,6746.525
2-4,2,8255.9
2-4,3,7215.674999999999
2-4,4,7749.775
2-4,5,8651.349999999999
2-4,6,8693.225
2-4,7,5789.5
2-5,1,5626.049999999999
2-5,2,7158.5
2-5,3,7095.625000000001
2-5,4,6315.625
2-5,5,6394.15
2-5,6,7145.25
2-5,7,6935.025
2-6,1,5509.475
2-6,2,7749.799999999999
2-6,3,8011.025
2-6,4,8540.325
2-6,5,6453.775
2-6,6,8888.525000000001
2-6,7,10427.724999999999
2-7,1,6309.975
2-7,2,8608.625
2-7,3,7509.25
2-7,4,6580.474999999999
2-7,5,9337.2
2-7,6,9259.45
2-7,7,8137.95
3-4,1,6685.175
3-4,2,6192.125
3-4,3,5647.075000000001
3-4,4,6069.924999999999
3-4,5,6720.1
3-4,6,5739.2
3-4,7,5285.95
3-5,1,4807.125
3-5,2,5254.125
3-5,3,4957.825
3-5,4,5579.200000000001
3-5,5,5476.3
3-5,6,4920.375
3-5,7,5495.95
3-6,1,5646.225
3-6,2,6669.875
3-6,3,6650.9
3-6,4,6100.3
3-6,5,5454.450000000001
3-6,6,5328.875
3-6,7,5307.950000000001
3-7,1,6747.0
3-7,2,6693.75
3-7,3,6132.85
3-7,4,5670.15
3-7,5,6898.6
3-7,6,5322.775
3-7,7,6895.049999999999
4-5,1,3613.9249999999997
4-5,2,4190.375
4-5,3,4044.4000000000005
4-5,4,4709.049999999999
4-5,5,4547.025
4-5,6,3733.6749999999997
4-5,7,3651.575
4-6,1,6311.175
4-6,2,8455.7
4-6,3,9167.474999999999
4-6,4,8526.1
4-6,5,8028.025
4-6,6,10178.35
4-6,7,7523.224999999999
4-7,1,8328.099999999999
4-7,2,9046.925
4-7,3,9027.9
4-7,4,8424.725
4-7,5,9533.0
4-7,6,8873.825
4-7,7,7808.875
5-6,1,4762.175
5-6,2,7099.9
5-6,3,6508.275
5-6,4,6488.45
5-6,5,5844.85
5-6,6,6916.45
5-6,7,7265.175
5-7,1,5156.825000000001
5-7,2,6761.9
5-7,3,7116.975
5-7,4,6082.975
5-7,5,7082.049999999999
5-7,6,7561.35
5-7,7,7375.875
6-7,1,3645.325
6-7,2,6611.675
6-7,3,5647.950000000001
6-7,4,4275.925
6-7,5,3628.125
6-7,6,7569.9
6-7,7,6852.450000000001
