processor,node,bw
0,0,17841.627500000002
0,1,9676.782500000001
0,2,7575.709999999998
0,3,6625.452499999999
0,4,5212.4975
0,5,5132.8099999999995
0,6,5272.55
0,7,3611.9049999999993
1,0,9669.982499999998
1,1,18703.697500000002
1,2,6634.037499999999
1,3,7562.96
1,4,5170.209999999999
1,5,5100.254999999999
1,6,3608.6325000000006
1,7,5267.875
2,0,5211.6475
2,1,3557.845
2,2,18475.8125
2,3,9647.4575
2,4,5355.255
2,5,7707.205000000001
2,6,5216.110000000001
2,7,5218.532499999999
3,0,3561.33
3,1,5222.74
3,2,9699.732499999998
3,3,18413.6775
3,4,5262.3075
3,5,7654.845
3,6,3532.3025
3,7,3508.7999999999997
4,0,5217.2575
4,1,5213.305
4,2,5365.327499999999
4,3,5274.6325
4,4,18598.8075
4,5,9628.0775
4,6,7604.567499999999
4,7,3565.2825
5,0,3479.7299999999996
5,1,3530.73
5,2,7705.037499999999
5,3,5370.9375
5,4,9657.317500000001
5,5,18342.872499999998
5,6,6642.24
5,7,5170.55
6,0,7619.315000000001
6,1,3612.0325
6,2,5256.825
6,3,5176.5425
6,4,5220.615
6,5,3564.22
6,6,17930.664999999997
6,7,9683.115
7,0,6708.879999999999
7,1,5268.13
7,2,7608.179999999999
7,3,6411.932500000001
7,4,3561.2875
7,5,5132.172500000001
7,6,9669.727499999997
7,7,18292.297499999997
