processor,node,bw
0,0,18584.2725
0,1,9676.3575
0,2,7572.6075
0,3,6623.54
0,4,5212.625
0,5,5131.62
0,6,5311.3525
0,7,3612.2875
1,0,9652.0475
1,1,18404.03
1,2,6611.555
1,3,7561.3875
1,4,5170.0825
1,5,5099.235000000001
1,6,3631.582499999999
1,7,5269.32
2,0,5174.8
2,1,3563.4125
2,2,18361.1475
2,3,9614.817500000001
2,4,5354.4475
2,5,7710.5625
2,6,5271.105
2,7,5218.8725
3,0,3561.6274999999996
3,1,5173.142500000001
3,2,9678.865
3,3,18577.175
3,4,5286.915
3,5,7639.2475
3,6,3510.5
3,7,3486.5299999999993
4,0,5164.344999999999
4,1,5213.9425
4,2,5359.1225
4,3,5274.802500000001
4,4,18707.0125
4,5,9631.052500000002
4,6,7607.329999999999
4,7,3513.3899999999994
5,0,3459.4575
5,1,3466.2574999999997
5,2,7705.2075
5,3,5365.327499999999
5,4,9650.092499999999
5,5,18279.547499999997
5,6,6620.735
5,7,5126.392499999999
6,0,7638.8225
6,1,3614.37
6,2,5255.55
6,3,5175.692499999999
6,4,5220.360000000001
6,5,3565.4524999999994
6,6,18533.57
6,7,9683.922499999999
7,0,6697.745
7,1,5269.277499999999
7,2,7608.690000000001
7,3,6374.787499999999
7,4,3562.4350000000004
7,5,5130.812499999999
7,6,9664.33
7,7,18238.960000000003
