processor,node,bw
0,0,18042.524999999998
0,1,9676.23
0,2,7574.775
0,3,6607.517500000001
0,4,5212.029999999999
0,5,5131.79
0,6,5310.97
0,7,3587.5950000000007
1,0,9680.140000000001
1,1,18241.0
1,2,6595.957499999999
1,3,7559.135
1,4,5265.1125
1,5,5191.375
1,6,3600.9399999999996
1,7,5267.9175
2,0,5175.139999999999
2,1,3563.0299999999993
2,2,18506.3275
2,3,9618.175
2,4,5355.17
2,5,7708.565
2,6,5270.722499999999
2,7,5218.745
3,0,3559.885
3,1,5173.567499999999
3,2,9687.3225
3,3,18649.3825
3,4,5269.0225
3,5,7632.1075
3,6,3532.6
3,7,3508.2474999999995
4,0,5215.8550000000005
4,1,5263.4974999999995
4,2,5358.7825
4,3,5274.165
4,4,18509.982500000002
4,5,9635.09
4,6,7607.967500000001
4,7,3562.6475
5,0,3505.6124999999997
5,1,3531.1124999999997
5,2,7699.385
5,3,5324.527499999999
5,4,9684.73
5,5,18298.205
5,6,6656.7325
5,7,5170.4225
6,0,7636.825
6,1,3611.3949999999995
6,2,5269.915
6,3,5188.6975
6,4,5220.19
6,5,3564.985
6,6,18145.7575
6,7,9672.065
7,0,6672.67
7,1,5266.514999999999
7,2,7607.16
7,3,6379.165
7,4,3561.9249999999997
7,5,5129.2825
7,6,9673.2125
7,7,18231.692499999997
