processor,node,bw
0,0,10613.25
0,1,5691.9
0,2,4455.75
0,3,3886.7750000000005
0,4,3065.8999999999996
0,5,3018.7
0,6,3124.1000000000004
0,7,2110.3500000000004
1,0,5694.200000000001
1,1,10730.0
1,2,3879.9749999999995
1,3,4446.55
1,4,3097.125
1,5,3053.75
1,6,2118.2
1,7,3098.7749999999996
2,0,3044.2
2,1,2095.8999999999996
2,2,10886.074999999999
2,3,5657.75
2,4,3150.1
2,5,4534.45
2,6,3100.4249999999997
2,7,3069.85
3,0,2094.05
3,1,3043.2749999999996
3,2,5698.425
3,3,10970.225
3,4,3099.425
3,5,4489.475
3,6,2078.0
3,7,2063.6749999999997
4,0,3068.15
4,1,3096.1749999999997
4,2,3152.2250000000004
4,3,3102.4500000000003
4,4,10888.225
4,5,5667.7
4,6,4475.275000000001
4,7,2095.675
5,0,2062.125
5,1,2077.125
5,2,4529.05
5,3,3132.075
5,4,5696.9
5,5,10763.650000000001
5,6,3915.7250000000004
5,7,3041.4249999999997
6,0,4492.25
6,1,2124.35
6,2,3099.95
6,3,3052.175
6,4,3070.7
6,5,2097.05
6,6,10673.975
6,7,5689.450000000001
7,0,3925.1
7,1,3097.95
7,2,4474.8
7,3,3752.45
7,4,2095.25
7,5,3017.2250000000004
7,6,5690.125
7,7,10724.525
