processor,node,bw
0-1-2-3,0,16344.800000000001
0-1-2-3,1,17819.760000000002
0-1-2-3,2,20927.68
0-1-2-3,3,19961.12
0-1-2-3,4,22119.920000000002
0-1-2-3,5,18010.48
0-1-2-3,6,9623.76
0-1-2-3,7,11125.04
0-1-2-4,0,23527.680000000004
0-1-2-4,1,18874.16
0-1-2-4,2,21251.760000000002
0-1-2-4,3,19847.2
0-1-2-4,4,23834.0
0-1-2-4,5,17402.560000000005
0-1-2-4,6,13170.960000000001
0-1-2-4,7,14030.559999999998
0-1-2-5,0,22038.0
0-1-2-5,1,17821.44
0-1-2-5,2,22825.840000000004
0-1-2-5,3,18989.04
0-1-2-5,4,22562.64
0-1-2-5,5,19573.840000000004
0-1-2-5,6,15354.320000000002
0-1-2-5,7,15292.160000000002
0-1-2-6,0,23546.64
0-1-2-6,1,18265.52
0-1-2-6,2,21332.48
0-1-2-6,3,19344.16
0-1-2-6,4,21850.56
0-1-2-6,5,17126.24
0-1-2-6,6,15700.720000000001
0-1-2-6,7,16075.279999999999
0-1-2-7,0,20869.36
0-1-2-7,1,18304.56
0-1-2-7,2,21943.520000000004
0-1-2-7,3,20403.52
0-1-2-7,4,18024.72
0-1-2-7,5,17876.8
0-1-2-7,6,15395.119999999999
0-1-2-7,7,16647.440000000002
0-1-3-4,0,17628.079999999998
0-1-3-4,1,22640.72
0-1-3-4,2,20434.08
0-1-3-4,3,21450.08
0-1-3-4,4,24044.640000000003
0-1-3-4,5,17336.08
0-1-3-4,6,12262.960000000001
0-1-3-4,7,13248.88
0-1-3-5,0,15790.800000000001
0-1-3-5,1,19010.88
0-1-3-5,2,19142.8
0-1-3-5,3,21933.920000000002
0-1-3-5,4,22562.800000000003
0-1-3-5,5,22222.800000000003
0-1-3-5,6,15085.6
0-1-3-5,7,15322.0
0-1-3-6,0,16971.52
0-1-3-6,1,16816.0
0-1-3-6,2,19738.240000000005
0-1-3-6,3,21418.160000000003
0-1-3-6,4,21862.56
0-1-3-6,5,16984.24
0-1-3-6,6,15077.04
0-1-3-6,7,14910.800000000001
0-1-3-7,0,19184.24
0-1-3-7,1,22965.520000000004
0-1-3-7,2,19510.320000000003
0-1-3-7,3,20691.440000000002
0-1-3-7,4,18047.359999999997
0-1-3-7,5,19662.48
0-1-3-7,6,15211.920000000002
0-1-3-7,7,16446.079999999998
0-1-4-5,0,17722.72
0-1-4-5,1,15149.440000000002
0-1-4-5,2,19651.760000000002
0-1-4-5,3,20589.28
0-1-4-5,4,24301.36
0-1-4-5,5,17656.88
0-1-4-5,6,15380.48
0-1-4-5,7,12638.880000000001
0-1-4-6,0,24213.520000000004
0-1-4-6,1,18156.88
0-1-4-6,2,20643.520000000004
0-1-4-6,3,19662.72
0-1-4-6,4,23363.36
0-1-4-6,5,15940.800000000001
0-1-4-6,6,15304.800000000001
0-1-4-6,7,14052.720000000001
0-1-4-7,0,21281.680000000004
0-1-4-7,1,24004.56
0-1-4-7,2,20616.4
0-1-4-7,3,19650.64
0-1-4-7,4,21220.160000000003
0-1-4-7,5,17520.8
0-1-4-7,6,16577.2
0-1-4-7,7,15643.2
0-1-5-6,0,20906.800000000003
0-1-5-6,1,18872.960000000003
0-1-5-6,2,20516.48
0-1-5-6,3,19726.320000000003
0-1-5-6,4,21970.399999999998
0-1-5-6,5,18589.2
0-1-5-6,6,16843.44
0-1-5-6,7,16905.600000000002
0-1-5-7,0,19641.760000000002
0-1-5-7,1,20101.920000000002
0-1-5-7,2,21499.600000000002
0-1-5-7,3,19712.24
0-1-5-7,4,17374.4
0-1-5-7,5,22542.800000000003
0-1-5-7,6,15060.800000000001
0-1-5-7,7,16613.04
0-1-6-7,0,20638.480000000003
0-1-6-7,1,15564.400000000001
0-1-6-7,2,20217.520000000004
0-1-6-7,3,18095.040000000005
0-1-6-7,4,13066.32
