socket,node,bw
0-2-3-5,6,9340.95
0-2-3-5,7,9047.925
0-2-3-6,1,7790.725
0-2-3-6,2,8321.95
0-2-3-6,3,8207.325
0-2-3-6,4,9170.8
0-2-3-6,5,9125.3
0-2-3-6,6,7998.825000000001
0-2-3-6,7,8861.224999999999
0-2-3-7,1,8362.0
0-2-3-7,2,7739.45
0-2-3-7,3,7377.05
0-2-3-7,4,8034.475
0-2-3-7,5,8358.150000000001
0-2-3-7,6,9526.15
0-2-3-7,7,7753.7
0-2-4-5,1,9118.325
0-2-4-5,2,8496.35
0-2-4-5,3,8410.125
0-2-4-5,4,8080.650000000001
0-2-4-5,5,8080.674999999999
0-2-4-5,6,8887.099999999999
0-2-4-5,7,9123.724999999999
0-2-4-6,1,11452.65
0-2-4-6,2,13913.425
0-2-4-6,3,12961.675
0-2-4-6,4,14197.775000000001
0-2-4-6,5,12011.45
0-2-4-6,6,13569.650000000001
0-2-4-6,7,10522.125
0-2-4-7,1,13185.325
0-2-4-7,2,15648.925
0-2-4-7,3,13945.85
0-2-4-7,4,14201.050000000001
0-2-4-7,5,13622.2
0-2-4-7,6,15936.225
0-2-4-7,7,11144.75
0-2-5-6,1,9527.825
0-2-5-6,2,12610.275
0-2-5-6,3,12193.2
0-2-5-6,4,12224.2
0-2-5-6,5,11897.75
0-2-5-6,6,13785.775000000001
0-2-5-6,7,14184.1
0-2-5-7,1,11474.925
0-2-5-7,2,14037.725
0-2-5-7,3,13481.325
0-2-5-7,4,10959.65
0-2-5-7,5,12479.975
0-2-5-7,6,11426.275000000001
0-2-5-7,7,10918.6
0-2-6-7,1,9165.35
0-2-6-7,2,14493.875
0-2-6-7,3,10676.35
0-2-6-7,4,8400.5
0-2-6-7,5,8819.15
0-2-6-7,6,12158.425
0-2-6-7,7,11887.150000000001
0-3-4-5,1,8938.5
0-3-4-5,2,7601.250000000001
0-3-4-5,3,7297.375
0-3-4-5,4,7513.199999999999
0-3-4-5,5,7890.375
0-3-4-5,6,10074.0
0-3-4-5,7,9095.8
0-3-4-6,1,11389.15
0-3-4-6,2,11324.550000000001
0-3-4-6,3,11227.325
0-3-4-6,4,13059.425
0-3-4-6,5,12029.325
0-3-4-6,6,12693.8
0-3-4-6,7,9827.475
0-3-4-7,1,11810.05
0-3-4-7,2,11546.899999999998
0-3-4-7,3,11561.6
0-3-4-7,4,12335.125
0-3-4-7,5,13741.925
0-3-4-7,6,13912.099999999999
0-3-4-7,7,10648.8
0-3-5-6,1,10179.325
0-3-5-6,2,10874.400000000001
0-3-5-6,3,10494.5
0-3-5-6,4,11292.375000000002
0-3-5-6,5,11010.974999999999
0-3-5-6,6,11899.300000000001
0-3-5-6,7,11572.275000000001
0-3-5-7,1,11294.35
0-3-5-7,2,10978.974999999999
0-3-5-7,3,10730.925
0-3-5-7,4,9769.55
0-3-5-7,5,9300.349999999999
0-3-5-7,6,11006.224999999999
0-3-5-7,7,10630.05
0-3-6-7,1,9210.625
0-3-6-7,2,11436.650000000001
0-3-6-7,3,10527.425
0-3-6-7,4,8059.799999999999
0-3-6-7,5,9121.75
0-3-6-7,6,11201.75
0-3-6-7,7,11460.95
0-4-5-6,1,7469.625
0-4-5-6,2,9378.875
0-4-5-6,3,9031.35
0-4-5-6,4,7915.375
0-4-5-6,5,7931.9
0-4-5-6,6,9166.349999999999
0-4-5-6,7,8856.949999999999
0-4-5-7,1,9282.6
0-4-5-7,2,9276.95
0-4-5-7,3,9135.775000000001
0-4-5-7,4,6942.950000000001
0-4-5-7,5,8071.175000000001
0-4-5-7,6,8963.7
0-4-5-7,7,8974.35
0-4-6-7,1,9202.199999999999
0-4-6-7,2,14619.550000000001
0-4-6-7,3,13432.125
0-4-6-7,4,9286.150000000001
0-4-6-7,5,9055.05
0-4-6-7,6,11552.3
0-4-6-7,7,9810.649999999998
0-5-6-7,1,9333.800000000001
0-5-6-7,2,13545.75
0-5-6-7,3,13222.45
0-5-6-7,4,8372.1
0-5-6-7,5,9324.85
0-5-6-7,6,10534.575
0-5-6-7,7,10720.075
1-2-3-4,1,8005.5
1-2-3-4,2,8947.45
1-2-3-4,3,9395.325
1-2-3-4,4,9193.575
1-2-3-4,5,9315.975
1-2-3-4,6,7403.474999999999
1-2-3-4,7,8253.775
1-2-3-5,1,7523.450000000001
1-2-3-5,2,8570.724999999999
1-2-3-5,3,8949.025
1-2-3-5,4,8807.400000000001
1-2-3-5,5,8885.875
1-2-3-5,6,8097.224999999999
1-2-3-5,7,7974.4
1-2-3-6,1,8178.4
1-2-3-6,2,9191.699999999999
1-2-3-6,3,9335.224999999999
1-2-3-6,4,9256.400000000001
1-2-3-6,5,9523.2
1-2-3-6,6,6912.95
1-2-3-6,7,9145.05
1-2-3-7,1,7959.825
1-2-3-7,2,8187.35
1-2-3-7,3,8449.175
1-2-3-7,4,7887.35
1-2-3-7,5,8201.275000000001
1-2-3-7,6,8767.5
1-2-3-7,7,7957.7
1-2-4-5,1,7508.299999999999
1-2-4-5,2,8947.625
1-2-4-5,3,8637.575
1-2-4-5,4,8823.925
1-2-4-5,5,8994.2
1-2-4-5,6,8990.225
1-2-4-5,7,8218.75
1-2-4-6,1,11047.850000000002
1-2-4-6,2,15210.625
1-2-4-6,3,15568.325
1-2-4-6,4,16809.975
1-2-4-6,5,12807.6
1-2-4-6,6,11411.125
1-2-4-6,7,12389.900000000001
1-2-4-7,1,10660.2
1-2-4-7,2,13806.65
1-2-4-7,3,14391.5
1-2-4-7,4,12776.325
1-2-4-7,5,14583.449999999999
1-2-4-7,6,13869.175
1-2-4-7,7,13700.350000000002
1-2-5-6,1,10501.275
1-2-5-6,2,13989.724999999999
1-2-5-6,3,13959.150000000001
1-2-5-6,4,14338.400000000001
1-2-5-6,5,13572.725
1-2-5-6,6,11944.7
1-2-5-6,7,14476.650000000001
1-2-5-7,1,10090.6
1-2-5-7,2,11906.4
1-2-5-7,3,10772.949999999999
1-2-5-7,4,10646.225
1-2-5-7,5,11479.175
1-2-5-7,6,12598.6
1-2-5-7,7,13448.625
1-2-6-7,1,8659.65
1-2-6-7,2,12710.35
1-2-6-7,3,10827.025000000001
1-2-6-7,4,8555.625
1-2-6-7,5,8724.275
1-2-6-7,6,12820.599999999999
1-2-6-7,7,13960.75
1-3-4-5,1,7313.674999999999
1-3-4-5,2,8723.3
1-3-4-5,3,8101.85
1-3-4-5,4,8543.9
1-3-4-5,5,8869.925
1-3-4-5,6,9023.175000000001
1-3-4-5,7,7967.75
1-3-4-6,1,12534.900000000001
1-3-4-6,2,14452.325
1-3-4-6,3,14315.925
1-3-4-6,4,14580.3
1-3-4-6,5,13537.475
1-3-4-6,6,10553.8
1-3-4-6,7,11247.65
1-3-4-7,1,10876.8
1-3-4-7,2,12203.324999999999
1-3-4-7,3,12332.3
1-3-4-7,4,11014.175000000001
1-3-4-7,5,12239.85
1-3-4-7,6,13426.975
1-3-4-7,7,12962.125
1-3-5-6,1,11212.575
1-3-5-6,2,13589.95
1-3-5-6,3,13386.775
1-3-5-6,4,12936.275
1-3-5-6,5,12650.899999999998
1-3-5-6,6,11461.949999999999
1-3-5-6,7,12888.125
1-3-5-7,1,9356.0
1-3-5-7,2,10379.575
1-3-5-7,3,10451.225
1-3-5-7,4,9206.15
1-3-5-7,5,9552.85
1-3-5-7,6,11791.725000000002
1-3-5-7,7,11108.05
1-3-6-7,1,8712.825
1-3-6-7,2,12399.875
1-3-6-7,3,12167.975
1-3-6-7,4,8259.525000000001
1-3-6-7,5,8991.525
1-3-6-7,6,12020.525
1-3-6-7,7,12808.675000000001
1-4-5-6,1,7156.799999999999
1-4-5-6,2,9224.599999999999
1-4-5-6,3,8789.35
1-4-5-6,4,9154.625
1-4-5-6,5,9043.4
1-4-5-6,6,9370.375
1-4-5-6,7,8687.6
1-4-5-7,1,8935.3
1-4-5-7,2,9112.025
1-4-5-7,3,9175.6
1-4-5-7,4,7416.375
1-4-5-7,5,9065.675
1-4-5-7,6,9415.05
1-4-5-7,7,7736.15
1-4-6-7,1,8918.350000000002
1-4-6-7,2,14921.725000000002
1-4-6-7,3,14943.7
1-4-6-7,4,9521.675
1-4-6-7,5,9177.599999999999
1-4-6-7,6,12834.15
1-4-6-7,7,13092.925
1-5-6-7,1,8289.9
1-5-6-7,2,13909.224999999999
1-5-6-7,3,13869.975000000002
1-5-6-7,4,9212.849999999999
1-5-6-7,5,9222.45
1-5-6-7,6,11966.225000000002
1-5-6-7,7,13956.4
2-3-4-5,1,5451.6
2-3-4-5,2,5844.375
2-3-4-5,3,6058.05
2-3-4-5,4,6010.0
2-3-4-5,5,5923.924999999999
2-3-4-5,6,6754.75
2-3-4-5,7,7222.1
2-3-4-6,1,7414.1
2-3-4-6,2,8114.45
2-3-4-6,3,7707.724999999999
2-3-4-6,4,8503.15
2-3-4-6,5,7994.325000000001
2-3-4-6,6,8884.525
2-3-4-6,7,7960.525000000001
2-3-4-7,1,7983.775000000001
2-3-4-7,2,8544.15
2-3-4-7,3,8112.674999999999
2-3-4-7,4,8306.35
2-3-4-7,5,8489.05
2-3-4-7,6,9329.875
2-3-4-7,7,9114.975
2-3-5-6,1,6881.099999999999
2-3-5-6,2,7818.424999999999
2-3-5-6,3,7469.575
2-3-5-6,4,7981.75
2-3-5-6,5,7809.374999999999
2-3-5-6,6,8455.925
2-3-5-6,7,8153.799999999999
2-3-5-7,1,7785.5
2-3-5-7,2,8053.675
2-3-5-7,3,7949.025
2-3-5-7,4,7759.825000000001
2-3-5-7,5,8090.174999999999
2-3-5-7,6,9275.9
2-3-5-7,7,7838.799999999999
2-3-6-7,1,7410.575
2-3-6-7,2,8304.1
2-3-6-7,3,7540.650000000001
2-3-6-7,4,7570.450000000001
2-3-6-7,5,7787.775
2-3-6-7,6,8715.05
2-3-6-7,7,8926.425
2-4-5-6,1,8040.0
2-4-5-6,2,8395.324999999999
2-4-5-6,3,8763.5
2-4-5-6,4,8864.3
2-4-5-6,5,9090.375
2-4-5-6,6,8834.425
2-4-5-6,7,8820.575
2-4-5-7,1,8312.5
2-4-5-7,2,10099.925
2-4-5-7,3,8911.775
2-4-5-7,4,7548.55
2-4-5-7,5,8985.05
2-4-5-7,6,8902.475
2-4-5-7,7,9086.65
2-4-6-7,1,9315.175
2-4-6-7,2,13800.05
2-4-6-7,3,10888.325
2-4-6-7,4,9465.925000000001
2-4-6-7,5,9040.9
2-4-6-7,6,14286.25
2-4-6-7,7,12404.350000000002
2-5-6-7,1,9213.4
2-5-6-7,2,12982.6
2-5-6-7,3,11266.025000000001
2-5-6-7,4,9255.95
2-5-6-7,5,9591.125
2-5-6-7,6,12962.65
2-5-6-7,7,12958.525000000001
3-4-5-6,1,8229.4
3-4-5-6,2,7473.85
3-4-5-6,3,7160.85
3-4-5-6,4,7627.975
3-4-5-6,5,7898.099999999999
3-4-5-6,6,8723.725
3-4-5-6,7,7308.924999999999
3-4-5-7,1,8832.275
3-4-5-7,2,8781.900000000001
3-4-5-7,3,8255.975
3-4-5-7,4,7283.025
3-4-5-7,5,8823.825
3-4-5-7,6,9210.425000000001
3-4-5-7,7,8947.050000000001
3-4-6-7,1,9021.3
3-4-6-7,2,12790.849999999999
3-4-6-7,3,12143.175
3-4-6-7,4,9429.275
3-4-6-7,5,9537.675000000001
3-4-6-7,6,13387.675
3-4-6-7,7,12257.074999999999
3-5-6-7,1,8877.375
3-5-6-7,2,12115.35
3-5-6-7,3,11838.775000000001
3-5-6-7,4,8363.825
3-5-6-7,5,8698.775
3-5-6-7,6,11938.15
3-5-6-7,7,11964.325
4-5-6-7,1,5931.25
4-5-6-7,2,8277.825
4-5-6-7,3,8690.599999999999
4-5-6-7,4,8292.575
4-5-6-7,5,9316.3
4-5-6-7,6,7831.825000000001
4-5-6-7,7,7520.625
