8 nodes available
memory interleaved on 3 4 5 7,STREAM,Copy,4398.48,MB/s,Scale,3991.60,MB/s,Add,4674.45,MB/s,Triad,4156.55,MB/s
memory interleaved on 0 3 4 5 7,STREAM,Copy,4414.05,MB/s,Scale,4363.09,MB/s,Add,5344.98,MB/s,Triad,4203.72,MB/s
memory interleaved on 1 3 4 5 7,STREAM,Copy,4544.88,MB/s,Scale,4466.20,MB/s,Add,5478.42,MB/s,Triad,4417.48,MB/s
memory interleaved on 0 1 3 4 5 7,STREAM,Copy,4529.55,MB/s,Scale,4474.18,MB/s,Add,5466.15,MB/s,Triad,4340.13,MB/s
memory interleaved on 2 3 4 5 7,STREAM,Copy,4515.56,MB/s,Scale,4439.56,MB/s,Add,5421.53,MB/s,Triad,4380.40,MB/s
memory interleaved on 0 2 3 4 5 7,STREAM,Copy,4532.20,MB/s,Scale,4472.47,MB/s,Add,5431.90,MB/s,Triad,4321.73,MB/s
memory interleaved on 1 2 3 4 5 7,STREAM,Copy,4613.92,MB/s,Scale,4592.10,MB/s,Add,5534.23,MB/s,Triad,4506.11,MB/s
memory interleaved on 0 1 2 3 4 5 7,STREAM,Copy,4554.94,MB/s,Scale,4532.22,MB/s,Add,5465.61,MB/s,Triad,4358.73,MB/s
memory interleaved on 6 7,STREAM,Copy,6270.65,MB/s,Scale,6182.98,MB/s,Add,6799.65,MB/s,Triad,5927.16,MB/s
memory interleaved on 0 6 7,STREAM,Copy,5284.27,MB/s,Scale,5195.43,MB/s,Add,5971.73,MB/s,Triad,4955.94,MB/s
memory interleaved on 1 6 7,STREAM,Copy,5146.12,MB/s,Scale,5595.13,MB/s,Add,6096.72,MB/s,Triad,5304.97,MB/s
memory interleaved on 0 1 6 7,STREAM,Copy,5058.21,MB/s,Scale,4757.68,MB/s,Add,5592.69,MB/s,Triad,4816.82,MB/s
memory interleaved on 2 6 7,STREAM,Copy,5714.41,MB/s,Scale,5693.54,MB/s,Add,6416.41,MB/s,Triad,5396.38,MB/s
memory interleaved on 0 2 6 7,STREAM,Copy,5212.16,MB/s,Scale,5157.90,MB/s,Add,5896.15,MB/s,Triad,4907.25,MB/s
memory interleaved on 1 2 6 7,STREAM,Copy,5470.33,MB/s,Scale,5206.68,MB/s,Add,5939.28,MB/s,Triad,5129.24,MB/s
memory interleaved on 0 1 2 6 7,STREAM,Copy,5025.91,MB/s,Scale,5041.81,MB/s,Add,5888.23,MB/s,Triad,4763.45,MB/s
memory interleaved on 3 6 7,STREAM,Copy,5315.21,MB/s,Scale,5217.58,MB/s,Add,6026.96,MB/s,Triad,4965.55,MB/s
memory interleaved on 0 3 6 7,STREAM,Copy,4923.59,MB/s,Scale,4850.81,MB/s,Add,5641.78,MB/s,Triad,4560.40,MB/s
memory interleaved on 1 3 6 7,STREAM,Copy,5158.65,MB/s,Scale,4885.40,MB/s,Add,5689.79,MB/s,Triad,4753.32,MB/s
memory interleaved on 0 1 3 6 7,STREAM,Copy,4856.18,MB/s,Scale,4836.38,MB/s,Add,5703.14,MB/s,Triad,4517.21,MB/s
memory interleaved on 2 3 6 7,STREAM,Copy,5047.29,MB/s,Scale,4799.49,MB/s,Add,5610.66,MB/s,Triad,4680.91,MB/s
memory interleaved on 0 2 3 6 7,STREAM,Copy,4877.55,MB/s,Scale,4829.04,MB/s,Add,5642.96,MB/s,Triad,4497.60,MB/s
memory interleaved on 1 2 3 6 7,STREAM,Copy,5050.62,MB/s,Scale,4978.30,MB/s,Add,5812.52,MB/s,Triad,4771.88,MB/s
memory interleaved on 0 1 2 3 6 7,STREAM,Copy,4908.40,MB/s,Scale,4830.00,MB/s,Add,5722.12,MB/s,Triad,4590.58,MB/s
memory interleaved on 4 6 7,STREAM,Copy,4157.77,MB/s,Scale,4655.09,MB/s,Add,5022.42,MB/s,Triad,4605.90,MB/s
memory interleaved on 0 4 6 7,STREAM,Copy,4545.16,MB/s,Scale,4278.14,MB/s,Add,4896.66,MB/s,Triad,4314.94,MB/s
memory interleaved on 1 4 6 7,STREAM,Copy,4720.11,MB/s,Scale,4293.40,MB/s,Add,4947.97,MB/s,Triad,4463.18,MB/s
memory interleaved on 0 1 4 6 7,STREAM,Copy,4612.40,MB/s,Scale,4562.08,MB/s,Add,5527.57,MB/s,Triad,4474.22,MB/s
memory interleaved on 2 4 6 7,STREAM,Copy,4769.05,MB/s,Scale,4442.66,MB/s,Add,5083.49,MB/s,Triad,4501.27,MB/s
memory interleaved on 0 2 4 6 7,STREAM,Copy,4680.28,MB/s,Scale,4606.61,MB/s,Add,5561.53,MB/s,Triad,4493.75,MB/s
memory interleaved on 1 2 4 6 7,STREAM,Copy,4836.36,MB/s,Scale,4740.90,MB/s,Add,5735.53,MB/s,Triad,4763.68,MB/s
memory interleaved on 0 1 2 4 6 7,STREAM,Copy,4779.48,MB/s,Scale,4682.17,MB/s,Add,5650.85,MB/s,Triad,4586.73,MB/s
memory interleaved on 3 4 6 7,STREAM,Copy,4565.41,MB/s,Scale,4292.61,MB/s,Add,4931.21,MB/s,Triad,4323.67,MB/s
memory interleaved on 0 3 4 6 7,STREAM,Copy,4519.36,MB/s,Scale,4445.74,MB/s,Add,5405.28,MB/s,Triad,4273.10,MB/s
memory interleaved on 1 3 4 6 7,STREAM,Copy,4661.88,MB/s,Scale,4568.38,MB/s,Add,5566.30,MB/s,Triad,4499.17,MB/s
memory interleaved on 0 1 3 4 6 7,STREAM,Copy,4603.25,MB/s,Scale,4589.05,MB/s,Add,5523.76,MB/s,Triad,4410.24,MB/s
memory interleaved on 2 3 4 6 7,STREAM,Copy,4606.28,MB/s,Scale,4520.80,MB/s,Add,5503.17,MB/s,Triad,4464.13,MB/s
memory interleaved on 0 2 3 4 6 7,STREAM,Copy,4608.99,MB/s,Scale,4580.67,MB/s,Add,5487.32,MB/s,Triad,4395.83,MB/s
memory interleaved on 1 2 3 4 6 7,STREAM,Copy,4695.38,MB/s,Scale,4714.72,MB/s,Add,5609.15,MB/s,Triad,4593.97,MB/s
memory interleaved on 0 1 2 3 4 6 7,STREAM,Copy,4629.44,MB/s,Scale,4604.14,MB/s,Add,5521.71,MB/s,Triad,4402.29,MB/s
memory interleaved on 5 6 7,STREAM,Copy,5085.88,MB/s,Scale,5556.81,MB/s,Add,6038.44,MB/s,Triad,5263.93,MB/s
memory interleaved on 0 5 6 7,STREAM,Copy,5118.25,MB/s,Scale,4902.51,MB/s,Add,5633.60,MB/s,Triad,4821.71,MB/s
memory interleaved on 1 5 6 7,STREAM,Copy,5368.25,MB/s,Scale,4949.75,MB/s,Add,5652.70,MB/s,Triad,5024.56,MB/s
memory interleaved on 0 1 5 6 7,STREAM,Copy,4996.81,MB/s,Scale,4991.79,MB/s,Add,5860.91,MB/s,Triad,4745.96,MB/s
memory interleaved on 2 5 6 7,STREAM,Copy,5436.71,MB/s,Scale,5163.98,MB/s,Add,5867.50,MB/s,Triad,5083.25,MB/s
memory interleaved on 0 2 5 6 7,STREAM,Copy,5093.64,MB/s,Scale,5069.29,MB/s,Add,5904.17,MB/s,Triad,4765.17,MB/s
memory interleaved on 1 2 5 6 7,STREAM,Copy,5298.21,MB/s,Scale,5254.40,MB/s,Add,6115.57,MB/s,Triad,5072.92,MB/s
memory interleaved on 0 1 2 5 6 7,STREAM,Copy,5095.49,MB/s,Scale,5058.22,MB/s,Add,5907.45,MB/s,Triad,4794.35,MB/s
memory interleaved on 3 5 6 7,STREAM,Copy,5132.87,MB/s,Scale,4911.84,MB/s,Add,5643.23,MB/s,Triad,4821.02,MB/s
memory interleaved on 0 3 5 6 7,STREAM,Copy,4885.05,MB/s,Scale,4851.48,MB/s,Add,5706.51,MB/s,Triad,4541.27,MB/s
memory interleaved on 1 3 5 6 7,STREAM,Copy,5071.46,MB/s,Scale,5017.99,MB/s,Add,5898.46,MB/s,Triad,4791.74,MB/s
memory interleaved on 0 1 3 5 6 7,STREAM,Copy,4893.96,MB/s,Scale,4901.87,MB/s,Add,5754.78,MB/s,Triad,4602.63,MB/s
memory interleaved on 2 3 5 6 7,STREAM,Copy,4995.02,MB/s,Scale,4957.78,MB/s,Add,5815.42,MB/s,Triad,4750.72,MB/s
memory interleaved on 0 2 3 5 6 7,STREAM,Copy,4908.00,MB/s,Scale,4903.90,MB/s,Add,5717.45,MB/s,Triad,4585.13,MB/s
memory interleaved on 1 2 3 5 6 7,STREAM,Copy,5041.50,MB/s,Scale,5060.45,MB/s,Add,5854.34,MB/s,Triad,4805.36,MB/s
memory interleaved on 0 1 2 3 5 6 7,STREAM,Copy,4888.44,MB/s,Scale,4899.12,MB/s,Add,5733.39,MB/s,Triad,4561.01,MB/s
memory interleaved on 4 5 6 7,STREAM,Copy,4664.66,MB/s,Scale,4174.92,MB/s,Add,4934.95,MB/s,Triad,4538.10,MB/s
memory interleaved on 0 4 5 6 7,STREAM,Copy,4567.17,MB/s,Scale,4550.78,MB/s,Add,5486.16,MB/s,Triad,4492.82,MB/s
memory interleaved on 1 4 5 6 7,STREAM,Copy,4710.88,MB/s,Scale,4685.61,MB/s,Add,5660.35,MB/s,Triad,4735.24,MB/s
memory interleaved on 0 1 4 5 6 7,STREAM,Copy,4526.38,MB/s,Scale,4717.59,MB/s,Add,5608.86,MB/s,Triad,4558.84,MB/s
memory interleaved on 2 4 5 6 7,STREAM,Copy,4736.14,MB/s,Scale,4696.37,MB/s,Add,5667.40,MB/s,Triad,4739.56,MB/s
memory interleaved on 0 2 4 5 6 7,STREAM,Copy,4548.12,MB/s,Scale,4759.02,MB/s,Add,5630.23,MB/s,Triad,4577.95,MB/s
memory interleaved on 1 2 4 5 6 7,STREAM,Copy,4655.06,MB/s,Scale,4899.73,MB/s,Add,5761.74,MB/s,Triad,4799.63,MB/s
memory interleaved on 0 1 2 4 5 6 7,STREAM,Copy,4779.47,MB/s,Scale,4689.45,MB/s,Add,5640.22,MB/s,Triad,4544.43,MB/s
memory interleaved on 3 4 5 6 7,STREAM,Copy,4577.00,MB/s,Scale,4560.03,MB/s,Add,5509.23,MB/s,Triad,4497.23,MB/s
memory interleaved on 0 3 4 5 6 7,STREAM,Copy,4441.80,MB/s,Scale,4640.84,MB/s,Add,5504.92,MB/s,Triad,4389.91,MB/s
memory interleaved on 1 3 4 5 6 7,STREAM,Copy,4539.28,MB/s,Scale,4763.19,MB/s,Add,5628.45,MB/s,Triad,4586.95,MB/s
memory interleaved on 0 1 3 4 5 6 7,STREAM,Copy,4676.54,MB/s,Scale,4559.42,MB/s,Add,5536.28,MB/s,Triad,4394.90,MB/s
memory interleaved on 2 3 4 5 6 7,STREAM,Copy,4528.74,MB/s,Scale,4741.23,MB/s,Add,5571.29,MB/s,Triad,4553.47,MB/s
memory interleaved on 0 2 3 4 5 6 7,STREAM,Copy,4679.02,MB/s,Scale,4560.02,MB/s,Add,5527.57,MB/s,Triad,4388.25,MB/s
memory interleaved on 1 2 3 4 5 6 7,STREAM,Copy,4798.51,MB/s,Scale,4641.16,MB/s,Add,5642.08,MB/s,Triad,4551.50,MB/s
memory interleaved on 0 1 2 3 4 5 6 7,STREAM,Copy,4614.80,MB/s,Scale,4269.55,MB/s,Add,4964.35,MB/s,Triad,4277.12,MB/s
setting preferred node to 0
memory without policy,STREAM,Copy,3655.15,MB/s,Scale,3653.45,MB/s,Add,3891.70,MB/s,Triad,3443.14,MB/s
setting preferred node to 1
memory without policy,STREAM,Copy,3073.70,MB/s,Scale,3070.46,MB/s,Add,3098.46,MB/s,Triad,3117.24,MB/s
setting preferred node to 2
memory without policy,STREAM,Copy,4133.46,MB/s,Scale,4144.22,MB/s,Add,4348.03,MB/s,Triad,3917.12,MB/s
setting preferred node to 3
memory without policy,STREAM,Copy,3548.68,MB/s,Scale,3534.83,MB/s,Add,3768.59,MB/s,Triad,3446.99,MB/s
setting preferred node to 4
memory without policy,STREAM,Copy,2106.46,MB/s,Scale,2106.01,MB/s,Add,2100.47,MB/s,Triad,2113.43,MB/s
setting preferred node to 5
memory without policy,STREAM,Copy,2998.80,MB/s,Scale,2994.83,MB/s,Add,3021.67,MB/s,Triad,3039.16,MB/s
setting preferred node to 6
memory without policy,STREAM,Copy,4936.44,MB/s,Scale,4927.76,MB/s,Add,5378.11,MB/s,Triad,4717.59,MB/s
setting preferred node to 7
memory without policy,STREAM,Copy,6784.93,MB/s,Scale,6660.10,MB/s,Add,7100.81,MB/s,Triad,6881.74,MB/s
manual interleaving to all nodes,STREAM,Copy,4617.82,MB/s,Scale,4270.04,MB/s,Add,4966.70,MB/s,Triad,4277.46,MB/s
manual interleaving on node 0/1,STREAM,Copy,3802.91,MB/s,Scale,3782.36,MB/s,Add,4349.85,MB/s,Triad,3806.22,MB/s
current interleave node 0
running on node 0, preferred node 0
local memory,STREAM,Copy,6828.02,MB/s,Scale,6771.06,MB/s,Add,7228.03,MB/s,Triad,7287.85,MB/s
memory interleaved on all nodes,STREAM,Copy,4450.57,MB/s,Scale,4103.86,MB/s,Add,4716.71,MB/s,Triad,4182.11,MB/s
memory interleaved on node 0/1,STREAM,Copy,6213.29,MB/s,Scale,6117.03,MB/s,Add,6751.97,MB/s,Triad,5887.60,MB/s
alloc on node 1,STREAM,Copy,4943.81,MB/s,Scale,4950.10,MB/s,Add,5377.60,MB/s,Triad,4754.81,MB/s
alloc on node 2,STREAM,Copy,4125.92,MB/s,Scale,4138.34,MB/s,Add,4339.22,MB/s,Triad,3976.84,MB/s
alloc on node 3,STREAM,Copy,3652.69,MB/s,Scale,3655.00,MB/s,Add,3850.96,MB/s,Triad,3480.29,MB/s
alloc on node 4,STREAM,Copy,3044.64,MB/s,Scale,3041.87,MB/s,Add,3068.89,MB/s,Triad,3089.58,MB/s
alloc on node 5,STREAM,Copy,2970.01,MB/s,Scale,2966.99,MB/s,Add,3001.07,MB/s,Triad,3016.88,MB/s
alloc on node 6,STREAM,Copy,3102.19,MB/s,Scale,3100.56,MB/s,Add,3128.03,MB/s,Triad,3148.50,MB/s
alloc on node 7,STREAM,Copy,2107.09,MB/s,Scale,2107.60,MB/s,Add,2101.18,MB/s,Triad,2112.92,MB/s
local allocation,STREAM,Copy,6775.04,MB/s,Scale,6739.80,MB/s,Add,7240.04,MB/s,Triad,7291.93,MB/s
setting wrong preferred node,STREAM,Copy,4939.97,MB/s,Scale,4944.10,MB/s,Add,5373.74,MB/s,Triad,4750.68,MB/s
setting correct preferred node,STREAM,Copy,6781.59,MB/s,Scale,6730.08,MB/s,Add,7237.07,MB/s,Triad,7296.02,MB/s
running on node 1, preferred node 0
local memory,STREAM,Copy,6780.95,MB/s,Scale,6767.24,MB/s,Add,7160.89,MB/s,Triad,7036.89,MB/s
memory interleaved on all nodes,STREAM,Copy,4451.14,MB/s,Scale,4083.26,MB/s,Add,4712.05,MB/s,Triad,4231.56,MB/s
memory interleaved on node 0/1,STREAM,Copy,6232.00,MB/s,Scale,6150.41,MB/s,Add,6768.97,MB/s,Triad,5934.23,MB/s
alloc on node 0,STREAM,Copy,4878.59,MB/s,Scale,4876.90,MB/s,Add,5363.58,MB/s,Triad,4751.80,MB/s
alloc on node 2,STREAM,Copy,3641.06,MB/s,Scale,3645.24,MB/s,Add,3854.07,MB/s,Triad,3483.87,MB/s
alloc on node 3,STREAM,Copy,4140.79,MB/s,Scale,4152.59,MB/s,Add,4338.89,MB/s,Triad,3966.16,MB/s
alloc on node 4,STREAM,Copy,3014.30,MB/s,Scale,3012.23,MB/s,Add,3039.97,MB/s,Triad,3058.24,MB/s
alloc on node 5,STREAM,Copy,2948.22,MB/s,Scale,2945.60,MB/s,Add,2979.92,MB/s,Triad,2994.56,MB/s
alloc on node 6,STREAM,Copy,2119.04,MB/s,Scale,2118.79,MB/s,Add,2112.78,MB/s,Triad,2125.98,MB/s
alloc on node 7,STREAM,Copy,3073.85,MB/s,Scale,3070.74,MB/s,Add,3098.45,MB/s,Triad,3120.10,MB/s
local allocation,STREAM,Copy,6756.06,MB/s,Scale,6715.13,MB/s,Add,7141.48,MB/s,Triad,7033.13,MB/s
setting wrong preferred node,STREAM,Copy,3638.82,MB/s,Scale,3642.98,MB/s,Add,3853.65,MB/s,Triad,3484.70,MB/s
setting correct preferred node,STREAM,Copy,6805.44,MB/s,Scale,6694.62,MB/s,Add,7164.82,MB/s,Triad,7053.09,MB/s
running on node 2, preferred node 0
local memory,STREAM,Copy,6850.10,MB/s,Scale,6818.00,MB/s,Add,7225.14,MB/s,Triad,7302.54,MB/s
memory interleaved on all nodes,STREAM,Copy,4864.97,MB/s,Scale,4394.07,MB/s,Add,5142.59,MB/s,Triad,4593.77,MB/s
memory interleaved on node 0/1,STREAM,Copy,3334.04,MB/s,Scale,3312.08,MB/s,Add,3636.08,MB/s,Triad,3501.54,MB/s
alloc on node 0,STREAM,Copy,3038.17,MB/s,Scale,3036.05,MB/s,Add,3064.14,MB/s,Triad,3082.79,MB/s
alloc on node 1,STREAM,Copy,2113.28,MB/s,Scale,2112.57,MB/s,Add,2106.63,MB/s,Triad,2118.46,MB/s
alloc on node 3,STREAM,Copy,4991.10,MB/s,Scale,4997.50,MB/s,Add,5387.00,MB/s,Triad,4783.21,MB/s
alloc on node 4,STREAM,Copy,3148.88,MB/s,Scale,3146.20,MB/s,Add,3177.31,MB/s,Triad,3198.72,MB/s
alloc on node 5,STREAM,Copy,4246.42,MB/s,Scale,4247.45,MB/s,Add,4416.71,MB/s,Triad,4035.30,MB/s
alloc on node 6,STREAM,Copy,3071.41,MB/s,Scale,3068.99,MB/s,Add,3099.81,MB/s,Triad,3117.23,MB/s
alloc on node 7,STREAM,Copy,3072.22,MB/s,Scale,3069.66,MB/s,Add,3098.44,MB/s,Triad,3116.39,MB/s
local allocation,STREAM,Copy,6821.31,MB/s,Scale,6788.16,MB/s,Add,7223.58,MB/s,Triad,7300.51,MB/s
setting wrong preferred node,STREAM,Copy,4987.49,MB/s,Scale,4993.92,MB/s,Add,5386.71,MB/s,Triad,4781.68,MB/s
setting correct preferred node,STREAM,Copy,6813.43,MB/s,Scale,6799.45,MB/s,Add,7219.10,MB/s,Triad,7296.51,MB/s
running on node 3, preferred node 0
local memory,STREAM,Copy,6790.17,MB/s,Scale,6742.98,MB/s,Add,7120.13,MB/s,Triad,6913.10,MB/s
memory interleaved on all nodes,STREAM,Copy,4542.80,MB/s,Scale,4011.54,MB/s,Add,4642.82,MB/s,Triad,4219.44,MB/s
memory interleaved on node 0/1,STREAM,Copy,3348.09,MB/s,Scale,3343.62,MB/s,Add,3691.52,MB/s,Triad,3542.13,MB/s
alloc on node 0,STREAM,Copy,2119.74,MB/s,Scale,2119.49,MB/s,Add,2111.98,MB/s,Triad,2125.16,MB/s
alloc on node 1,STREAM,Copy,3030.12,MB/s,Scale,3027.11,MB/s,Add,3055.11,MB/s,Triad,3072.39,MB/s
alloc on node 2,STREAM,Copy,4910.80,MB/s,Scale,4910.08,MB/s,Add,5375.66,MB/s,Triad,4785.84,MB/s
alloc on node 4,STREAM,Copy,3071.66,MB/s,Scale,3069.25,MB/s,Add,3097.90,MB/s,Triad,3116.95,MB/s
alloc on node 5,STREAM,Copy,4198.00,MB/s,Scale,4201.78,MB/s,Add,4378.38,MB/s,Triad,4008.45,MB/s
alloc on node 6,STREAM,Copy,2076.93,MB/s,Scale,2074.09,MB/s,Add,2080.63,MB/s,Triad,2095.73,MB/s
alloc on node 7,STREAM,Copy,2076.19,MB/s,Scale,2073.53,MB/s,Add,2079.93,MB/s,Triad,2095.73,MB/s
local allocation,STREAM,Copy,6796.73,MB/s,Scale,6746.31,MB/s,Add,7129.79,MB/s,Triad,6912.57,MB/s
setting wrong preferred node,STREAM,Copy,3072.62,MB/s,Scale,3069.78,MB/s,Add,3098.27,MB/s,Triad,3117.79,MB/s
setting correct preferred node,STREAM,Copy,6798.12,MB/s,Scale,6734.01,MB/s,Add,7121.59,MB/s,Triad,6921.75,MB/s
running on node 4, preferred node 0
local memory,STREAM,Copy,6870.32,MB/s,Scale,6818.05,MB/s,Add,7233.00,MB/s,Triad,7297.45,MB/s
memory interleaved on all nodes,STREAM,Copy,4897.06,MB/s,Scale,4405.43,MB/s,Add,5146.11,MB/s,Triad,4583.35,MB/s
memory interleaved on node 0/1,STREAM,Copy,4047.05,MB/s,Scale,4041.47,MB/s,Add,4564.59,MB/s,Triad,4276.60,MB/s
alloc on node 0,STREAM,Copy,3040.29,MB/s,Scale,3038.02,MB/s,Add,3067.98,MB/s,Triad,3086.41,MB/s
alloc on node 1,STREAM,Copy,3017.58,MB/s,Scale,3014.71,MB/s,Add,3040.66,MB/s,Triad,3060.91,MB/s
alloc on node 2,STREAM,Copy,3144.22,MB/s,Scale,3142.51,MB/s,Add,3173.94,MB/s,Triad,3194.73,MB/s
alloc on node 3,STREAM,Copy,3076.14,MB/s,Scale,3073.16,MB/s,Add,3101.09,MB/s,Triad,3121.13,MB/s
alloc on node 5,STREAM,Copy,4987.87,MB/s,Scale,4964.17,MB/s,Add,5371.54,MB/s,Triad,4766.68,MB/s
alloc on node 6,STREAM,Copy,4137.11,MB/s,Scale,4144.50,MB/s,Add,4342.46,MB/s,Triad,3978.06,MB/s
alloc on node 7,STREAM,Copy,2085.29,MB/s,Scale,2084.42,MB/s,Add,2079.64,MB/s,Triad,2090.54,MB/s
local allocation,STREAM,Copy,6843.39,MB/s,Scale,6810.10,MB/s,Add,7243.10,MB/s,Triad,7309.70,MB/s
setting wrong preferred node,STREAM,Copy,4987.87,MB/s,Scale,4962.38,MB/s,Add,5374.29,MB/s,Triad,4765.17,MB/s
setting correct preferred node,STREAM,Copy,6808.71,MB/s,Scale,6793.55,MB/s,Add,7243.10,MB/s,Triad,7295.47,MB/s
running on node 5, preferred node 0
local memory,STREAM,Copy,6850.06,MB/s,Scale,6709.36,MB/s,Add,7122.07,MB/s,Triad,6991.94,MB/s
memory interleaved on all nodes,STREAM,Copy,4603.29,MB/s,Scale,4182.43,MB/s,Add,4870.99,MB/s,Triad,4342.12,MB/s
memory interleaved on node 0/1,STREAM,Copy,2926.74,MB/s,Scale,2918.80,MB/s,Add,3057.70,MB/s,Triad,3058.33,MB/s
alloc on node 0,STREAM,Copy,2047.72,MB/s,Scale,2044.97,MB/s,Add,2052.37,MB/s,Triad,2065.96,MB/s
alloc on node 1,STREAM,Copy,2036.91,MB/s,Scale,2034.31,MB/s,Add,2041.78,MB/s,Triad,2054.70,MB/s
alloc on node 2,STREAM,Copy,4196.71,MB/s,Scale,4206.86,MB/s,Add,4409.66,MB/s,Triad,4032.05,MB/s
alloc on node 3,STREAM,Copy,3117.69,MB/s,Scale,3114.93,MB/s,Add,3145.95,MB/s,Triad,3162.75,MB/s
alloc on node 4,STREAM,Copy,4898.72,MB/s,Scale,4896.34,MB/s,Add,5368.50,MB/s,Triad,4768.40,MB/s
alloc on node 6,STREAM,Copy,3635.02,MB/s,Scale,3636.15,MB/s,Add,3859.47,MB/s,Triad,3485.85,MB/s
alloc on node 7,STREAM,Copy,3006.53,MB/s,Scale,3003.44,MB/s,Add,3027.50,MB/s,Triad,3048.62,MB/s
local allocation,STREAM,Copy,6882.43,MB/s,Scale,6743.74,MB/s,Add,7157.03,MB/s,Triad,7040.30,MB/s
setting wrong preferred node,STREAM,Copy,3635.01,MB/s,Scale,3633.89,MB/s,Add,3860.30,MB/s,Triad,3480.74,MB/s
setting correct preferred node,STREAM,Copy,6917.81,MB/s,Scale,6818.01,MB/s,Add,7195.36,MB/s,Triad,7185.97,MB/s
running on node 6, preferred node 0
local memory,STREAM,Copy,6861.48,MB/s,Scale,6816.68,MB/s,Add,7234.58,MB/s,Triad,7302.04,MB/s
memory interleaved on all nodes,STREAM,Copy,4348.12,MB/s,Scale,3901.19,MB/s,Add,4476.88,MB/s,Triad,4085.32,MB/s
memory interleaved on node 0/1,STREAM,Copy,3474.74,MB/s,Scale,3441.23,MB/s,Add,3676.63,MB/s,Triad,3518.82,MB/s
alloc on node 0,STREAM,Copy,4141.06,MB/s,Scale,4154.61,MB/s,Add,4357.97,MB/s,Triad,3998.68,MB/s
alloc on node 1,STREAM,Copy,2118.84,MB/s,Scale,2118.27,MB/s,Add,2112.70,MB/s,Triad,2125.34,MB/s
alloc on node 2,STREAM,Copy,3071.80,MB/s,Scale,3069.64,MB/s,Add,3098.36,MB/s,Triad,3118.34,MB/s
alloc on node 3,STREAM,Copy,2995.96,MB/s,Scale,2993.54,MB/s,Add,3030.21,MB/s,Triad,3045.00,MB/s
alloc on node 4,STREAM,Copy,3047.97,MB/s,Scale,3045.70,MB/s,Add,3073.83,MB/s,Triad,3092.22,MB/s
alloc on node 5,STREAM,Copy,2085.53,MB/s,Scale,2084.98,MB/s,Add,2078.82,MB/s,Triad,2090.63,MB/s
alloc on node 7,STREAM,Copy,4971.95,MB/s,Scale,4976.12,MB/s,Add,5372.37,MB/s,Triad,4765.17,MB/s
local allocation,STREAM,Copy,6838.63,MB/s,Scale,6746.92,MB/s,Add,7230.03,MB/s,Triad,7305.66,MB/s
setting wrong preferred node,STREAM,Copy,4973.00,MB/s,Scale,4957.09,MB/s,Add,5377.57,MB/s,Triad,4764.72,MB/s
setting correct preferred node,STREAM,Copy,6794.10,MB/s,Scale,6772.47,MB/s,Add,7234.08,MB/s,Triad,7298.97,MB/s
running on node 7, preferred node 0
local memory,STREAM,Copy,6778.27,MB/s,Scale,6739.82,MB/s,Add,7115.22,MB/s,Triad,6971.45,MB/s
memory interleaved on all nodes,STREAM,Copy,4609.62,MB/s,Scale,4273.19,MB/s,Add,4954.08,MB/s,Triad,4338.88,MB/s
memory interleaved on node 0/1,STREAM,Copy,3795.29,MB/s,Scale,3779.28,MB/s,Add,4343.02,MB/s,Triad,3884.04,MB/s
alloc on node 0,STREAM,Copy,3642.60,MB/s,Scale,3647.93,MB/s,Add,3883.47,MB/s,Triad,3483.87,MB/s
alloc on node 1,STREAM,Copy,3072.48,MB/s,Scale,3070.05,MB/s,Add,3097.98,MB/s,Triad,3119.65,MB/s
alloc on node 2,STREAM,Copy,4126.39,MB/s,Scale,4139.59,MB/s,Add,4343.54,MB/s,Triad,3984.25,MB/s
alloc on node 3,STREAM,Copy,3551.54,MB/s,Scale,3537.69,MB/s,Add,3767.25,MB/s,Triad,3496.42,MB/s
alloc on node 4,STREAM,Copy,2106.46,MB/s,Scale,2106.15,MB/s,Add,2100.26,MB/s,Triad,2112.91,MB/s
alloc on node 5,STREAM,Copy,2999.82,MB/s,Scale,2996.75,MB/s,Add,3022.26,MB/s,Triad,3041.91,MB/s
alloc on node 6,STREAM,Copy,4900.44,MB/s,Scale,4885.41,MB/s,Add,5366.60,MB/s,Triad,4769.73,MB/s
local allocation,STREAM,Copy,6827.41,MB/s,Scale,6696.50,MB/s,Add,7122.96,MB/s,Triad,6976.55,MB/s
setting wrong preferred node,STREAM,Copy,3643.91,MB/s,Scale,3650.41,MB/s,Add,3885.90,MB/s,Triad,3483.41,MB/s
setting correct preferred node,STREAM,Copy,6802.74,MB/s,Scale,6743.08,MB/s,Add,7126.41,MB/s,Triad,6997.00,MB/s
