Sockets\Mem_Nodes,0,1,2,3
0-1,13833.75,10161.2,9919.4
0-2,10296.875,11237.1,10375.45
0-3,9109.75,9316.7,13901.95
1-2,8655.65,9434.975,8865.25
1-3,10215.425,10132.325,10340.475
2-3,9209.85,10183.675,9874.85
